country,number,item,item_id
Afghanistan,21,Ahmad Zahir,http://www.wikidata.org/entity/Q195522
Afghanistan,20,Aryana Sayeed,http://www.wikidata.org/entity/Q10944745
Afghanistan,12,Farhad Darya,http://www.wikidata.org/entity/Q741679
Afghanistan,12,Dawood Sarkhosh,http://www.wikidata.org/entity/Q4347166
Afghanistan,10,Naghma,http://www.wikidata.org/entity/Q3918308
Afghanistan,8,Nasrat Parsa,http://www.wikidata.org/entity/Q337491
Afghanistan,8,Nashenas,http://www.wikidata.org/entity/Q380162
Afghanistan,8,Soosan Firooz,http://www.wikidata.org/entity/Q7562761
Afghanistan,8,Seeta Qasemi,http://www.wikidata.org/entity/Q16222397
Afghanistan,7,Amir Jan Sabori,http://www.wikidata.org/entity/Q472198
Afghanistan,7,Hangama,http://www.wikidata.org/entity/Q539848
Afghanistan,7,Ehsan Aman,http://www.wikidata.org/entity/Q933314
Afghanistan,7,Farid Zoland,http://www.wikidata.org/entity/Q1396681
Afghanistan,7,Qasem Jo,http://www.wikidata.org/entity/Q2121416
Afghanistan,7,Sarban,http://www.wikidata.org/entity/Q2224651
Afghanistan,7,Paradise Sorouri,http://www.wikidata.org/entity/Q25422922
Afghanistan,6,Shah Wali,http://www.wikidata.org/entity/Q3918470
Afghanistan,6,Ahmad Wali,http://www.wikidata.org/entity/Q400849
Afghanistan,6,Awalmir,http://www.wikidata.org/entity/Q741113
Afghanistan,6,Mohammad Hussain Sarahang,http://www.wikidata.org/entity/Q741658
Albania,83,Masiela Lusha,http://www.wikidata.org/entity/Q37944
Albania,64,Bleona,http://www.wikidata.org/entity/Q22137038
Albania,54,Jim Belushi,http://www.wikidata.org/entity/Q107933
Albania,44,Eleni Foureira,http://www.wikidata.org/entity/Q4493489
Albania,40,Albano Carrisi,http://www.wikidata.org/entity/Q263621
Albania,39,Era Istrefi,http://www.wikidata.org/entity/Q16911049
Albania,34,Juliana Pasha,http://www.wikidata.org/entity/Q229800
Albania,33,Rona Nishliu,http://www.wikidata.org/entity/Q235260
Albania,32,Linda Halimi,http://www.wikidata.org/entity/Q4952077
Albania,31,Inva Mula,http://www.wikidata.org/entity/Q258299
Albania,30,Aurela Gaçe,http://www.wikidata.org/entity/Q229789
Albania,30,Elhaida Dani,http://www.wikidata.org/entity/Q10481367
Albania,30,Jonida Maliqi,http://www.wikidata.org/entity/Q4965132
Albania,29,Olta Boka,http://www.wikidata.org/entity/Q236081
Albania,29,Anna Oxa,http://www.wikidata.org/entity/Q238061
Albania,29,Herciana Matmuja,http://www.wikidata.org/entity/Q4966335
Albania,29,Eneda Tarifa,http://www.wikidata.org/entity/Q4982056
Albania,28,Kejsi Tola,http://www.wikidata.org/entity/Q229793
Albania,28,Arilena Ara,http://www.wikidata.org/entity/Q10417885
Albania,28,Ermal Meta,http://www.wikidata.org/entity/Q19365890
Algeria,43,Khaled,http://www.wikidata.org/entity/Q312609
Algeria,35,Patrick Bruel,http://www.wikidata.org/entity/Q171530
Algeria,33,Rachid Taha,http://www.wikidata.org/entity/Q502990
Algeria,30,Jean-Claude Brialy,http://www.wikidata.org/entity/Q106326
Algeria,28,Enrico Macias,http://www.wikidata.org/entity/Q325097
Algeria,27,Souad Massi,http://www.wikidata.org/entity/Q236370
Algeria,25,Warda Al-Jazairia,http://www.wikidata.org/entity/Q268615
Algeria,25,Cheb Mami,http://www.wikidata.org/entity/Q441266
Algeria,23,Idir,http://www.wikidata.org/entity/Q2272870
Algeria,22,Zaho,http://www.wikidata.org/entity/Q144166
Algeria,18,Kenza Farah,http://www.wikidata.org/entity/Q272109
Algeria,17,Lounès Matoub,http://www.wikidata.org/entity/Q524362
Algeria,17,Faudel,http://www.wikidata.org/entity/Q741850
Algeria,16,Ferhat Mehenni,http://www.wikidata.org/entity/Q983028
