0,1,2,3,4,5,6,7,8
Afghanistan,27,Friday Mosque of Herat,http://www.wikidata.org/entity/Q1291612,wd:Q1291612,19858944.0,mosque in Afghanistan,"The Great Mosque of Herat (Pashto: د هرات لوی جومات ; Dari: مسجد جامع هرات, romanized: Masjid-i Jāmi‘-i Herāt) or ""Jami Masjid of Herat"", is a mosque in the city of Herat, in the Herat Province of north-western Afghanistan. It was built by the Ghurids, under the rule of Sultan Ghiyath al-Din Muhammad Ghori, who laid its foundation in 1200 CE. Later, it was extended several times as Herat changed rulers down the centuries from the Kartids, Timurids, Mughals and then the Uzbeks, all of whom supported the mosque. The fundamental structure of the mosque from the Ghurid period has been preserved, but parts have been added and modified. The Friday mosque in Herat was given its present appearance during the 20th century.
Apart from numerous small neighborhood mosques for daily prayer, most communities in the Islamic world have a larger mosque, a congregational mosque for Friday services with a sermon. The Jami Masjid of Herat was not always the largest mosque in Herat; a much larger complex, the Mosque and Madressa of Gawhar Shad, also built by the Timurids, was located in the northern part of the city. However, those architectural monuments were dynamited by officers of the British Indian Army in 1885, to prevent its use as a fortress if a Russian army tried to invade India.",https://en.wikipedia.org/wiki/Great_Mosque_of_Herat
Albania,30,Et'hem Bey Mosque,http://www.wikidata.org/entity/Q798610,wd:Q798610,1443312.0,mosque in Albania,"The Hajji Et'hem Bey Mosque (Albanian: Xhamia e Haxhi Et'hem Beut) is a mosque in Tirana, Albania. Closed under communist rule, the mosque reopened as a house of worship in 1991. Without permission from the authorities, 10,000 people attended and the police did not interfere. Frescoes outside and in the portico depict trees, waterfalls and bridges.",https://en.wikipedia.org/wiki/Et%27hem_Bey_Mosque
Algeria,21,Notre Dame d'Afrique,http://www.wikidata.org/entity/Q2088381,wd:Q2088381,9958848.0,building in Algeria,"Notre Dame d'Afrique (English: “Our Lady of Africa”) is a Catholic basilica in Algiers, Algeria.
Pope Pius IX granted two Pontifical decrees towards the shrine on the same day on 15 April 1876:

The first decree invoked to canonically crown the venerated Marian image enshrined within. The coronation rites was executed by the Archbishop of Carthage Charles Lavigerie on 30 April 1876.
The second decree which raised the sanctuary to the status of Basilica based on an ""immemorial custom"". (Pope Benedict XV later regulated  to limit these privileges in 1918 to Papal edicts unless an ancient custom already refers to a building as a ""Basilica"".)",https://en.wikipedia.org/wiki/Notre-Dame_d%27Afrique
Andorra,13,església de Santa Coloma d'Andorra,http://www.wikidata.org/entity/Q3780675,wd:Q3780675,33954786.0,"church building in Andorra la Vella, Andorra","The Church of Santa Coloma d'Andorra is a church in Santa Coloma, Andorra la Vella Parish, Andorra, and is Andorra's oldest church. It is a heritage property registered in the Cultural Heritage of Andorra. It is dedicated to Columba of Sens, patron saint of Andorra. The nave of the church was built in the 8th or 9th century, and the tower in the 12th century. 
In the church are visible remnants of murals made in the 12th century by the Master of Sant Coloma. Most of the murals were removed in 1933 and were in Berlin until 2007. These murals are now present in the Andorran Government Exhibition Hall.",https://en.wikipedia.org/wiki/Church_of_Santa_Coloma_d%27Andorra
Angola,10,"Cathedral of the Holy Saviour, Luanda",http://www.wikidata.org/entity/Q15043323,wd:Q15043323,21409597.0,"cathedral in Luanda, Angola","The Church of Our Lady of Remedies (Portuguese: Igreja de Nossa Senhora dos Remédios) is a Roman Catholic cathedral in Luanda, Angola. It was built in 1628 and is the seat of the Roman Catholic Archbishop of Luanda. In 1716 the headquarters of the Diocese of Angola and Congo was transferred from São Salvador of Congo to Luanda, which eventually led the church of Dos Remedios to become cathedral. In 1877 it was in ruins, and restored between 1880 and 1900.  At that time acquired the present appearance, as three doors and curved pediment on the façade. 
In 1949 it was declared a Public Interest, when it was still part of the Portuguese colonial empire.",https://en.wikipedia.org/wiki/Church_of_Our_Lady_of_Remedies
Antigua and Barbuda,7,St. John's Cathedral,http://www.wikidata.org/entity/Q4265706,wd:Q4265706,16910659.0,Cathedral in Saint John,"St. John's Cathedral also known as the St. John the Divine, the Cathedral Church of the Diocese of North Eastern Caribbean and Aruba, is an Anglican church perched on a hilltop in St. John's, Antigua and Barbuda.  It is the seat of the Diocese of the North East Caribbean and Aruba in the Church in the Province of the West Indies.
The present cathedral with its imposing white twin towers was built on a fossilized reef, in 1845, and is now in its third incarnation, as earthquakes in 1683 and in 1745 destroyed the previous structures. The iron gates on the south face of the church are flanked by pillars displaying Biblical statues of St John the Divine and St John the Baptist. They were reportedly taken in 1756 from a French ship destined for Martinique.",https://en.wikipedia.org/wiki/St._John%27s_Cathedral_(Antigua_and_Barbuda)
Argentina,27,Jesuit Block and Estancias of Córdoba,http://www.wikidata.org/entity/Q837642,wd:Q837642,6347809.0,UNESCO World Heritage Site,"The Jesuit Block and Estancias of Córdoba (Spanish: Manzana Jesuítica y Estancias de Córdoba) are a former Jesuit reduction built by missionaries in the  province of Córdoba, Argentina, named a World Heritage Site in 2000.The Manzana Jesuítica contains the University of Córdoba, one of the oldest in South America, the Monserrat Secondary School, a church, and residence buildings. To maintain such a project, the Jesuits operated six Estancias (residences) around the province of Córdoba, named Caroya, Jesús María, Santa Catalina, Alta Gracia, Candelaria, and San Ignacio.The farm and the complex, started in 1615, had to be left by the Jesuits, following the 1767 decree by King Charles III of Spain that expelled them from the continent. They were then run by the Franciscans until 1853, when the Jesuits returned to The Americas. Nevertheless, the university and the high-school were nationalized a year later.
Each Estancia has its own church and set of  buildings, around which towns grew, such as Alta Gracia, the closest to the Block. The Jesuit Block and the Estancias can be visited by tourists; the Road of the Jesuit Estancias is approximately 250 kilometres (160 mi) in length.
Jorge Mario Bergoglio, who would later become Pope Francis, lived there.",https://en.wikipedia.org/wiki/Jesuit_Block_and_Estancias_of_C%C3%B3rdoba
Armenia,46,Geghard,http://www.wikidata.org/entity/Q499285,wd:Q499285,907531.0,cultural heritage monument of Armenia,"Geghard (Armenian: Գեղարդ, meaning ""spear"") is a medieval monastery in the Kotayk province of Armenia, being partially carved out of the adjacent mountain, surrounded by cliffs. It is listed as a UNESCO World Heritage Site with enhanced protection status.
While the main chapel was built in 1215, the monastery complex was founded in the 4th century by Gregory the Illuminator at the site of a sacred spring inside a cave. The monastery had thus been originally named Ayrivank (Այրիվանք), meaning ""the Monastery of the Cave"". The name commonly used for the monastery today, Geghard, or more fully Geghardavank (Գեղարդավանք), meaning ""the Monastery of the Spear"", originates from the spear which had wounded Jesus at the Crucifixion, allegedly brought to Armenia by Apostle Jude, called here Thaddeus, and stored amongst many other relics. Now it is displayed in the Echmiadzin treasury.
The spectacular towering cliffs surrounding the monastery are part of the Azat River gorge, and are included together with the monastery in the World Heritage Site listing. Some of the churches within the monastery complex are entirely dug out of the cliff rocks, others are little more than caves, while others are elaborate structures, with both architecturally complex walled sections and rooms deep inside the cliff. The combination, together with numerous engraved and free-standing khachkars is a unique sight, being one of the most frequented tourist destinations in Armenia.
Most visitors to Geghard also choose to visit the nearby pagan Temple of Garni,  located further down the Azat River. Visiting both sites in one trip is so common that they are often referred to in unison as Garni-Geghard.",https://en.wikipedia.org/wiki/Geghard
Australia,23,Hillsong Church,http://www.wikidata.org/entity/Q1145348,wd:Q1145348,4704988.0,"Charismatic megachurch in Sydney, New South Wales, Australia","Hillsong Church, commonly known as Hillsong, is a global charismatic Christian megachurch based in Australia.
The original church was established in 1983 as Hills Christian Life Centre, in Baulkham Hills, New South Wales, by Brian Houston and his wife Bobbie. Until separating from the Christian Life Centre (CLC) denomination in 2018, Hillsong was a member of the Australian Christian Churches (the Australian branch of the Assemblies of God). Hillsong is known for its contemporary worship music, with groups such as Hillsong Worship, Hillsong United and Hillsong Young & Free with many musical credits and hits to their names.
The church and its music have been highly successful globally, with its presence described as a global corporate brand, but a series of scandals and criticisms have dented its image in recent years. In March 2022, Houston stepped down as global senior pastor after an internal investigation found that Houston  had breached the church's moral code of conduct for pastors by engaging in  inappropriate behaviour with women on two occasions in the 2010s. Phil and Lucinda Dooley, who had been acting in the position since January 2022, took over the position as senior global pastor.",https://en.wikipedia.org/wiki/Hillsong_Church
Austria,60,St. Stephen's Cathedral,http://www.wikidata.org/entity/Q5943,wd:Q5943,214393.0,"church in Vienna, Austria","St. Stephen's Cathedral (German: Stephansdom) is the mother church of the Roman Catholic Archdiocese of Vienna and the seat of the Archbishop of Vienna, Christoph Cardinal Schönborn, OP. The current Romanesque and Gothic form of the cathedral, seen today in the Stephansplatz, was largely initiated by Duke Rudolf IV (1339–1365) and stands on the ruins of two earlier churches, the first a parish church consecrated in 1147. The most important religious building in Vienna, St. Stephen's Cathedral has borne witness to many important events in Habsburg and Austrian history and has, with its multi-coloured tile roof, become one of the city's most recognizable symbols.","https://en.wikipedia.org/wiki/St._Stephen%27s_Cathedral,_Vienna"
Azerbaijan,31,David Gareja monastery complex,http://www.wikidata.org/entity/Q1178627,wd:Q1178627,590397.0,Monastery in Georgia,"David Gareja (Georgian: დავითგარეჯის სამონასტრო კომპლექსი) is a rock-hewn Georgian Orthodox  monastery complex located in the Kakheti region of Eastern Georgia, on the half-desert slopes of Mount Gareja on the edge of Iori Plateau, some 60–70 km southeast of Georgia's capital Tbilisi. The complex includes hundreds of cells, churches, chapels, refectories and living quarters hollowed out of the rock face.
Part of the complex of David Gareja (Bertubani Monastery) is located on the Azerbaijan–Georgia border and has become subject to a border dispute between the two countries. The area is also home to protected animal species and evidence of some of the oldest human habitations in the region.",https://en.wikipedia.org/wiki/David_Gareja_monastery_complex
Bahrain,25,Al Fateh Grand Mosque,http://www.wikidata.org/entity/Q2086076,wd:Q2086076,4724317.0,mosque in Bahrain (Juffair),"The Al-Fateh Mosque (also known as Al-Fateh Islamic Center & Al Fateh Grand Mosque) (Arabic: مسجد الفاتح; transliterated: Masjid al-Fatih) was one of the largest mosques in the world, encompassing 6,500 square meters and having the capacity to accommodate over 7,000 worshippers at a time.  The mosque was built by the late Sheikh Isa bin Salman Al Khalifa in 1987 and was named after Ahmed Al Fateh. In 2006, Al-Fateh became the site of the National Library of Bahrain.",https://en.wikipedia.org/wiki/Al_Fateh_Grand_Mosque
Bangladesh,51,Somapura Mahavihara,http://www.wikidata.org/entity/Q305044,wd:Q305044,12694418.0,Buddhist Monastery,"Somapura Mahavihara (Bengali: সোমপুর মহাবিহার, romanized: Shompur Môhabihar) or Paharpur Buddhist Vihara (Bengali: পাহাড়পুর বৌদ্ধ বিহার, romanized: Pāhāṛapura baud'dha bihāra) in Paharpur, Badalgachhi, Naogaon, Bangladesh is among the best known Buddhist viharas or monasteries in the Indian Subcontinent and is one of the most important archaeological sites in the country. It was designated as a UNESCO World Heritage Site in 1985. It is one of the most famous examples of architecture in pre-Islamic Bangladesh. It dates from a period to the nearby Halud Vihara and to the Sitakot Vihara in Nawabganj Upazila of Dinajpur District.",https://en.wikipedia.org/wiki/Somapura_Mahavihara
Barbados,9,Nidhe Israel Synagogue,http://www.wikidata.org/entity/Q2975704,wd:Q2975704,7815318.0,"establishment in Bridgetown, Barbados","The Nidḥe Israel Synagogue (Hebrew: בית הכנסת נדחי ישראל Bet Knesset Nide Yisrael, lit. Synagogue of the Scattered of Israel) is the only synagogue in Bridgetown, Barbados. Located along Synagogue Lane; and bordered by the wider Magazine Lane; James, Coleridge and Pinfold streets; it is a part of the Synagogue Historic District.[1]  In 2011 the synagogue and excavated mikveh were designated as UNESCO protected properties within the World Heritage Site of Historic Bridgetown and its Garrison area.  It is one of the oldest synagogues in the Western hemisphere and a Barbados National Trust property.",https://en.wikipedia.org/wiki/Nidhe_Israel_Synagogue
Belarus,26,Church of Saints Simon and Helena,http://www.wikidata.org/entity/Q1742825,wd:Q1742825,14448343.0,"church building in Minsk, Belarus","The Church of Saints Simon and Helena (Belarusian: Касьцёл сьвятых Сымона і Алены; Polish: Kościół św. Szymona i św. Heleny w Mińsku), also known as the Red Church (Belarusian: Чырвоны касьцёл; Polish: Czerwony Kościół), is a Roman Catholic church on Independence Square in Minsk, Belarus.
This neo-Romanesque church was designed by Polish architects Tomasz Pajzderski and Władysław Marconi. The cornerstone was laid in 1905 and the church was completed in 1910. The bricks for its walls were sourced from Częstochowa, whilst the roof tiles came from Włocławek. Its construction was financed by Edward Woyniłłowicz (1847–1928), a prominent Belarusian-Polish landowner, businessman and civic activist. The church was named and consecrated in memory of Woyniłłowicz's two deceased children, Szymon and Helena.",https://en.wikipedia.org/wiki/Church_of_Saints_Simon_and_Helena
Belgium,46,Tournai Cathedral,http://www.wikidata.org/entity/Q391229,wd:Q391229,5196041.0,cathedral,"The Tournai Cathedral, or Cathedral of Our Lady  (French: Notre-Dame de Tournai, Dutch: Onze-Lieve-Vrouw van Doornik), is a Roman Catholic church, see of the Diocese of Tournai  in Tournai, Belgium. It has been classified both as a Wallonia's major heritage since 1936 and as a World Heritage Site since 2000.",https://en.wikipedia.org/wiki/Tournai_Cathedral
Belize,7,St. John's Cathedral,http://www.wikidata.org/entity/Q4163413,wd:Q4163413,23286355.0,"19th century Anglican cathedral in Belize City, Belize","The Cathedral Church of St. John the Baptist is the primary cathedral of the Anglican Diocese of Belize.
Based in Belize City, Belize, and built from 1812 to 1820 with bricks that had been used as ballast aboard ships, it was the first church to be built in the colony of British Honduras.
Initially a parish church, St. John's Church became St. John's Cathedral in 1891, a few years after the Diocese of Belize had been erected. It has numerous alterations dating to more recent renovations.  The exterior of the church is of brick; the interior is fitted out in mahogany and sapodilla.
It is a historical landmark of Belize from the colonial influence of the country's past. Attached to the church is the oldest cemetery in the country, Yarborough Cemetery.
It was built by the British using slave labour.",https://en.wikipedia.org/wiki/St._John%27s_Cathedral_(Belize_City)
Benin,7,Basilique de l'Immaculée Conception,http://www.wikidata.org/entity/Q2091236,wd:Q2091236,24435436.0,building in Benin,"The Basilique de l'Immaculée Conception (Basilica of the Immaculate Conception) is a Roman Catholic minor basilica dedicated to the Immaculate Conception located in Ouidah, Benin.  The basilica is under the circumscription of the Archdiocese of Cotonou.  The basilica was dedicated on November 9, 1989.",https://en.wikipedia.org/wiki/Basilique_de_l%27Immacul%C3%A9e_Conception
Bhutan,38,Paro Taktsang,http://www.wikidata.org/entity/Q2209873,wd:Q2209873,19958573.0,temple complex in Bhutan,"Paro Taktsang (Dzongkha: སྤ་གྲོ་སྟག་ཚང་, also known as the Taktsang Palphug Monastery and the Tiger's Nest), is a sacred Vajrayana Himalayan Buddhist site located in the cliffside of the upper Paro valley in Bhutan. It is one of thirteen Tiger's Nest caves in historical Tibet in which Padmasambhava practiced and taught Vajrayana.A later monastery complex was built in 1692, around the Taktsang Senge Samdup cave, where Guru Padmasambhava meditated and practiced with students including Yeshe Tsogyal before departing the kingdom of Tibet in the early 9th century. Padmasambhava is credited with introducing Vajrayana Buddhism to Bhutan, which was then part of Tibet, and is the tutelary deity of the country. Today, Paro Taktsang is the best known of the thirteen taktsang or ""tiger lair"" caves in which he and his students meditated.
The shrine dedicated to Padmasambhava, also known as Gu-ru mTshan-brgyad Lhakhang or ""the Shrine of the Guru with Eight Names"", refers to Padmasambhava's Eight Manifestations and is an elegant structure built around the cave in 1692 by Gyalse Tenzin Rabgye. It has become the cultural icon of Bhutan. A popular festival, known as the Tsechu, held in honor of Padmasambhava, is celebrated in the Paro valley sometime during March or April.",https://en.wikipedia.org/wiki/Paro_Taktsang
