scientist,scientistLabel,sitelinks,country,countryLabel
http://www.wikidata.org/entity/Q2602121,Josﾃｩ Manuel Rodriguez Delgado,14,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4793645,Joycelyn Elders,14,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q27507,Frank Malina,13,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q210100,Abraham Flexner,13,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q254785,Robert R. Gilruth,13,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q663131,Daniel Elmer Salmon,13,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q707186,Joseph Wharton,13,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q907534,Albert L. Lehninger,13,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q922708,Bruce Edwards Ivins,13,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1355634,Gregory T. Linteris,13,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1585955,Harold Stephen Black,13,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1686507,Jeffrey Wigand,13,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q24207815,Rick Sanchez,13,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7176248,Peter Ouwens,12,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands
http://www.wikidata.org/entity/Q55175,Sheila Widnall,12,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q435188,Dorothea Orem,12,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q732478,Thomas Adams,12,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1027641,Calvin Bridges,12,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1120560,Jay Garrick,12,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1367762,Thomas O. Paine,12,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2281920,Sidney Farber,12,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2343504,Ben Reilly,12,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q3760460,George Robert Carruthers,12,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q201480,Robert Steinberg,11,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q201480,Robert Steinberg,11,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q274827,Dorothy Reed Mendenhall,11,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q730194,John Gorrie,11,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q980277,William C. Dement,11,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2005691,Steel,11,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2584005,Jackal,11,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2539056,Black Knight,11,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q3244789,Jim B. Tucker,11,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q5275089,Dieter Grau,11,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q5685120,Atom,11,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q55640226,Kate Marvel,11,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q96184996,Melanie Stansbury,11,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q5954875,Julieta Norma Fierro Gossman,11,http://www.wikidata.org/entity/Q96,Mexico
http://www.wikidata.org/entity/Q436585,Antonio Sﾃ｡nchez de Bustamante y Sirven,11,http://www.wikidata.org/entity/Q241,Cuba
http://www.wikidata.org/entity/Q8003634,Willem de Vos,10,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands
http://www.wikidata.org/entity/Q101728,Michael Rossmann,10,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q175010,John Renshaw Carson,10,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q454146,Amanda Simpson,10,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q642451,Walter Charles Langer,10,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q926941,Stephen C. Meyer,10,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q981045,Jonah Lehrer,10,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1356379,Ernest Holmes,10,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1385000,Thomas Corwin Mendenhall,10,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2149302,Richard Davidson,10,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2630619,Nikolai Sudzilovsky,10,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2996360,Heinz Doofenshmirtz,10,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4723060,Alfred Lee Loomis,10,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7301731,Rebecca Elson,9,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q27580690,Lili Bleeker,9,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands
http://www.wikidata.org/entity/Q84085,Bryce Bayer,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q252487,Philip Levine,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q458991,Jennifer Miller,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q986622,Brian O'Leary,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1027328,Callista Roy,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1174286,David E. Kuhl,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1202177,Owen Gingerich,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1507196,James Edward Maceo West,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1701065,John Mercer Brooke,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2070969,David Alter,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2122739,Doc Samson,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2577771,William Lyon Phelps,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2703874,Hal Emmerich,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2720022,Walter Bishop,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q3246321,Bruce Greyson,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q3543269,Doctor Sivana,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4357288,Cecil Howard Green,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4834071,B. Jayant Baliga,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7173966,Peter Fenwick,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q14931491,Mary Helen Johnston,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q55386655,Sean Casten,9,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q5562038,Hilda Molina,9,http://www.wikidata.org/entity/Q241,Cuba
http://www.wikidata.org/entity/Q2750333,Mark Tilden,8,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q1766736,Fouad Laroui,8,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands
http://www.wikidata.org/entity/Q6446737,Kurt Freund,8,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q49618,James Rhyne Killian,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q85700,Viktor Hamburger,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q380756,Otto Julius Zobel,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q521350,Nicholas Minorsky,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q529580,Linda Williams,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q664182,Winston Zeddemore,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q611121,Morton Deutsch,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q948447,Leon Kass,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2281897,Sidney Dancoff,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2483011,Peter Venkman,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2559996,Ray Stantz,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2602422,Egon Spengler,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2755277,Abe Sapien,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2660482,Baxter Stockman,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2893593,Bumblebee,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q3052386,Emily Rosa,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q3297386,Norbert Rillieux,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4408628,Patty Hill,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q5157697,William Frederick Durand,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q5518351,Galen Clark,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q5496982,Frederic Bancroft,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7041616,Nitza Margarita Cintron,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7088836,Olufunmilayo Olopade,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q8982093,Wen Ho Lee,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q16096845,Robert A. Berner,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q17466359,Deepika Kurup,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q18911439,William Francis Channing,8,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q16166664,Charles Lee,7,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q18681633,Elizabeth Nicholls,7,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q21264363,Marileen Dogterom,7,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands
http://www.wikidata.org/entity/Q30123775,Emeri van Donzel,7,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands
http://www.wikidata.org/entity/Q95663,Walter Haeussermann,7,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q368407,Shamit Kachru,7,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1427817,Tingye Li,7,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1634693,Bayard Taylor Horton,7,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2063048,Rogers McVaugh,7,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2494817,Michael Cremo,7,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2657599,Hector Hammond,7,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q3044917,Leonard Horowitz,7,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q3088727,William Birkin,7,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q3719926,Edward Augustus Holyoke,7,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q4679842,Adam Steltzner,7,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q5372851,Emma Hwang,7,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7358489,Roger L. Easton,7,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q7513761,Sikivu Hutchinson,7,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q9252859,Elizabeth Bragg,7,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q13415410,Tim Samaras,7,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q3179778,Joaquﾃｭn Velﾃ｡zquez de Leﾃｳn,7,http://www.wikidata.org/entity/Q96,Mexico
http://www.wikidata.org/entity/Q5379737,Enrique Josﾃｩ Varona,7,http://www.wikidata.org/entity/Q241,Cuba
http://www.wikidata.org/entity/Q1106359,Thomas Homer-Dixon,6,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q5668683,Alice Lardﾃｩ de Venturino,6,http://www.wikidata.org/entity/Q792,El Salvador
http://www.wikidata.org/entity/Q4681586,Adel Sedra,6,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q329237,Hans-Dieter Sues,6,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q459333,Michael Newton,6,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q538771,Hugh H. Young,6,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q644585,Roy Amara,6,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q822661,Jorge E. Galﾃ｡n,6,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1432117,Horace Richard Crane,6,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q1679908,James Westphal,6,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2156727,Robert Cade,6,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2552104,OMAC,6,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2578559,William E. Gordon,6,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2837209,Alistair Smythe,6,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2723601,Mimic,6,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q2856301,Doctor Light,6,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q3013008,Dan Alderson,6,http://www.wikidata.org/entity/Q30,United States of America
