country,number,item,item_id,shortform,pageid,wikidata_description
Afghanistan,78.0,Jami,http://www.wikidata.org/entity/Q312458,wd:Q312458,420409,Persian poet (1414–1492)
Iran,78.0,Jami,http://www.wikidata.org/entity/Q312458,wd:Q312458,420409,Persian poet (1414–1492)
Afghanistan,54.0,Jamal al-Din al-Afghani,http://www.wikidata.org/entity/Q298434,wd:Q298434,946750,Political activist and Islamic ideologist
Afghanistan,42.0,Vasubandhu,http://www.wikidata.org/entity/Q316343,wd:Q316343,304972,4th/5th century Indian Buddhist monk
Pakistan,42.0,Vasubandhu,http://www.wikidata.org/entity/Q316343,wd:Q316343,304972,4th/5th century Indian Buddhist monk
Afghanistan,34.0,Abu Ma'shar al-Balkhi,http://www.wikidata.org/entity/Q11373,wd:Q11373,1253603,Persian astrologer and philosopher
Afghanistan,33.0,Khwaja Abdullah Ansari,http://www.wikidata.org/entity/Q558205,wd:Q558205,3589304,11th-century Sufi scholar and saint
Afghanistan,29.0,Sanai,http://www.wikidata.org/entity/Q1148049,wd:Q1148049,1833568,Persian poet
Afghanistan,27.0,Abu Saʿīd Gardēzī,http://www.wikidata.org/entity/Q563574,wd:Q563574,1909734,Iranian historian
Afghanistan,24.0,Abd al-Razzaq Samarqandi,http://www.wikidata.org/entity/Q2511004,wd:Q2511004,7550317,"Persian Timurid islamic scholar, diplomat and historian"
Afghanistan,22.0,Ali Hujwiri,http://www.wikidata.org/entity/Q2733487,wd:Q2733487,980538,Sufi mystic
Afghanistan,21.0,Minhaj-i-Siraj,http://www.wikidata.org/entity/Q657968,wd:Q657968,15146819,Persian historian
Afghanistan,21.0,Ibrahim ibn Adham,http://www.wikidata.org/entity/Q2665215,wd:Q2665215,6399688,ascetic Sufi saint
Afghanistan,20.0,Al-Shahrastani,http://www.wikidata.org/entity/Q1050887,wd:Q1050887,7790479,Persian historian of religions and Islamic scholar (1086–1153)
Afghanistan,18.0,Ibn Hibban,http://www.wikidata.org/entity/Q4794354,wd:Q4794354,39118922,Hadith compiler
Afghanistan,18.0,Mahmud Tarzi,http://www.wikidata.org/entity/Q153640,wd:Q153640,47940257,"Afghan politician, secular activist and journalist (1865–1933)"
Afghanistan,18.0,Lokaksema,http://www.wikidata.org/entity/Q370115,wd:Q370115,1027234,2nd century Indian Buddhist monk
Pakistan,18.0,Lokaksema,http://www.wikidata.org/entity/Q370115,wd:Q370115,1027234,2nd century Indian Buddhist monk
Afghanistan,17.0,Gulbadan Begum,http://www.wikidata.org/entity/Q2041521,wd:Q2041521,7020107,Mughal princess
Afghanistan,16.0,Lal Shahbaz Qalandar,http://www.wikidata.org/entity/Q738225,wd:Q738225,5272276,"Sufi saint, philosopher and poet"
Afghanistan,15.0,Muhammad Khwandamir,http://www.wikidata.org/entity/Q2977486,wd:Q2977486,8241961,historian
Afghanistan,15.0,Mīr-Khvānd,http://www.wikidata.org/entity/Q1377629,wd:Q1377629,3014447,Iranian historian
Afghanistan,15.0,Abdul Salam Hanafi,http://www.wikidata.org/entity/Q107919266,wd:Q107919266,68405288,Taliban senior leader
Afghanistan,14.0,Ibrahim an-Nazzam,http://www.wikidata.org/entity/Q287501,wd:Q287501,12168123,Mu'tazilite theologian and poet
Afghanistan,12.0,Ali al-Qari,http://www.wikidata.org/entity/Q2836379,wd:Q2836379,7778274,Afghan Islamic philosopher and scholar (died 1605/06)
Afghanistan,12.0,Shaqiq al-Balkhi,http://www.wikidata.org/entity/Q3481470,wd:Q3481470,33676130,Sufi saint
Afghanistan,11.0,Faiz Muhammad Katib,http://www.wikidata.org/entity/Q3064681,wd:Q3064681,4259065,Historian and writer
Afghanistan,11.0,Abu Ubaid al-Qasim bin Salam,http://www.wikidata.org/entity/Q12178105,wd:Q12178105,59606629,Arab philologist
Afghanistan,11.0,Abdul Hakim Ishaqzai,http://www.wikidata.org/entity/Q108122545,wd:Q108122545,68494641,Afghan Taliban leader and former Chief Justice
Afghanistan,11.0,Gul Pacha Ulfat,http://www.wikidata.org/entity/Q3371568,wd:Q3371568,24009818,Afghan poet
Afghanistan,10.0,Abu 'Ubayd al-Juzjani,http://www.wikidata.org/entity/Q287710,wd:Q287710,2232040,Persian physician and chronicler from Guzgan
Afghanistan,10.0,Rashid al-Din Vatvat,http://www.wikidata.org/entity/Q1113860,wd:Q1113860,3620139,Persian poet
Afghanistan,10.0,Amr ibn Ubayd,http://www.wikidata.org/entity/Q1048593,wd:Q1048593,5120471,Islamic scholar
Afghanistan,9.0,Rahnaward Zaryab,http://www.wikidata.org/entity/Q6557470,wd:Q6557470,46450292,"Afghan novelist, short story writer, journalist, and literary critic/scholar (1944-2020)"
Afghanistan,9.0,Abu'l-Ma'ali Nasrallah,http://www.wikidata.org/entity/Q17001268,wd:Q17001268,42856077,Ghaznavid Vizier
Afghanistan,8.0,Akram Assem,http://www.wikidata.org/entity/Q420738,wd:Q420738,2010516,Afghan historian
Afghanistan,8.0,Baha ud-Din Walad,http://www.wikidata.org/entity/Q402807,wd:Q402807,,
Afghanistan,8.0,Ibrahim Sadr,http://www.wikidata.org/entity/Q108301306,wd:Q108301306,68567720,interior minister of Afghanistan
Afghanistan,8.0,Muqātil ibn Sulaymān,http://www.wikidata.org/entity/Q14095767,wd:Q14095767,9825221,Sunni Mufassir (Qur'ānic Exegete)
Afghanistan,8.0,Louis Jacques Bresnier,http://www.wikidata.org/entity/Q1321064,wd:Q1321064,51752961,French orientalist
Afghanistan,8.0,Buddhabhadra,http://www.wikidata.org/entity/Q583411,wd:Q583411,14672367,Indian Buddhist monk
Afghanistan,8.0,Jnanagupta,http://www.wikidata.org/entity/Q1565766,wd:Q1565766,543200,Indian translator
Afghanistan,7.0,Abdul Shakoor Rashad,http://www.wikidata.org/entity/Q3371565,wd:Q3371565,23999531,"Historian, writer, poet, Professor, researcher"
Afghanistan,7.0,Mujawar Ahmad Ziar,http://www.wikidata.org/entity/Q6933323,wd:Q6933323,24818627,Linguist and historian
Afghanistan,7.0,Tamim Ansary,http://www.wikidata.org/entity/Q914869,wd:Q914869,5740042,Afghan-American author/public speaker
Afghanistan,7.0,Muhammad Asif Mohseni,http://www.wikidata.org/entity/Q6932417,wd:Q6932417,1886674,Afghan grand ayatollah
