0,1,2,3,4
Afghanistan,80.0,Balkh,"Balkh (; Pashto/Dari: بلخ, Balkh; Ancient Greek: Βάκτρα, Báktra; Bactrian: Βάχλο, Bakhlo) is a town in the Balkh Province of Afghanistan, about 20 km (12 mi) northwest of the provincial capital, Mazar-e Sharif, and some 74 km (46 mi) south of the Amu Darya river and the Uzbekistan border. Its population was recently estimated to be 138,594.Balkh was historically an ancient place of religions, Zoroastrianism and Buddhism, and one of the wealthiest and largest cities of Khorasan, since the latter's earliest history. The city was known to Persians as Zariaspa and to the Ancient Greeks as Bactra, giving its name to Bactria (Greeks called the city also Zariaspa). It was mostly known as the center and capital of Bactria or Tokharistan. Marco Polo described Balkh as a ""noble and great city"". Balkh is now for the most part a mass of ruins, situated some 12 km (7.5 mi) from the right bank of the seasonally flowing Balkh River, at an elevation of about 365 m (1,198 ft).
French Buddhist Alexandra David-Néel associated Shambhala with Balkh, also offering the Persian Sham-i-Bala (""elevated candle"") as an etymology of its name. In a similar vein, the Gurdjieffian J. G. Bennett published speculation that Shambalha was Shams-i-Balkh, a Bactrian sun temple.",https://en.wikipedia.org/wiki/Balkh
Albania,75.0,Elbasan,Elbasan ( Albanian: ; definite Albanian form: Elbasani pronounced ) is the fourth most populous city of the Republic of Albania and seat of Elbasan County and Elbasan Municipality. It lies in the north of Shkumbin River between the Skanderbeg Mountains and the Myzeqe Plain in central Albania.,https://en.wikipedia.org/wiki/Elbasan
Algeria,59.0,Tipaza,"Tipaza (formerly Tefessedt, Chenoua-Berber: Bazar, ⴱⴰⵣⴰⵔ, Arabic: تيپازة) is the capital of the Tipaza Province, Algeria. When it was part of the Roman Empire, it was called Tipasa. The modern town was founded in 1857, and is chiefly remarkable for its ancient ruins and sandy littoral.

",https://en.wikipedia.org/wiki/Tipaza
Andorra,178.0,Andorra la Vella,"Andorra la Vella is the capital of the Principality of Andorra. It is located high in the east Pyrenees, between France and Spain. It is also the name of the parish that surrounds the capital.
As of 2015, the city has a population of 22,886, and the urban area, which includes Escaldes-Engordany plus satellite villages, has over 40,000 inhabitants.
The principal industry is tourism, although the country also earns foreign income from being a tax haven. Furniture and brandies are local products. Being at an elevation of 1,023 m (3,356 ft), it is the highest capital city in Europe and a popular ski resort.",https://en.wikipedia.org/wiki/Andorra_la_Vella
Angola,40.0,Caxito,"Caxito  is a town, with a population of 55,000 (2014), and a commune in the municipality of Dande, province of Bengo, Angola. It is also the capital of the Bengo province.",https://en.wikipedia.org/wiki/Caxito
Antigua & Barbuda,121.0,Saint John's,"St. John's is the capital and largest city of Antigua and Barbuda, part of the West Indies in the Caribbean Sea. With a population of 22,219, St. John's is the commercial centre of the nation and the chief port of the island of Antigua.","https://en.wikipedia.org/wiki/St._John%27s,_Antigua_and_Barbuda"
Argentina,87.0,Ushuaia,"Ushuaia ( oo-SHWY-ə, Spanish: ) is the capital of Tierra del Fuego, Antártida e Islas del Atlántico Sur Province, Argentina, and the southernmost city of the country. Ushuaia claims the title of world's southernmost city. Ushuaia is located in a wide bay on the southern coast of Isla Grande de Tierra del Fuego, bounded on the north by the Martial mountain range and on the south by the Beagle Channel. It is the only municipality in the Department of Ushuaia, which has an area of 9,390 km2 (3,625 sq mi). It was founded on October 12, 1884, by Augusto Lasserre and is located on the shores of the Beagle Channel surrounded by the mountain range of the Martial Glacier, in the Bay of Ushuaia. Besides being an administrative center, it is a light industrial port and tourist hub. Ushuaia is located roughly 1,100 kilometres (680 mi) from the Antarctic Peninsula and is one of five internationally recognized Antarctic gateway cities.",https://en.wikipedia.org/wiki/Ushuaia
Armenia,51.0,Alaverdi,"Alaverdi (Armenian: Ալավերդի, Armenian pronunciation: ), is a town and municipal community in the Lori Province at the northeastern part of Armenia, near the border with Georgia. It is located at the only direct rail link between Armenia and Georgia. Situated at the bottom of the Debed river gorge, Alaverdi is an important commercial and industrial centre in northern Armenia.
As of the 2011 census, the population of the town is 13,343, down from 26,300 reported in 1989. Currently, the town has an approximate population of 11,000 as per the 2016 official estimate.","https://en.wikipedia.org/wiki/Alaverdi,_Armenia"
Australia,78.0,Alice Springs,"Alice Springs (Eastern Arrernte: Mparntwe) is the third-largest town in the Northern Territory of Australia. Known as Stuart until 31 August 1933, the name Alice Springs was given by surveyor William Whitfield Mills after Alice, Lady Todd (née Alice Gillam Bell), wife of the telegraph pioneer Sir Charles Todd. Known colloquially as The Alice or simply Alice, the town is situated roughly in Australia's geographic centre. It is nearly equidistant from Adelaide and Darwin.The area is known as Mparntwe to its original inhabitants, the Arrernte, who have lived in the Central Australian desert in and around what is now Alice Springs for tens of thousands of years.
Alice Springs had an urban population of 26,534 in June 2018, having declined an average of 1.16% per year the preceding five years. The town's population accounts for approximately 10 per cent of the population of the Northern Territory.The town straddles the usually dry Todd River on the northern side of the MacDonnell Ranges. The surrounding region is known as Central Australia, or the Red Centre, an arid environment consisting of several deserts. Temperatures in Alice Springs can vary, with an average maximum in summer of 35.6 °C (96.1 °F) and an average minimum in winter of 5.1 °C (41.2 °F).",https://en.wikipedia.org/wiki/Alice_Springs
Austria,94.0,St. Pölten,"Sankt Pölten (German pronunciation:  (listen); Central Bavarian: St. Pödn), mostly abbreviated to the official name St. Pölten, is the capital and largest city of the State of Lower Austria in northeast Austria, with 55,538 inhabitants as of 1 January 2020. St. Pölten is a city with its own statute (or Statutarstadt) and therefore it is both a municipality and a district in the Mostviertel.

",https://en.wikipedia.org/wiki/Sankt_P%C3%B6lten
Azerbaijan,100.0,Stepanakert,"Stepanakert (Armenian: Ստեփանակերտ, romanized: Step'anakert, Eastern Armenian pronunciation: ), or Khankendi (Azerbaijani: Xankəndi, Azerbaijani:  (listen)), is the de facto capital and the largest city of the self-proclaimed Republic of Artsakh, though internationally recognized as part of Azerbaijan. The city is located in a valley on the eastern slopes of the Karabakh mountain range, on the left bank of the Qarqarchay river.The area that would become Stepanakert was originally an Armenian settlement named Vararakn. During the Soviet period, the city was made the capital of the Nagorno-Karabakh Autonomous Oblast, becoming a hub for economic and industrial activity. In addition, the city became a hotbed for political activity, serving as the center for Armenian demonstrations calling for the unification of Nagorno-Karabakh with Armenia. Stepanakert suffered extensive damage following the dissolution of the Soviet Union and the outbreak of the First Nagorno-Karabakh War and passed into the hands of local Armenians with the establishment of the Republic of Artsakh.
The city is a regional center of education and culture, being home to Artsakh University, musical schools, and a palace of culture. The economy is based on the service industry and has varied enterprises, food processing, wine making, and silk weaving being the most important. As of 2021, the population of Stepanakert is 75,000.",https://en.wikipedia.org/wiki/Stepanakert
Bahrain,43.0,Muharraq,"Muharraq (Arabic: المحرق, romanized: al-Muḥarraq) is Bahrain's third largest city and served as its capital until 1932 when it was replaced by Manama. The population of Muharraq in 2012 was 176,583.
The city is located on Muharraq Island and has long been a centre of religiosity. Bahrain International Airport is also located on the island. Adjacent to Muharraq are the man-made Amwaj Islands, known for their large buildings, hotels and beaches. Muharraq is home to Muharraq Club, which is Bahrain's most successful football club. It is home to the famous Siyadi House. The city is also known for its souq (traditional market) and as a home of traditional arts and music; Ali Bahar, a popular and successful Bahraini singer is from Muharraq.",https://en.wikipedia.org/wiki/Muharraq
Bangladesh,5.0,Daulatpur,"Daulatpur is a town in Daulatpur Upazila of Manikganj District in the Dhaka Division of central Bangladesh. The town is best known for being hit by the deadliest tornado in world history, the Daulatpur–Saturia tornado, which killed hundreds of people.","https://en.wikipedia.org/wiki/Daulatpur,_Manikganj"
