0,1,2,3,4,5,6,7,8
Afghanistan,36,Band-e Amir,http://www.wikidata.org/entity/Q613251,wd:Q613251,2994951.0,lake in Afghanistan,"Band-e Amir National Park (Persian: بند امیر) Afghanistan established its first national park on April 22, 2009, to promote and protect the natural beauty of a series of intensely blue lakes created by natural dams high in the Hindu Kush. Band-e-Amir is a chain of six lakes in the mountainous desert of central Afghanistan. The lakes formed from mineral-rich water that seeped out of faults and cracks in the rocky landscape. Over time, the water deposited layers of hardened mineral (travertine) that built up into walls that now contain the water. According to the Wildlife Conservation Society, who helped the Afghan government set up the park, Band-e-Amir is one of the few travertine systems in the world.They were created by the carbon dioxide rich water oozing out of the faults and fractures to deposit calcium carbonate precipitate in the form of travertine walls that today store the water of these lakes. Band-e Amir is one of the few rare natural lakes in the world which are created by travertine systems. The site of Band-e Amir has been described as Afghanistan's Grand Canyon, and draws thousands of tourists a year. The river is part of the system of the Balkh River.",https://en.wikipedia.org/wiki/Band-e_Amir_National_Park
Albania,27,Valbonë Valley National Park,http://www.wikidata.org/entity/Q1725911,wd:Q1725911,28179639.0,Albanian national park,"The Valbona Valley National Park (Albanian: Parku Kombëtar i Luginës së Valbonës) is a national park inside the Albanian Alps in northern Albania. The park covers a total area of 80 km2 (31 sq mi), encompassing Valbona River and its surrounding areas with mountainous terrain, alpine landscapes, glacial springs, deep depressions, various rock formations, waterfalls and the Valbona Valley with its dense coniferous and deciduous forest. It is characterized by its very remote areas which have a large preserved ecosystem all of which is primarily untouched with pristine quality. This vast pristine ecosystem is the centrepiece of what has been referred to as the Albanian Miracle of the Alps.
The park borders Montenegro in the north, Gashi Nature Reserve in the east, Nikaj-Mërtur Regional Nature Park in the south and Theth National Park in the west. It is proposed to expand the park's boundaries and merge it with Theth and Gashi. Furthermore, Albania, Kosovo and Montenegro are planning to establish a transboundary national park, that will be called the Balkan Peace Park. The peace park would encompass Valbonë Valley along with Theth National Park, Gashi Nature Reserve, Nikaj-Mërtur Nature Park, Bjeshkët e Nemuna National Park in Kosovo and Prokletije National Park in Montenegro.The Albanian Alps are one of the most impressive and notable topographic features of Albania. Being the southernmost continuation of the Dinaric Alps, it forms a section of the Alpine-Himalayan orogenic belt, which extend from the Atlantic Ocean to the Himalaya Mountains. The mountains are characterized by limestone and dolomite rocks and shows major karst features. Maja Jezercë sprawls in the west of the park and is the highest mountain of the Dinaric Alps, with an altitude of 2,694 m (8,839 ft). The Valbona River originate from several karst springs along the south of Maja Jezercë and the east of Valbona Pass. It is the largest river within the Albanian Alps and drains the entire eastern portion of the range. Over the past few million years, glaciers have at times covered most of the park. During the Würm period, the glacier of Valbona reached a total length of 9.5 kilometres. Nowadays, there are two very small active glaciers close to the northeastern edge of Maja Jezercë.
The park's remoteness and relatively small human population, combined with the great variation of ecosystems and climatic conditions favours the existence of a rich variety of flora and fauna distributed throughout the land area. Most of the park consists of forest, covering 89% of the overall surface area. Brown bears, grey wolves, lynxes, roe deers, chamoises and wild goats are the primary predatory animals in the park. The park's forests are characterized by the predominance of different tree species, with beech, pine and oak. Notably, the most important tree species used to be the norway spruce; it is one of few regions in Albania where this type can be found.Valbonë Valley National Park was established in accordance with Decision of Council of Ministers number 102, dated 15 January 1996 in order to preserve the natural ecosystems and landscapes along with their vegetation and biodiversity communities and habitats. An expansion plan to increase the park's boundaries to cover the Theth National Park and Gashi Nature Reserve is under consideration. With this expansion, the park will become the largest protected area not only in Albania but also in the Balkans.The International Union for Conservation of Nature (IUCN) has listed the park as Category II. Located within the park, the Gashi River is included into the UNESCO Primeval Beech Forests of the Carpathians and Other Regions of Europe. It is also part of the European Green Belt, which serves as a retreat for endangered and endemic species. The park applied also to join the EUROPARC Federation. Plantlife has recognised the park, as well as the Albanian Alps, as an Important Plant Area of international importance, because it supports great plant species. The region is part of the Emerald Network, the ecological network made up of Areas of Special Conservation Interest designated under the Bern Convention.",https://en.wikipedia.org/wiki/Valbon%C3%AB_Valley_National_Park
Algeria,60,Tassili n'Ajjer,http://www.wikidata.org/entity/Q190048,wd:Q190048,1184685.0,"national park in the Sahara Desert in Algeria, including prehistoric cave art","Tassili n'Ajjer (Berber: Tassili n Ajjer, Arabic: طاسيلي ناجر, romanized: ṭāssīlī naʾjir; ""Plateau of rivers"") is a national park in the Sahara desert, located on a vast plateau in southeastern Algeria. Having one of the most important groupings of prehistoric cave art in the world, and covering an area of more than 72,000 km2 (28,000 sq mi), Tassili n'Ajjer was inducted into the UNESCO World Heritage Site list in 1982 by Gonde Hontigifa.

",https://en.wikipedia.org/wiki/Tassili_n%27Ajjer
Andorra,3,"Parc Central, Andorra la Vella",http://www.wikidata.org/entity/Q7136369,wd:Q7136369,33933692.0,An Andorra park.,"Parc Central is a park in Andorra la Vella, Andorra. It was designed by the architect Daniel Gelabert Fontova.

","https://en.wikipedia.org/wiki/Parc_Central,_Andorra_la_Vella"
Angola,23,Quissama National Park,http://www.wikidata.org/entity/Q3179197,wd:Q3179197,17894116.0,national park in Angola,"Quiçama National Park, also known as Kissama National Park (Portuguese: Parque Nacional do Quiçama or Parque Nacional da Quissama), is a national park in northwestern Angola.
It is the only functioning national park in all of Angola, with the others being in disrepair due to the Angolan Civil War.
The park is  approximately 70 km from Luanda, the Angolan capital. The park covers 3 million acres (12,000 km²), more than twice the size of the U.S. state of Rhode Island.
The Portuguese name Quiçama is spelled in English and other languages as Kissama, Kisama or Quicama. The spelling Kissama in English is the closest to the Portuguese phonetic.",https://en.wikipedia.org/wiki/Qui%C3%A7ama_National_Park
Antigua and Barbuda,4,Ganondagan State Historic Site,http://www.wikidata.org/entity/Q5521462,wd:Q5521462,2558093.0,"state historic site in New York, United States","Ganondagan State Historic Site, (pronounced ga·NON·da·gan) also known as Boughton Hill, is a Native American historic site in Ontario County, New York in the United States.  Location of the largest Seneca village of the 17th century, the site is in the present-day Town of Victor, southwest of the Village of Victor. The village was also referred to in various spellings as Gannagaro, Canagora, Gandagora, Gandagaro  and Gannontaa.It consists of two areas: the 245-acre (99 ha) Boughton Hill portion, the area of longhouses and burials, has been designated as a National Historic Landmark. It has been identified as the location of the Jesuit Mission of St. Jacques (or St. James), which was mentioned in the Jesuit Relations. The Fort Hill portion was the location of a fortified granary and consists of 33 acres (13 ha); it is listed on the National Register of Historic Places. The complex is operated by the state of New York.",https://en.wikipedia.org/wiki/Ganondagan_State_Historic_Site
Argentina,56,Los Glaciares National Park,http://www.wikidata.org/entity/Q215992,wd:Q215992,639467.0,national park of Argentina,"Los Glaciares National Park (Spanish: Parque Nacional Los Glaciares) is a federal protected area in Santa Cruz Province, Argentina.
The park covers an area of 726,927 ha (7,269.27 km2; 2,806.68 sq mi), making it the largest national park in the country.
Established on 11 May 1937, it hosts a representative sample of Magellanic subpolar forest and west Patagonian steppe biodiversity in good state of conservation. In 1981, it was declared a World Heritage Site by UNESCO.The park's name refers to the giant ice cap in the Andes, the largest outside of Antarctica, Greenland and Iceland, feeding 47 large glaciers, of which 13 flow towards the Pacific Ocean. In other parts of the world, glaciers start at a height of at least 2,500 m (8,200 ft) above mean sea level, but due to the size of the ice cap, these glaciers begin at only 1,500 m (4,900 ft), sliding down to 200 m (660 ft). Los Glaciares borders Torres del Paine National Park to the south in Chilean territory.",https://en.wikipedia.org/wiki/Los_Glaciares_National_Park
Armenia,25,Dilijan National Park,http://www.wikidata.org/entity/Q1984244,wd:Q1984244,23956831.0,national park in Armenia,"Dilijan National Park is one of the four national parks of Armenia. Occupying an area of 240 km², it is located in the north-eastern Tavush Province of Armenia. It is known for its forest landscapes, rich biodiversity, medicinal mineral water springs, natural and cultural monuments, and extensive network of hiking trails.",https://en.wikipedia.org/wiki/Dilijan_National_Park
Austria,36,Schönbrunn Zoo,http://www.wikidata.org/entity/Q752283,wd:Q752283,362967.0,zoo in Vienna,"Schönbrunn Zoo (German: Tiergarten Schönbrunn; also simply called Vienna Zoo) is a 17-hectare (42-acre) zoo in the city of Vienna, Austria. Established in 1752, it is the world’s oldest zoo still in operation. It is also a UNESCO World Heritage Site, being a part of the Schönbrunn Palace gardens. It generally receives more than 2 million visitors every year.As of 2021, it presented a total of 707 different species with around 8,250 specimens. Its primary attractions include the giant pandas, being one of only 27 zoos in the world to have them.Anthony Sheridan’s zoo rankings recognised Schönbrunn Zoo as the best zoo in Europe in years 2008, 2010, 2012, 2014, 2018 and 2021. Zoologist Stephan Hering-Hagenbeck has been the zoo’s director since 2019.",https://en.wikipedia.org/wiki/Sch%C3%B6nbrunn_Zoo
Azerbaijan,35,Baku Zoo,http://www.wikidata.org/entity/Q2452280,wd:Q2452280,34665766.0,"zoo in Baku, Azerbaijan","Baku Zoo (Azerbaijani: Bakı zooloji parkı) is a state zoological park in Baku, Azerbaijan. Established in 1928, it is the country's oldest zoo. It is owned and managed by the Ministry of Culture and Tourism of Azerbaijan and the Mayoralty of Baku City. The total area of the zoo is 4.25 hectares (10.5 acres).",https://en.wikipedia.org/wiki/Baku_Zoo
