0,1,2,3,4
Afghanistan,36.0,"Blue Mosque, Mazar-i-Sharif","The Hazrat Ali Mazar (Arabic: حضرت علی مزار) is a mosque located in Balkh Province, Afghanistan, that has a tomb attributed to the fourth Islamic caliph, Ali. It is an important pilgrimage site for Shia Muslims, and is also honoured by Sunni Muslims, who pay tribute to Ali's shrine annually. The current mosque is considered a masterpiece of the Timurid Renaissance.
The site of the mosque is also where many pilgrims celebrate the Iranian/Zoroastrian new year, Nowruz. At the yearly Jahenda Bala ceremony, a holy flag is raised in honour of Ali; Muslim pilgrims often touch the flag for good luck in the coming year.",https://en.wikipedia.org/wiki/Hazrat_Ali_Mazar
Albania,24.0,Roman amphitheatre of Durrës,"The Amphitheatre of Durrës (Albanian: Amfiteatri i Durrësit; Latin: Amphitheatrum Dyrrhachium) is a Roman amphitheatre in the centre of the city of Durrës, Albania. Construction began under the emperor Trajan in the 2nd century AD and it was destroyed twice by earthquakes in the 6th and 10th centuries. It is the largest amphitheatre ever built in the Balkan Peninsula with once having a capacity of 20,000 people.The amphitheatre is included on the tentative list of Albania for inscribing it as a UNESCO World Heritage Site. It was discovered in late 1966 and has become a popular tourist attraction.",https://en.wikipedia.org/wiki/Amphitheatre_of_Durr%C3%ABs
Algeria,38.0,Casbah of Algiers,"The Casbah (Arabic: قصبة, qaṣba, meaning citadel) is the citadel of Algiers in Algeria and the traditional quarter clustered around it. In 1992, the United Nations Educational, Scientific and Cultural Organization (UNESCO) proclaimed Kasbah of Algiers a World Cultural Heritage site, as ""There are the remains of the citadel, old mosques and Ottoman-style palaces as well as the remains of a traditional urban structure associated with a deep-rooted sense of community.""",https://en.wikipedia.org/wiki/Casbah_of_Algiers
Andorra,27.0,Estadi Comunal d'Andorra la Vella,"The Estadi Comunal d'Andorra la Vella is a small football stadium in Andorra la Vella, the capital of Andorra. The stadium has a capacity of 1300.The stadium also has a running track. The Estadi Comunal d'Andorra la Vella and the Camp d’Esports d’Aixovall together host all games from Andorra's two highest football competitions, the Primera Divisió and the Segona Divisió.It also hosted all Andorra national football team games until the opening of the Estadi Nacional in 2014.",https://en.wikipedia.org/wiki/Estadi_Comunal_d%27Andorra_la_Vella
Angola,19.0,Estádio 11 de Novembro,"The Estádio 11 de Novembro is a multi-use stadium in Talatona (near Luanda), Angola. Completed in 2010 ahead of the 2010 Africa Cup of Nations, it hosted nine matches during the tournament, including five Group A matches, one Group B match, one quarter final, one semi-final, and the final.",https://en.wikipedia.org/wiki/Est%C3%A1dio_11_de_Novembro
Antigua & Barbuda,20.0,Nelson's Dockyard,"Nelson's Dockyard is a cultural heritage site and marina in English Harbour, located in Saint Paul Parish on the island of Antigua, in Antigua and Barbuda.
It is part of Nelson's Dockyard National Park, which also contains Clarence House and Shirley Heights, and is a UNESCO World Heritage Site.
It is named after Admiral Horatio Nelson, who lived in the Royal Navy Dockyard from 1784 through 1787.
Nelson's Dockyard is also home to some of Antigua's sailing and yachting events such as Antigua Sailing Week and the Antigua Charter Yacht Meeting, as well as the 2015 and 2016 International Optimist North American Championships.",https://en.wikipedia.org/wiki/Nelson%27s_Dockyard
Argentina,40.0,Estadio Monumental Antonio Vespucio Liberti,"Estadio ""Monumental"" Antonio Vespucio Liberti (Spanish pronunciation: ), also referred to as River Plate Stadium, Monumental de Nuñez, or simply El Monumental, is a stadium in the Belgrano, Buenos Aires, Argentina (although popular belief wrongly states that the stadium is in the Núñez district), home of the football club River Plate.It was opened on 26 May 1938 and named after former club president Antonio Vespucio Liberti. It is the largest stadium in Argentina with a capacity of 70,054 and is also home of the Argentina national football team. It was the main venue in the 1951 Pan American Games. It hosted the 1978 FIFA World Cup Final between Argentina and the Netherlands. Additionally, it hosted four finals of the Copa América, most recently in 2011.",https://en.wikipedia.org/wiki/Estadio_Monumental_Antonio_Vespucio_Liberti
Armenia,45.0,Geghard,"Geghard (Armenian: Գեղարդ, meaning ""spear"") is a medieval monastery in the Kotayk province of Armenia, being partially carved out of the adjacent mountain, surrounded by cliffs. It is listed as a UNESCO World Heritage Site with enhanced protection status.
While the main chapel was built in 1215, the monastery complex was founded in the 4th century by Gregory the Illuminator at the site of a sacred spring inside a cave. The monastery had thus been originally named Ayrivank (Այրիվանք), meaning ""the Monastery of the Cave"". The name commonly used for the monastery today, Geghard, or more fully Geghardavank (Գեղարդավանք), meaning ""the Monastery of the Spear"", originates from the spear which had wounded Jesus at the Crucifixion, allegedly brought to Armenia by Apostle Jude, called here Thaddeus, and stored amongst many other relics. Now it is displayed in the Echmiadzin treasury.
The spectacular towering cliffs surrounding the monastery are part of the Azat River gorge, and are included together with the monastery in the World Heritage Site listing. Some of the churches within the monastery complex are entirely dug out of the cliff rocks, others are little more than caves, while others are elaborate structures, with both architecturally complex walled sections and rooms deep inside the cliff. The combination, together with numerous engraved and free-standing khachkars is a unique sight, being one of the most frequented tourist destinations in Armenia.
Most visitors to Geghard also choose to visit the nearby pagan Temple of Garni,  located further down the Azat River. Visiting both sites in one trip is so common that they are often referred to in unison as Garni-Geghard.",https://en.wikipedia.org/wiki/Geghard
Australia,94.0,Sydney Opera House,"The Sydney Opera House is a multi-venue performing arts centre in Sydney. Located on the banks of Sydney Harbour, it is widely regarded as one of the world's most famous and distinctive buildings and a masterpiece of 20th century architecture.Designed by Danish architect Jørn Utzon, but completed by an Australian architectural team headed by Peter Hall, the building was formally opened on 20 October 1973 after a gestation beginning with Utzon's 1957 selection as winner of an international design competition. The Government of New South Wales, led by the premier, Joseph Cahill, authorised work to begin in 1958 with Utzon directing construction. The government's decision to build Utzon's design is often overshadowed by circumstances that followed, including cost and scheduling overruns as well as the architect's ultimate resignation.The building and its surrounds occupy the whole of Bennelong Point on Sydney Harbour, between Sydney Cove and Farm Cove, adjacent to the Sydney central business district and the Royal Botanic Gardens, and near to the Sydney Harbour Bridge.
The building comprises multiple performance venues, which together host well over 1,500 performances annually, attended by more than 1.2 million people. Performances are presented by numerous performing artists, including three resident companies: Opera Australia, the Sydney Theatre Company and the Sydney Symphony Orchestra. As one of the most popular visitor attractions in Australia, the site is visited by more than eight million people annually, and approximately 350,000 visitors take a guided tour of the building each year. The building is managed by the Sydney Opera House Trust, an agency of the New South Wales State Government.
On 28 June 2007, the Sydney Opera House became a UNESCO World Heritage Site, having been listed on the (now defunct) Register of the National Estate since 1980, the National Trust of Australia register since 1983, the City of Sydney Heritage Inventory since 2000, the New South Wales State Heritage Register since 2003, and the Australian National Heritage List since 2005. The Opera House was also a finalist in the New7Wonders of the World campaign list.",https://en.wikipedia.org/wiki/Sydney_Opera_House
Austria,64.0,Schönbrunn Palace,"Schönbrunn Palace (German: Schloss Schönbrunn ; Central Bavarian: Schloss Scheenbrunn) was the main summer residence of the Habsburg rulers, located in Hietzing, Vienna. The name Schönbrunn (meaning “beautiful spring”) has its roots in an artesian well from which water was consumed by the court.
The 1,441-room Rococo palace is one of the most important architectural, cultural, and historic monuments in the country. The history of the palace and its vast gardens spans over 300 years, reflecting the changing tastes, interests, and aspirations of successive Habsburg monarchs. It has been a major tourist attraction since the mid-1950s.",https://en.wikipedia.org/wiki/Sch%C3%B6nbrunn_Palace
