0,1,2,3,4,5,6,7,8
Afghanistan,54,Roxana,http://www.wikidata.org/entity/Q190055,wd:Q190055,262156.0,Bactrian princess and wife of Alexander the Great,"Roxana (c. 340 BC – 310 BC, Ancient Greek: Ῥωξάνη; Old Iranian: *Raṷxšnā- ""shining, radiant, brilliant""; sometimes Roxanne, Roxanna, Rukhsana, Roxandra and Roxane) was a Sogdian or a Bactrian princess whom Alexander the Great married after defeating Darius, ruler of the Achaemenid Empire, and invading Persia. The exact date of her birth is unknown, but she was probably in her early teens at the time of her wedding to Alexander the Great.",https://en.wikipedia.org/wiki/Roxana
Albania,31,Joanna II of Naples,http://www.wikidata.org/entity/Q236933,wd:Q236933,954798.0,Queen of Naples (1373-1435),"Joanna II (25 June 1371 – 2 February 1435) was reigning Queen of Naples from 1414 to her death, upon which the Capetian House of Anjou became extinct. As a mere formality, she used the title of Queen of Jerusalem, Sicily, and Hungary.",https://en.wikipedia.org/wiki/Joanna_II_of_Naples
Algeria,40,Monica of Hippo,http://www.wikidata.org/entity/Q234689,wd:Q234689,740416.0,Christian saint; mother of St. Augustine,"Monica (c. 332 – 387) was an early North African Christian saint and the mother of Augustine of Hippo. She is remembered and honored in the Catholic and Orthodox Churches, albeit on different feast days, for her outstanding Christian virtues, particularly the suffering caused by her husband's adultery, and her prayerful life dedicated to the reformation of her son, who wrote extensively of her pious acts and life with her in his Confessions. Popular Christian legends recall Monica weeping every night for her son Augustine.",https://en.wikipedia.org/wiki/Saint_Monica
Andorra,5,Sara la Goda,http://www.wikidata.org/entity/Q6121781,wd:Q6121781,70741594.0,8th century Visigothic noblewoman,"Sara al-Qutiyya (Arabic: سارة القوطية; Spanish: Sara la Goda) or Sara the Goth (fl. 8th century) was a Visigothic noblewoman, who was the grand-daughter of king Wittiza. After the death of her father she travelled to Damascus from al-Andalus and successfully petitioned Hisham ibn Abd al-Malik to restore lands to her family that had been appropriated by her uncle. The historian Ibn al-Qutiyya was her great-grandson.",https://en.wikipedia.org/wiki/Sara_al-Qutiyya
Argentina,3,Elsa Calcagno,http://www.wikidata.org/entity/Q544841,wd:Q544841,,,--,--
Armenia,9,Stephanie of Armenia,http://www.wikidata.org/entity/Q959494,wd:Q959494,27927714.0,"first-born daughter of Leo I, King of Armenia","Stephanie of Armenia (after 1195 – June 1220), also known as Rita, was a member of the Rubenid dynasty and claimant to the throne of the Armenian Kingdom of Cilicia.
Stephanie was the only child of Leo I, King of Armenia, by his first wife Isabelle. Stephanie's maternal family is disputed. It is believed that her mother was a niece of Sybille, wife of Bohemond III of Antioch. Others  believe that her mother was of Austrian and German origins. Stephanie was brought up by her paternal grandmother Rita of Barbaron. She was around ten years old when her mother died, who had not borne Leo any more children. Around 1210 Stephanie's father remarried to Sibylla, daughter of Isabella I of Jerusalem. From this marriage she gained a half-sister, Isabella.
In April 1214, Stephanie married John of Brienne. John had only recently lost his first wife Maria, Queen of Jerusalem, who was a sister of Stephanie's stepmother Sibylla. Stephanie was a bad stepmother to John's daughter, Queen Isabella II of Jerusalem, on whose behalf John ruled Jerusalem as regent. Stephanie herself gave birth in 1216 to a son named John.In May, 1219 Stephanie's father died. He had made the barons swear an oath of allegiance to his great-nephew Raymond-Roupen, who became his heir. However, on his death bed King Leo changed the succession. He made his daughter Isabelle  his heir and released the barons from their oath of allegiance. Stephanie was still alive at the time and would have had more right because she was the older daughter. Also, Stephanie had a son. Stephanie's husband, John pressed the claim on behalf of his wife. Raymond-Roupen also pressed his claim on the throne.
John left the Fifth Crusade in February 1220 intending to visit Cilicia to press his family's claim. In June, however, Stephanie died; it was gossiped that John had beaten her to death after she tried to poison her stepdaughter, Isabella. Stephanie's young son died shortly afterwards. John of Brienne had no longer a claim on the throne of Cilicia.",https://en.wikipedia.org/wiki/Stephanie_of_Armenia
Australia,1,Emily Dobson,http://www.wikidata.org/entity/Q24087933,wd:Q24087933,56542169.0,Australian philanthropist (1842-1934),Emily Dobson (10 October 1842 – 5 June 1934) was an Australian philanthropist. She was known for her work supporting women's charities.,https://en.wikipedia.org/wiki/Emily_Dobson
Austria,30,Elisabeth of Habsburg,http://www.wikidata.org/entity/Q93408,wd:Q93408,4158466.0,Queen of Poland and Grand Duchess of Lithuania,"Elizabeth of Austria (German: Elisabeth von Habsburg; Polish: Elżbieta Rakuszanka; Lithuanian: Elžbieta Habsburgaitė; c. 1436 – 30 August 1505) was Queen of Poland and Grand Duchess of Lithuania as the wife of King Casimir IV of Poland. Orphaned at an early age, she spent her childhood in the court of Holy Roman Emperor Frederick III. As one of the three surviving grandchildren of Emperor Sigismund, she had a strong claim to the kingdoms of Hungary and Bohemia. That made her an attractive bride for a Polish prince. The Polish nobility, seeking to increase Polish influence in Hungary and Bohemia, pursued marriage with Elizabeth since she was born and finally succeeded in 1454. Her marriage to Casimir was one of the most successful royal marriages in Poland. She gave birth to thirteen children, eleven of whom survived to adulthood. Four of her sons were crowned as kings.",https://en.wikipedia.org/wiki/Elizabeth_of_Austria_(1436%E2%80%931505)
Austria,6,Margaret of Austria,http://www.wikidata.org/entity/Q1137720,wd:Q1137720,,,--,--
Austria,5,Beatrice of Savoy,http://www.wikidata.org/entity/Q86997,wd:Q86997,,,--,--
Austria,5,Margarete of Austria,http://www.wikidata.org/entity/Q3846968,wd:Q3846968,,,--,--
Austria,2,"Elisabeth, Countess of Montfort-Bregenz",http://www.wikidata.org/entity/Q28648665,wd:Q28648665,,,--,--
Austria,2,Wilburgis,http://www.wikidata.org/entity/Q2570194,wd:Q2570194,,,--,--
