0,1,2,3,4
Japan,192,Japan,"Japanese passports (日本国旅券, Nihonkoku ryoken) are issued to Japanese citizens to facilitate international travel. As of 2022, with holders able to travel visa-free to 193 countries and territories, it has been ranked as the most powerful passport in the world.",https://en.wikipedia.org/wiki/Japanese_passport
Singapore,192,Singapore,"A Singaporean passport is a travel document and passport issued to citizens and nationals of the Republic of Singapore. It enables the bearer to exit and re-enter Singapore freely; travel to and from other countries in accordance with visa requirements, and secure assistance from Singapore consular officials abroad, if necessary.
All Singapore passports are issued exclusively by the Immigration and Checkpoints Authority (ICA) on behalf of the Ministry of Home Affairs. Only Singapore citizens are eligible for this passport. The passport is valid for ten years. As of 2022, the Singapore passport was the second most powerful passport in the world with visa-free or visa on arrival access to 192 countries and territories, in conjunction with the passport of South Korea.The Singapore passport is a popular target for counterfeiters due to the relatively liberal visa requirements for Singaporeans and the tendency for immigration officials to clear Singapore passport holders more quickly. The Immigration and Checkpoints Authority has thus adopted several measures to foil forgers, including adding digital photos and special ink since October 1999, and converting to a biometric passport from August 2006.",https://en.wikipedia.org/wiki/Singaporean_passport
Germany,190,Germany,"German passport (German: Deutscher Reisepass, pronounced [ˈdɔʏtʃɐ ˈʁaɪzəˌpas] (listen)) are issued to nationals(for example, G01E) of Germany for the purpose of international travel. A German passport is, besides the German ID card and the German Emergency Travel Document (called ""Reiseausweis als Passersatz""), the only other officially recognised document that German authorities will routinely accept as proof of identity from German citizens. Besides serving as proof of identity and presumption of German nationality, they facilitate the process of securing assistance from German consular officials abroad (or other EU members in the case that a German consular facility is absent). German passports are valid for ten years (for people over the age of 24) or six years (for people under the age of 24) and share the standardised layout and burgundy red design with other EU passports. Every German citizen is also a citizen of the European Union. The passport, along with the national identity card, allows for free rights of movement and residence in any of the states of the European Union, European Economic Area and Switzerland.",https://en.wikipedia.org/wiki/German_passport
South Korea,190,South Korea,"The Republic of Korea passport (Korean: 대한민국 여권, romanized: Daehan Minguk yeogwon), commonly referred to as the South Korean passport, is issued to a South Korean citizen to facilitate their international travel. Like any other passport, South Korean passports serve as proof for passport holders' personal information, such as nationality and date of birth. South Korean passports are issued by the Ministry of Foreign Affairs and have been printed by the Korea Minting and Security Printing Corporation (KOMSCO) since 1973. On 21 December 2021, issuing the next generation biometric passports to South Korean citizens has begun, which was delayed by one year as planned due to the COVID-19 pandemic.",https://en.wikipedia.org/wiki/Republic_of_Korea_passport
Finland,189,Finland,"Finnish passports are issued to nationals of Finland for the purpose of international travel. Aside from serving as proof of Finnish nationality, they facilitate the process of securing assistance from Finnish consular officials abroad (or other EU consulates or Nordic missions in case a Finnish consular official is absent). 
Finnish passports share the standardised layout and burgundy-red cover with other EU countries. Passports are issued by the local police or by an authorised Finnish diplomatic mission abroad. 
Men who are less than 30 years of age and consequently eligible for military service, but have not completed it, may only be issued a passport with an expiration date up to the last legal start date for completion of the obligation, which is at the age of 28. Men older than 30 can receive a passport with normal expiry dates regardless of the status of completion of the military duty.
Every Finnish citizen is also a citizen of the European Union. The passport, along with the national identity card allows for free rights of movement and residence in any of the states of the European Union, European Economic Area and Switzerland. For travel within the Nordic countries no identity documentation is legally required for Nordic citizens due to the Nordic Passport Union.
The passport cards are currently printed and customised by Thales Group.",https://en.wikipedia.org/wiki/Finnish_passport
Italy,189,Italy,"An Italian passport is issued upon request to an Italian citizen for the purpose of international travel. It is valid for 10, 5 or 3 years, depending on the applicant's age. Its biometric version has been available since 2006.
Every Italian citizen is also a citizen of the European Union. The passport, along with the national identity card, allows for free movement and residence in any EU member state, in the European Economic Area and in Switzerland.",https://en.wikipedia.org/wiki/Italian_passport
Luxembourg,189,Luxembourg,"A Luxembourg passport (French: passeport luxembourgeois) is an international travel document issued to nationals of the Grand Duchy of Luxembourg, and may also serve as proof of Luxembourgian citizenship. Besides enabling the bearer to travel internationally and serving as indication of Luxembourgian citizenship, the passport facilitates the process of securing assistance from Luxembourg consular officials abroad or other European Union member states in case a Luxembourg consular is absent, if needed.
According to the 2022 Henley Passport Index, citizens of Luxembourg can visit 189 countries without a visa or with a visa granted on arrival. Additionally, the World Tourism Organization also published a report on 15 January 2016 ranking the Luxembourgish passport 1st in the world (tied with British, Danish, Finnish, German, Italian and Singapore passports) in terms of travel freedom, with a mobility index of 160 (out of 215 with no visa weighted by 1, visa on arrival weighted by 0.7, eVisa by 0.5 and traditional visa weighted by 0). Citizens of Luxembourg can live and work in any member state of the EU, Iceland, Liechtenstein, Norway and Switzerland as a result of the right of freedom of movement granted in Article 21 of the EU Treaty.Every citizen of Luxembourg is also a citizen of the European Union. The passport, along with the national identity card allows for freedom of movement in any of the states of the European Economic Area and Switzerland.
Luxembourg biometric passports are valid for five years for bearers aged four and over, and valid for 2 years for children under four.",https://en.wikipedia.org/wiki/Luxembourg_passport
Spain,189,Spain,"Spanish passports (Spanish: Pasaporte español) are issued to Spanish citizens with right of abode in the Iberian mainland, Ceuta, Melilla, Balearic Islands and Canary Islands, for the purpose of travel outside Spain. Every Spanish citizen is also a citizen of the European Union. The passport, along with the national identity card, allows for free rights of movement and residence in any of the states of the European Union, European Economic Area, and Switzerland.",https://en.wikipedia.org/wiki/Spanish_passport
Austria,188,Austria,"Austrian passports are issued to citizens of Austria to facilitate international travel. Every Austrian citizen is also a citizen of the European Union. The passport, along with the national identity card, allows for free rights of movement and residence in any of the states of the European Economic Area and Switzerland.
The application and printing processes of all Austrian passports are handled by the Österreichische Staatsdruckerei (de) headquartered in Vienna. The Österreichische Staatsdruckerei is also tasked with the application and printing processes of the Sovereign Military Order of Malta passport.",https://en.wikipedia.org/wiki/Austrian_passport
Denmark,188,Denmark,"Danish passports are issued to citizens of the Kingdom of Denmark to facilitate international travel. Besides serving as proof of Danish citizenship, they facilitate the process of securing assistance from Danish consular officials abroad (or other EU consulates or Nordic missions in case a Danish consular official is absent).
Different versions exist for nationals of Denmark, Greenland, and the Faroe Islands although they do not indicate a different nationality, with all holders being Danish citizens. Danish nationals residing in Greenland can choose between the Danish—EU passport and the sub-national Danish-—Greenlandic passport.Every Danish citizen (except for nationals residing in the Faroe Islands) is also a citizen of the European Union. The passport entitles its bearer to freedom of movement in the European Economic Area and Switzerland. For travel within the Nordic countries no identity documentation is legally required for Nordic citizens due to the Nordic Passport Union.
According to the April 2021 Visa Restrictions Index, Danish citizens can visit 189 countries without a visa or with a visa granted on arrival.",https://en.wikipedia.org/wiki/Danish_passport
