0,1,2,3,4
Afghanistan,775995.0,Ashraf Ghani,"Mohammad Ashraf Ghani Ahmadzai (born 19 May 1949) is an Afghan politician, academic, and economist who served as the president of Afghanistan from September 2014 until August 2021, when his government was overthrown by the Taliban.
Born in Logar Province, Ghani went to the United States in the 1960s to study and later completed a bachelor's degree at the American University of Beirut. After receiving his PhD from Columbia University, he became a professor of anthropology at numerous institutions, mostly at Johns Hopkins University, before starting to work with the World Bank. He returned to Afghanistan in 2002 after the collapse of the Taliban government, serving as the finance minister in Hamid Karzai's cabinet—where he was credited for creating a new afghani currency and a tax system — until his resignation in December 2004 to become the dean of Kabul University. In 2005 he became a member of the Commission on Legal Empowerment of the Poor, an independent initiative hosted by the United Nations Development Programme; that same year, Ghani gave a TED talk in which he discussed how to rebuild a broken state such as Afghanistan. In 2013, he was ranked 50th in an online poll to name the world's top 100 intellectuals conducted by Foreign Policy magazine and second in a similar poll run by Prospect magazine. He is also the co-founder of the Institute for State Effectiveness, an American organization set up in 2005 to improve the ability of states to serve their citizens.
An independent politician and ideologically liberal, Ghani came in fourth in the 2009 presidential election. Ghani ran in the 2014 presidential election securing fewer votes than rival Abdullah Abdullah in the first round, but winning a majority in the second round. Following political chaos, the United States intervened to form a unity government with Ghani as president and Abdullah as chief executive of Afghanistan. Ghani was re-elected when the final results of the 2019 presidential elections were announced after a long delay on 18 February 2020. He was sworn in as president for a second five-year term on 9 March 2020. His tenure ended abruptly on 15 August 2021 as the Taliban took over Kabul, leading to Ghani and staff evacuating from Afghanistan and eventually taking refuge in the United Arab Emirates. He said he was forced by his security team to leave the country because there was a chance that the Taliban would assassinate him, adding that he had no other choice in order to avoid widespread violence in Kabul.As president, Ghani was a visionary known for his intensity and energetic speeches. He aimed to transform Afghanistan into a technocratic state, winning him support among young and mostly urban men and women, leading to a young generation of educated figures taking up leading positions in cabinets. Ghani made extensive efforts to make peace with Taliban insurgents and improving relations with Pakistan. However many of his promises, such as fighting corruption and turning the country into a trade hub between central and south Asia, were left unfulfilled. His position was also weakened by political rivalries, his attempt to lessen the power of ex-warlords, and an uneasy relationship with the United States regarding the war. He was also criticized for being aloof and short-tempered, including being in denial during the Taliban's offensive in 2021.

",https://en.wikipedia.org/wiki/Ashraf_Ghani
Albania,357586.0,Edi Rama,"Edi Rama (born Edvin Kristaq Rama, 4 July 1964) is an Albanian politician, painter, writer, former university lecturer, publicist and former basketball player, who has served as the 33rd and current Prime Minister of Albania since 2013 and chairman of the Socialist Party of Albania since 2005. Prior to his tenure as Prime Minister, Rama held a number of positions. He was appointed Minister of Culture, Youth and Sports in 1998, an office he held until 2000. First elected mayor of Tirana in 2000, he was reelected in 2003 and 2007. 
The coalition of centre-left parties led by Rama in the 2013 parliamentary election defeated the centre-right coalition led by the incumbent Prime Minister Sali Berisha of the Democratic Party of Albania. Rama was appointed Prime Minister for a second term following the 2017 parliamentary election. Rama then won a third term following the 2021 Albanian parliamentary election in which he defeated the Democratic Party of Albania candidate, Lulzim Basha, for the second time in a row. He is the only Albanian Prime Minister in history to have won three terms in a row. His party has won all five elections since 2013—three parliamentary ones and two local ones. He was one of the initiators of Open Balkan, an economic zone of the Western Balkans countries intended to guarantee ""Four Freedoms"".",https://en.wikipedia.org/wiki/Edi_Rama
Albania,20175.0,Ilir Meta,"Ilir Rexhep Meta (Albanian pronunciation: [iliɾ meta]; born 24 March 1969) is an Albanian politician. He served as President of Albania from 24 July 2017 to 24 July 2022.Previously Meta served as Prime Minister from 1999 to 2002 and he was Speaker of the Parliament of Albania from 2013 to 2017. He also held positions as Deputy Prime Minister, Minister for Europe and Foreign Affairs and Minister of Economy, Trade, and Energy. Prior to that, he held the Chairmanship of the Parliamentary Commission of European Integration. He founded the Socialist Movement for Integration in 2004.
On 28 April 2017, Meta was elected President of Albania, receiving 87 votes from the 140 Members of Parliament. On 9 June 2021, he was formally impeached by the Albanian parliament in a 104 to 7 vote making him the first Albanian president in history to be impeached by parliament. On 16 February 2022 the Constitutional Court of Albania overturned the impeachment and ruled that the accusations against him did not violate the constitution.",https://en.wikipedia.org/wiki/Ilir_Meta
Algeria,1038691.0,Abdelmadjid Tebboune,"Abdelmadjid Tebboune (Arabic: عبد المجيد تبون, romanized: ʿAbd al-Majīd Tabbūn; born 17 November 1945) is an Algerian politician currently serving as the President of Algeria since December 2019 and as Minister of Defence.He took over the power from former President Abdelaziz Bouteflika and former Acting Head of State Abdelkader Bensalah. Previously, he was Prime Minister of Algeria from May 2017 to August 2017. In addition, he was also Minister of Housing from 2001 to 2002 for a year and again from 2012 to 2017 for 5 years.",https://en.wikipedia.org/wiki/Abdelmadjid_Tebboune
Andorra,6547254.0,Emmanuel Macron,"Emmanuel Macron (French: [emanɥɛl makʁɔ̃]; born 21 December 1977) is a French politician who has served as President of France since 2017. Ex officio, he is also one of the two Co-Princes of Andorra. Prior to his presidency, Macron served as Minister of Economics, Industry and Digital Affairs under President François Hollande between 2014 and 2016.
Born in Amiens, he studied philosophy at Paris Nanterre University, later completing a master's degree in public affairs at Sciences Po and graduating from the École nationale d'administration in 2004. Macron worked as a senior civil servant at the Inspectorate General of Finances and later became an investment banker at Rothschild & Co.
Macron was appointed Élysée deputy secretary-general by President François Hollande shortly after his election in May 2012, making him one of Hollande's senior advisers. He was appointed to the Government of Prime Minister Manuel Valls as Minister of Economics, Industry and Digital Affairs in August 2014. In this role, Macron championed a number of business-friendly reforms. He resigned in August 2016, launching a campaign for the 2017 presidential election. Although Macron had been a member of the Socialist Party from 2006 to 2009, he ran in the election under the banner of En Marche, a centrist and pro-European political movement he founded in April 2016.
Partly thanks to the Fillon affair which sank The Republicans nominee François Fillon, Macron topped the ballot in the first round of voting, before he was elected President of France on 7 May 2017 with 66.1% of the vote in the second round, defeating Marine Le Pen of the National Front. At the age of 39, Macron became the youngest president in French history. In the 2017 legislative election in June, Macron's party, renamed La République En Marche! (LREM), secured a majority in the National Assembly. He appointed Édouard Philippe as prime minister until his resignation in 2020, when he appointed Jean Castex. Macron was elected to a second term in the 2022 presidential election, again defeating Le Pen, thus becoming the first French presidential candidate to win reelection since Jacques Chirac in 2002. However, in the 2022 legislative election, his political coalition lost its absolute majority, resulting in a hung parliament.
During his presidency, Macron has overseen several reforms to labour laws, taxation and pensions; he has pursued a renewable energy transition. Dubbed ""president of the rich"" by political opponents, increasing protests against his domestic reforms and demanding his resignation marked the first years of his presidency, culminating in 2018–2019 with the yellow vests protests and the pension reform strike. From 2020, he led France's response to the COVID-19 pandemic and vaccination rollout. In foreign policy, he called for reforms to the European Union (EU) and signed bilateral treaties with Italy and Germany. Macron conducted $45-billion trade and business agreements with China during the China–United States trade war and oversaw a dispute with Australia and the United States over the AUKUS security pact. He continued Opération Chammal in the war against the Islamic State and joined in the international condemnation of the 2022 Russian invasion of Ukraine.

",https://en.wikipedia.org/wiki/Emmanuel_Macron
Andorra,3062.0,Xavier Espot Zamora,"Xavier Espot Zamora (born 30 October 1979) is an Andorran judge and politician. He is a former minister of justice and the current prime minister of Andorra since 16 May 2019.Under the government of Antoni Martí, between 25 July 2012 and 28 February 2019 he was the minister of social affairs, justice and interior, succeeding Rosa Ferrer Obiols. 
He resigned on 29 February 2019 as Minister to prepare his candidacy for the prime minister in the 2019 general election.Zamora has a degree and a master's degree in Law from the Faculty of the Superior School of Business Administration and Management (ESADE). In addition, he also has a degree in Humanities from the Faculty of Philosophy of the Ramon Llull University of Barcelona.",https://en.wikipedia.org/wiki/Xavier_Espot_Zamora
Angola,108.024,Joao Lourenco,"João Manuel Gonçalves Lourenço  (born 5 March 1954) is an Angolan politician, who has served as the president of Angola since 26 September 2017. Previously, he was Minister of Defence from 2014 to 2017. In September 2018, he became the Chairman of the People's Movement for the Liberation of Angola (MPLA), the ruling party. He was the party's Secretary-General from 1998 to 2003.
João Lourenço was designated in December 2016 to occupy the party's number one position in the August 2017 legislative election. In terms of the 2010 constitution, ""the individual heading the national list of the political party or coalition of political parties which receives the most votes in general elections ... shall be elected President of the Republic and Head of the Executive"" (Article 109). As the MPLA won a majority of 150 seats, Lourenço automatically became President of Angola, succeeding José Eduardo dos Santos, who had been in power for 38 years. Lourenço was officially sworn into office on 26 September 2017.

",https://en.wikipedia.org/wiki/Jo%C3%A3o_Louren%C3%A7o
Antigua & Barbuda,2466.0,Gaston Browne,"Gaston Alfonso Browne (born 9 February 1967) is an Antiguan politician serving as the prime minister of Antigua and Barbuda and leader of the Labour Party since 2014. Before entering politics, he was a banker and businessman.",https://en.wikipedia.org/wiki/Gaston_Browne
Antigua and Barbuda,4364350.0,Elizabeth II,"Elizabeth II (Elizabeth Alexandra Mary; 21 April 1926 – 8 September 2022) was Queen of the United Kingdom and other Commonwealth realms from 6 February 1952 until her death in 2022. She was queen regnant of 32 sovereign states during her lifetime, and was head of state of 15 realms at the time of her death. Her reign of 70 years and 214 days was the longest of any British monarch and the longest verified reign of any female monarch in history.
Elizabeth was born in Mayfair, London, as the first child of the Duke and Duchess of York (later King George VI and Queen Elizabeth The Queen Mother). Her father acceded to the throne in 1936 upon the abdication of his brother Edward VIII, making the ten-year-old Princess Elizabeth the heir presumptive. She was educated privately at home and began to undertake public duties during the Second World War, serving in the Auxiliary Territorial Service. In November 1947, she married Philip Mountbatten, a former prince of Greece and Denmark, and their marriage lasted 73 years until his death in 2021. They had four children: Charles, Anne, Andrew, and Edward.
When her father died in February 1952, Elizabeth—then 25 years old—became queen of seven independent Commonwealth countries: the United Kingdom, Canada, Australia, New Zealand, South Africa, Pakistan, and Ceylon (known today as Sri Lanka), as well as head of the Commonwealth. Elizabeth reigned as a constitutional monarch through major political changes such as the Troubles in Northern Ireland, devolution in the United Kingdom, the decolonisation of Africa, and the United Kingdom's accession to the European Communities and withdrawal from the European Union. The number of her realms varied over time as territories gained independence and some realms became republics. As queen, Elizabeth was served by more than 170 prime ministers across her realms. Her many historic visits and meetings included state visits to China in 1986, to Russia in 1994, and to the Republic of Ireland in 2011, and meetings with five popes.
Significant events included Elizabeth's coronation in 1953 and the celebrations of her Silver, Golden, Diamond, and Platinum jubilees in 1977, 2002, 2012, and 2022, respectively. Although she faced occasional republican sentiment and media criticism of her family—particularly after the breakdowns of her children's marriages, her annus horribilis in 1992, and the death in 1997 of her former daughter-in-law Diana—support for the monarchy in the United Kingdom remained consistently high throughout her lifetime, as did her personal popularity. Elizabeth died at Balmoral Castle, Aberdeenshire, in 2022 at the age of 96, and was succeeded by her eldest son, Charles III.",https://en.wikipedia.org/wiki/Elizabeth_II
Argentina,5993033.0,Cristina Fernandez de Kirchner,"Cristina Elisabet Fernández de Kirchner (Spanish pronunciation: [kɾisˈtina eˈlisaβet feɾˈnandez ðe ˈkiɾʃneɾ] (listen); born 19 February 1953), often referred to by her initials CFK, is an Argentine lawyer and politician who has served as the Vice President of Argentina since 2019. She also served as the President of Argentina from 2007 to 2015 and the first lady during the tenure of her husband, Néstor Kirchner. She was the second female president of Argentina (after Isabel Perón) and the first elected female president of Argentina. Ideologically, she identifies herself as a Peronist and a progressive, with her political approach called Kirchnerism.Born in La Plata, Buenos Aires Province, she studied law at the University of La Plata, and moved to Patagonia with her husband Néstor Kirchner upon graduation. She was elected to the provincial legislature; her husband was elected mayor of Río Gallegos. She was elected national senator in 1995, and had a controversial tenure, while her husband was elected governor of Santa Cruz Province. In 1994, she was also elected to the constituent assembly that amended the Constitution of Argentina. She was the First Lady from 2003 to 2007 after her husband was elected president.
Néstor Kirchner did not run for reelection. Instead, his wife was the candidate for the Front for Victory alliance, becoming president in the 2007 presidential election. Her first term of office started with a conflict with the agricultural sector, and her proposed taxation system was rejected. After this she nationalised private pension funds, and fired the president of the Central Bank. The price of public services remained subsidised and she renationalised energy firm YPF as a result. The country had good relations with other South American nations, and strained relations with the western bloc as part of the regional political movement known as pink tide. She also continued her husband's human rights policies, and had a rocky relationship with the press. Néstor Kirchner died in 2010, and she was re-elected for a second term in 2011. She won the 2011 general election with 54.11% of the votes, the highest percentage obtained by any presidential candidate since 1983. The 37.3% difference between votes for hers and the runner-up ticket Binner-Morandini was the second largest in the history of Argentine general elections. She established currency controls during her second term, and the country fell into sovereign default in 2014. She left office in 2015 with approval ratings above 50%.During her two terms as president, several corruption scandals took place and subsequently her government faced several demonstrations against her rule. She was charged for fraudulent low price sales of dollar futures, and later acquitted. In 2015, she was indicted for obstructing the investigation into the 1994 AMIA Bombing, after Alberto Nisman's controversial accusation of a purported ""pact"" (a memorandum) signed between her government and Iran which was supposedly seeking impunity for Iranians involved in the terrorist attack. In 2017, an arrest warrant issued by Claudio Bonadio for Fernández de Kirchner charged her with ""treason"", but due to her parliamentary immunity, she did not go to prison, and the treason accusation was later dropped, while other charges related to Nisman's accusation remained. In 2018, she was also indicted for corruption on charges alleging that her administration had accepted bribes in exchange for public works contracts. On 30 September 2020, the federal criminal cassation court confirmed the corruption trials of Fernández de Kirchner, ruling the former president's objections to be inadmissible. After analyzing the claims of the defendants in the case for the never-ratified Memorandum with Iran, on 7 October 2021, the Federal Oral Court 8 declared the case null and void. The judges concluded that there was no crime in the signing of the agreement with Iran, and declared a judicial dismissal of Cristina Kirchner and the other defendants. On 6 December 2022, she was sentenced to six years in prison and a lifetime ban from holding public office for corruption, and has stated her intention to appeal the verdict.

",https://en.wikipedia.org/wiki/Cristina_Fern%C3%A1ndez_de_Kirchner
