0,1,2,3,4
Afghanistan,19,Battle of Maiwand,"The Battle of Maiwand (Dari: نبرد میوند, Pashto: د ميوند جگړه), fought on 27 July 1880, was one of the principal battles of the Second Anglo-Afghan War. Under the leadership of Ayub Khan, the Afghan forces defeated a much smaller British force consisting of two brigades of British and Indian troops under Brigadier-General George Burrows, albeit at a high price: between 2,050 and 2,750 Afghan warriors were killed, and probably about 1,500 wounded. British and Indian forces suffered 969 soldiers killed and 177 wounded.",https://en.wikipedia.org/wiki/Battle_of_Maiwand
Albania,65,Battle of Actium,"The Battle of Actium was a naval battle fought between a maritime fleet of Octavian led by Marcus Agrippa and the combined fleets of both Mark Antony and Cleopatra VII Philopator. The battle took place on 2 September 31 BC in the Ionian Sea, near the former Roman colony of Actium, Greece, and was the climax of over a decade of rivalry between Octavian and Antony. 
In early 31 BC, the year of the battle, Antony and Cleopatra were temporarily stationed in Greece. Mark Antony possessed 500 ships and 70,000 infantry, and made his camp at Actium, and Octavian, with 400 ships and 80,000 infantry, arrived from the north and occupied Patrae and Corinth, where he managed to cut Antony’s southward communications with Egypt (via the Peloponnese) with help from Marcus Agrippa. Octavian previously gained a preliminary victory in Greece, where his navy successfully ferried troops across the Adriatic Sea under the command of Marcus Agrippa. Octavian landed on mainland Greece, opposite of the island of Corcyra (modern Corfu) and proceeded south, on land. 
Trapped on both land and sea, portions of Antony's army deserted and fled to Octavian's side (daily), and Octavian's forces became comfortable enough to make preparations for battle. Antony's fleet sailed through the bay of Actium on the western coast of Greece, in a desperate attempt to break free of the naval blockade. It was there that Antony's fleet faced the much larger fleet of smaller, more manoeuvrable ships under commanders Gaius Sosius and Agrippa. Antony and his remaining forces were spared only due to a last-ditch effort by Cleopatra's fleet that had been waiting nearby. Octavian pursued them and defeated their forces in Alexandria on 1 August 30 BC—after which Antony and Cleopatra committed suicide. 
Octavian's victory enabled him to consolidate his power over Rome and its dominions. He adopted the title of Princeps (""first citizen""), and in 27 BC was awarded the title of Augustus (""revered"") by the Roman Senate. This became the name by which he was known in later times. As Augustus, he retained the trappings of a restored Republican leader, but historians generally view his consolidation of power and the adoption of these honorifics as the end of the Roman Republic and the beginning of the Roman Empire.",https://en.wikipedia.org/wiki/Battle_of_Actium
Algeria,14,Bombardment of Algiers (1816),"The Bombardment of Algiers was an attempt on 27 August 1816 by Britain and the Netherlands to end the slavery practices of Omar Agha, the Dey of Algiers. An Anglo-Dutch fleet under the command of Admiral Edward Pellew, 1st Viscount Exmouth bombarded ships and the harbour defences of Algiers.
There was a continuing campaign by various European navies and the American navy to suppress the piracy against Europeans by the North African Barbary states. The specific aim of this expedition, however, was to free Christian slaves and to stop the practice of enslaving Europeans. To this end, it was partially successful, as the Dey of Algiers freed around 3,000 slaves following the bombardment and signed a treaty against the slavery of Europeans. However, this practice did not end completely until the French conquest of Algeria.",https://en.wikipedia.org/wiki/Bombardment_of_Algiers_(1816)
Andorra,39,Battle of Guadalete,"The Battle of Guadalete was the first major battle of the Umayyad conquest of Hispania, fought in 711 at an unidentified location in what is now southern Spain between the Christian Visigoths under their king, Roderic, and the invading forces of the Muslim Umayyad Caliphate, composed mainly of Berbers and some Arabs under the commander Ṭāriq ibn Ziyad. The battle was significant as the culmination of a series of Berber attacks and the beginning of the Umayyad conquest of Hispania. Roderic was killed in the battle, along with many members of the Visigothic nobility, opening the way for the capture of the Visigothic capital of Toledo.",https://en.wikipedia.org/wiki/Battle_of_Guadalete
Angola,6,Naulila battle,"Naulila was the scene of fighting between Portuguese Angola and German South West Africa during the early stages of World War I. On 19 October 1914, a German military column crossed the border and entered Angola without authorization from the Portuguese authorities. The column was intercepted by Portuguese forces and conducted to Fort Naulila. At Naulila, a dispute occurred between the Portuguese and the Germans which resulted in the death of three German officers.
On 31 October, the Germans under the command of Oswald Ostermann retaliated, and raided the Portuguese fort at Cuangar, destroying the fort and killing all stationed border guards with machine-guns. This was later referred to as the ""Cuangar Massacre"". On 18/19 December, Victor Franke led a successful retaliatory attack, defeating the Portuguese at Naulila.",https://en.wikipedia.org/wiki/Battle_of_Naulila
Antigua & Barbuda,1,Action of 10 February 1809,"The action of 10 February 1809 was a minor naval engagement of the Napoleonic Wars, in which a British Royal Navy squadron chased and captured the French frigate Junon in the Caribbean Sea. Junon was on a mission to carry trade goods from the Îles des Saintes near Guadeloupe back to France and was part of a succession of French warships sent during 1808 and the early months of 1809 in an effort to break the British blockade of the French Caribbean, which was destroying the economies and morale of the islands. Having landed supplies, Junon's return cargo was intended to improve the economic situation on Guadeloupe with much needed oceanic trade.
The patrolling British warships first sighted Junon in the Virgin Islands on 8 February. They then chased her north into the Atlantic Ocean for two days until the frigates HMS Horatio and HMS Latona were able to bring her to action. In a bitterly contested running engagement, Junon was badly damaged and suffered heavy casualties before surrendering to the numerically superior British force. She was later commissioned into the Royal Navy under the same name and remained in the Caribbean. Less than a year after her capture, a French convoy to Guadeloupe recaptured and destroyed Junon; the British subsequently intercepted and defeated the convoy in turn.",https://en.wikipedia.org/wiki/Action_of_10_February_1809
Argentina,38,Battle of the Falkland Islands,"The Battle of the Falkland Islands was a First World War naval action between the British Royal Navy and Imperial German Navy on 8 December 1914 in the South Atlantic. The British, after their defeat at the Battle of Coronel on 1 November, sent a large force to track down and destroy the German cruiser squadron. The battle is commemorated every year on 8 December in the Falkland Islands as a public holiday.
Admiral Graf Maximilian von Spee commanding the German squadron of two armoured cruisers, SMS Scharnhorst and Gneisenau, the light cruisers SMS Nürnberg, Dresden and Leipzig, and the colliers SS Baden, SS Santa Isabel, and SS Seydlitz attempted to raid the British supply base at Stanley in the Falkland Islands. The British squadron consisting of the battlecruisers HMS Invincible and Inflexible, the armoured cruisers HMS Carnarvon, Cornwall and Kent, the armed merchant cruiser HMS Macedonia and the light cruisers HMS Bristol and Glasgow had arrived in the port the day before.
Visibility was at its maximum, the sea was placid with a gentle breeze, and the day was bright and sunny. The vanguard cruisers of the German squadron were detected early. By nine o'clock that morning, the British battlecruisers and cruisers were in hot pursuit of the German vessels. All except Dresden and Seydlitz were hunted down and sunk.

",https://en.wikipedia.org/wiki/Battle_of_the_Falkland_Islands
Armenia,22,Treaty of Alexandropol,"The Treaty of Alexandropol (Armenian: Ալեքսանդրապոլի պայմանագիր; Turkish: Gümrü Anlaşması) was a peace treaty between the First Republic of Armenia and the Grand National Assembly of Turkey. The treaty ended the Turkish-Armenian War that had begun on 12 September 1920, with the Turkish invasion of former-Ottoman lands ceded to Armenia in the Treaty of Sevres, a month prior. 
It was signed by the Armenian Foreign Minister Alexander Khatisyan in the early hours of 3 December 1920. However, the previous day, the Armenian government in Yerevan had resigned and transferred power to a Soviet government, backed by Soviet Russia and so Khatisyan was no longer acting on behalf of the government of Armenia, and the treaty was technically invalid.The terms of the treaty was prepared by the Turks, with the Armenians having no input. It required Armenia to cede to Turkey its entire province of Kars together with the Surmalu district of Yerevan province. A large part of the south of Yerevan province was also to be ceded to Azerbaijan.The second item on the treaty acknowledged the border between the two countries. The Treaty of Alexandropol changed the boundary of the First Republic of Armenia to the Ardahan-Kars borderline and ceded over half of First Republic of Armenia to the Grand National Assembly of Turkey. The tenth item in the agreement stated that Armenia renounced the Treaty of Sèvres.
The Treaty of Alexandropol was to be ratified by the Armenian Parliament within a month. That did not take place because Soviet Russia occupied Armenia. In the agreement signed by the resigning Armenian government and Soviet Russia's representatives in Yerevan, Russia recognised the boundaries of Armenia as they had been before the Turkish invasion. However, Soviet Russia eventually acceded to Turkey's territorial demands at the Treaty of Moscow, signed on 16 March 1921. It was further ratified as the Treaty of Kars, signed by the Grand National Assembly of Turkey and, at Soviet Russia's insistence, the three now-Soviet republics of Armenia, Georgia, and Azerbaijan.

",https://en.wikipedia.org/wiki/Treaty_of_Alexandropol
Australia,20,Eureka Rebellion,"The Eureka Rebellion was a series of events involving gold miners who revolted against the British administration of the colony of Victoria, Australia during the Victorian gold rush. It culminated in the Battle of the Eureka Stockade, which took place on 3 December 1854 at Ballarat between the rebels and the colonial forces of Australia. The fighting resulted in an official total of 27 deaths and many injuries, the majority of casualties being rebels. There was a preceding period beginning in 1851 of peaceful demonstrations and civil disobedience on the Victorian goldfields. The miners had various grievances, chiefly the cost of mining permits and the officious way the system was enforced.Mass public support led to the acquittal of 13 captured rebels at their high treason trials in Melbourne. Rebel leader Peter Lalor was elected to the parliament, later serving as Speaker of the Victorian Legislative Assembly. Several reforms sought by the rebels were subsequently implemented, including legislation providing for universal adult male suffrage for Legislative Assembly elections and the removal of property qualifications for Legislative Assembly members. The Eureka Rebellion is controversially identified with the birth of democracy in Australia and interpreted by many as a political revolt. There is an interpretive centre at the Eureka Stockade Memorial Park that has as its centrepiece the Eureka Flag, which the miners swore allegiance to and flew over the battle.",https://en.wikipedia.org/wiki/Eureka_Rebellion
Austria,63,Battle of Vienna,"The Battle of Vienna took place at Kahlenberg Mountain near Vienna on 12 September 1683 after the imperial city had been besieged by the Ottoman Empire for two months. The battle was fought by the Holy Roman Empire (led by the Habsburg monarchy and the Polish–Lithuanian Commonwealth, both under the command of King John III Sobieski) against the Ottomans and their vassal and tributary states. The battle marked the first time the Commonwealth and the Holy Roman Empire had cooperated militarily against the Ottomans, and it is often seen as a turning point in history, after which ""the Ottoman Turks ceased to be a menace to the Christian world"". In the ensuing war that lasted until 1699, the Ottomans lost almost all of Hungary to the Holy Roman Emperor Leopold I.The battle was won by the combined forces of the Holy Roman Empire and the Polish–Lithuanian Commonwealth, the latter represented only by the forces of the Crown of the Kingdom of Poland (the march of the Lithuanian army was delayed, and they reached Vienna after it had been relieved). The Viennese garrison was led by Feldzeugmeister of the Imperial Army (Holy Roman Empire) Ernst Rüdiger Graf von Starhemberg, an Austrian subject of Holy Roman Emperor Leopold I. The overall command was held by the senior leader, the king of Poland, John III Sobieski, who led the relief forces.
The opposing military forces were those of the Ottoman Empire and its vassal states, commanded by Grand Vizier Merzifonlu Kara Mustafa Pasha. The Ottoman army numbered approximately 90,000 to 300,000 men (according to documents on the order of battle found in Kara Mustafa's tent, initial strength at the start of the campaign was 170,000 men). They began the siege on 14 July 1683. Ottoman forces consisted, among other units, of 60 ortas of Janissaries (12,000 men paper-strength) with an observation army of some 70,000 men watching the countryside. The decisive battle took place on 12 September, after the arrival of the united relief army.
Historians maintain that the battle marked the turning point in the Ottoman–Habsburg wars, a 300-year struggle between the Holy Roman and Ottoman Empires. During the 16 years following the battle, the Austrian Habsburgs gradually recovered and dominated southern Hungary and Transylvania, which was largely cleared of Ottoman forces. The battle is noted for including the largest known cavalry charge in history.",https://en.wikipedia.org/wiki/Battle_of_Vienna
