0,1,2,3,4
China,8850,Mount Everest,"Mount Everest (Nepali: सगरमाथा, romanized: Sagarmāthā; Tibetan: Chomolungma ཇོ་མོ་གླང་མ; Chinese: 珠穆朗玛峰; pinyin: Zhūmùlǎngmǎ Fēng) is Earth's highest mountain above sea level, located in the Mahalangur Himal sub-range of the Himalayas. The China–Nepal border runs across its summit point. Its elevation (snow height) of 8,848.86 m (29,031.7 ft) was most recently established in 2020 by the Chinese and Nepali authorities.Mount Everest attracts many climbers, including highly experienced mountaineers. There are two main climbing routes, one approaching the summit from the southeast in Nepal (known as the ""standard route"") and the other from the north in Tibet. While not posing substantial technical climbing challenges on the standard route, Everest presents dangers such as altitude sickness, weather, and wind, as well as hazards from avalanches and the Khumbu Icefall. As of 2019, over 300 people have died on Everest, many of whose bodies remain on the mountain.The first recorded efforts to reach Everest's summit were made by British mountaineers. As Nepal did not allow foreigners to enter the country at the time, the British made several attempts on the north ridge route from the Tibetan side. After the first reconnaissance expedition by the British in 1921 reached 7,000 m (22,970 ft) on the North Col, the 1922 expedition pushed the north ridge route up to 8,320 m (27,300 ft), marking the first time a human had climbed above 8,000 m (26,247 ft). The 1924 expedition resulted in one of the greatest mysteries on Everest to this day: George Mallory and Andrew Irvine made a final summit attempt on 8 June but never returned, sparking debate as to whether they were the first to reach the top. Tenzing Norgay and Edmund Hillary made the first documented ascent of Everest in 1953, using the southeast ridge route. Norgay had reached 8,595 m (28,199 ft) the previous year as a member of the 1952 Swiss expedition. The Chinese mountaineering team of Wang Fuzhou, Gonpo, and Qu Yinhua made the first reported ascent of the peak from the north ridge on 25 May 1960.",https://en.wikipedia.org/wiki/Mount_Everest
Nepal,8850,Mount Everest,"Mount Everest (Nepali: सगरमाथा, romanized: Sagarmāthā; Tibetan: Chomolungma ཇོ་མོ་གླང་མ; Chinese: 珠穆朗玛峰; pinyin: Zhūmùlǎngmǎ Fēng) is Earth's highest mountain above sea level, located in the Mahalangur Himal sub-range of the Himalayas. The China–Nepal border runs across its summit point. Its elevation (snow height) of 8,848.86 m (29,031.7 ft) was most recently established in 2020 by the Chinese and Nepali authorities.Mount Everest attracts many climbers, including highly experienced mountaineers. There are two main climbing routes, one approaching the summit from the southeast in Nepal (known as the ""standard route"") and the other from the north in Tibet. While not posing substantial technical climbing challenges on the standard route, Everest presents dangers such as altitude sickness, weather, and wind, as well as hazards from avalanches and the Khumbu Icefall. As of 2019, over 300 people have died on Everest, many of whose bodies remain on the mountain.The first recorded efforts to reach Everest's summit were made by British mountaineers. As Nepal did not allow foreigners to enter the country at the time, the British made several attempts on the north ridge route from the Tibetan side. After the first reconnaissance expedition by the British in 1921 reached 7,000 m (22,970 ft) on the North Col, the 1922 expedition pushed the north ridge route up to 8,320 m (27,300 ft), marking the first time a human had climbed above 8,000 m (26,247 ft). The 1924 expedition resulted in one of the greatest mysteries on Everest to this day: George Mallory and Andrew Irvine made a final summit attempt on 8 June but never returned, sparking debate as to whether they were the first to reach the top. Tenzing Norgay and Edmund Hillary made the first documented ascent of Everest in 1953, using the southeast ridge route. Norgay had reached 8,595 m (28,199 ft) the previous year as a member of the 1952 Swiss expedition. The Chinese mountaineering team of Wang Fuzhou, Gonpo, and Qu Yinhua made the first reported ascent of the peak from the north ridge on 25 May 1960.",https://en.wikipedia.org/wiki/Mount_Everest
Pakistan,8610,K2,"K2, at 8,611 metres (28,251 ft) above sea level, is the second-highest mountain on Earth, after Mount Everest (at 8,849 metres (29,032 ft)). It lies in the Karakoram range, partially in the Gilgit-Baltistan region of Pakistan-administered Kashmir and partially in a China-administered territory of the Kashmir region included in the Taxkorgan Tajik Autonomous County of Xinjiang.K2 also became popularly known as the Savage Mountain after George Bell—a climber on the 1953 American expedition—told reporters, ""It's a savage mountain that tries to kill you."" Of the five highest mountains in the world, K2 is the deadliest; approximately one person dies on the mountain for every four who reach the summit. Also occasionally known as Mount Godwin-Austen, other nicknames for K2 are The King of Mountains and The Mountaineers' Mountain, as well as The Mountain of Mountains after prominent Italian climber Reinhold Messner titled his book about K2 the same.The summit was reached for the first time by the Italian climbers Lino Lacedelli and Achille Compagnoni, on the 1954 Italian expedition led by Ardito Desio. In January 2021, K2 became the final eight-thousander to be summited in the winter; the mountaineering feat was accomplished by a team of Nepalese climbers, led by Nirmal Purja and Mingma Gyalje Sherpa.K2 is the only 8,000+ metre peak that has never been climbed from its eastern face. Ascents have almost always been made in July and August, which are typically the warmest times of the year; K2's more northern location makes it more susceptible to inclement and colder weather. The peak has now been climbed by almost all of its ridges. Although the summit of Everest is at a higher altitude, K2 is a more difficult and dangerous climb, due in part to its more inclement weather. As of February 2021, only 377 people have completed the ascent to its summit. There have been 91 deaths during attempted climbs.",https://en.wikipedia.org/wiki/K2
India,8586,Kanchenjunga,"Kangchenjunga, also spelled Kanchenjunga, Kanchanjanghā (Nepali: कञ्चनजङ्घा, romanized: Kanchanjanghā), and Khangchendzonga, is the third highest mountain in the world. Its summit lies at 8,586 m (28,169 ft) in a section of the Himalayas, the Kangchenjunga Himal, which is bounded in the west by the Tamur River, in the north by the Lhonak River and Jongsang La, and in the east by the Teesta River. It lies in the border region between Nepal and Sikkim state of India, with three of the five peaks, namely Main, Central and South, directly on the border, and the peaks West and Kangbachen in Nepal's Taplejung District.Until 1852, Kangchenjunga was assumed to be the highest mountain in the world, but calculations and measurements by the Great Trigonometrical Survey of India in 1849 showed that Mount Everest, known as Peak XV at the time, is actually higher. After allowing for further verification of all calculations, it was officially announced in 1856 that Kangchenjunga was the third highest mountain.The Kangchenjunga is a sacred mountain in Sikkim and was first climbed on 25 May 1955 by Joe Brown and George Band, who were part of the 1955 British Kangchenjunga expedition. They stopped just short of the true summit, keeping a promise given to Tashi Namgyal, the Chogyal of Sikkim, that the top of the mountain would remain inviolate. The Indian side of the mountain is off-limits to climbers. In 2016, the adjoining Khangchendzonga National Park was declared a UNESCO World Heritage Site.",https://en.wikipedia.org/wiki/Kangchenjunga
Bhutan,7570,Gangkhar Puensum,"Gangkhar Puensum (Dzongkha: གངས་དཀར་སྤུན་གསུམ་, romanized: Kangkar Punsum, alternatively, Gangkar Punsum or Gankar Punzum) is the highest mountain in Bhutan and the highest unclimbed mountain in the world, with an elevation of 7,570 metres (24,836 ft) and a prominence of 2,995 metres (9,826 ft). Its name means ""White Peak of the Three Spiritual Brothers"" in Dzongkha.Gangkhar Puensum lies on the border between Bhutan and Tibet, China. After Bhutan was opened for mountaineering in 1983 there were four expeditions that resulted in failed summit attempts in 1985 and 1986. In 1999, a Japanese expedition successfully climbed Liankang Kangri, a 7,535 metres (24,721 ft) subsidiary peak (not an independent mountain), separated from the main peak by a 2 kilometres (1.2 mi) long ridge to the north-northwest. 
Since 2003, mountaineering has been banned in Bhutan.",https://en.wikipedia.org/wiki/Gangkhar_Puensum
Tajikistan,7495,Ismoil Somoni Peak,"Ismoil Somoni Peak (Tajik: Қуллаи Исмоили Сомонӣ, Qulla-i Ismō‘il-i Sōmōnî/Qullaji Ismojili Somonī; Persian: قلّهٔ اسماعیل سامانی; Russian: Пик Исмои́ла Сомони́) is the highest mountain in Tajikistan. Because it was within the territory of the former Russian Empire and the former Soviet Union, it was the highest mountain in the Russian Empire and Soviet Union before Tajikistan became independent. The mountain is named after Ismail Samani, a ruler of the Samanid dynasty. It is located in the Pamir Range.",https://en.wikipedia.org/wiki/Ismoil_Somoni_Peak
Afghanistan,7492,Noshaq,"Noshaq (also called Noshak or Nowshak; is the second highest peak in the Hindu Kush Range after Tirich Mir at 7,492 m (24,580 ft). It lies on the border between Afghanistan and Pakistan. The north and west sides of the mountain are in Afghanistan whereas the south and eastern sides are in Pakistan. Noshaq is Afghanistan's highest mountain and is located in the northeastern corner of the country along the border with Pakistan. It is the westernmost 7,000 m (22,966 ft) peak in the world. Easiest access to Noshaq is from Wakhan Afghanistan.

",https://en.wikipedia.org/wiki/Noshaq
Kyrgyzstan,7439,Jengish Chokusu,"Jengish Chokusu (Kyrgyz: Жеңиш чокусу, جەڭىش چوقۇسۇ, [dʒeŋiʃ tʃoqusú]; English: Tomur Peak, simplified Chinese: 托木尔峰; traditional Chinese: 托木爾峰; Russian: Пик Победы, Pik Pobedy, [pʲik pɐˈbʲɛdɨ]) is the highest mountain in the Tian Shan mountain system at 7,439 metres (24,406 ft). It lies on the Kyrgyzstan–China border between the Ak-Suu District, in the Issyk-Kul Region of far Eastern Kyrgyzstan and Wensu County, Xinjiang, China. It is part of the Kakshaal Too, the highest part of the Tian Shan and located southeast of lake Issyk Kul.",https://en.wikipedia.org/wiki/Jengish_Chokusu
Kazakhstan,7010,Khan Tengri,"Khan Tengri is a mountain of the Tian Shan mountain range. It is on the China—Kyrgyzstan—Kazakhstan tripoint, east of lake Issyk Kul.  Its geologic elevation is 6,995 m (22,949 ft), but its glacial icecap rises to 7,010 m (22,999 ft). For this reason, in mountaineering circles, including for the Soviet Snow Leopard award criteria, it is considered a 7,000-metre peak.
Khan Tengri is the second-highest mountain in the Tian Shan, surpassed only by Jengish Chokusu (means ""Victory peak"", formerly known as Peak Pobeda) (7,439 m). Khan Tengri is the highest point in Kazakhstan and the third-highest peak in Kyrgyzstan, after Jengish Chokusu (7,439  m) and Avicenna Peak (7,134 m). It is also the world's most northern 7,000-metre peak, notable because peaks of high latitude have a shorter climbing season, generally more severe weather and thinner air.",https://en.wikipedia.org/wiki/Khan_Tengri
Argentina,6961,Aconcagua,"Aconcagua (Spanish pronunciation: [akoŋˈkaɣwa]) is a mountain in the Principal Cordillera of the Andes mountain range, in Mendoza Province, Argentina. It is the highest mountain in the Americas, the highest outside Asia, and the highest in the Southern Hemisphere with a summit elevation of 6,961 metres (22,838 ft). It lies 112 kilometres (70 miles) northwest of the provincial capital, the city of Mendoza, about five kilometres (three miles) from San Juan Province, and 15 km (9 mi) from Argentina's border with neighbouring Chile. The mountain is one of the Seven Summits of the seven continents.
Aconcagua is bounded by the Valle de las Vacas to the north and east and the Valle de los Horcones Inferior to the west and south. The mountain and its surroundings are part of the Aconcagua Provincial Park. The mountain has a number of glaciers. The largest glacier is the Ventisquero Horcones Inferior at about 10 km (6 mi) long, which descends from the south face to about 3,600 m (11,800 ft) in elevation near the Confluencia camp. 
Two other large glacier systems are the Ventisquero de las Vacas Sur and Glaciar Este/Ventisquero Relinchos system at about 5 km (3 mi) long. The best known is the north-eastern or Polish Glacier, as it is a common route of ascent.",https://en.wikipedia.org/wiki/Aconcagua
Chile,6893,Ojos del Salado,"Nevado Ojos del Salado is a dormant complex volcano in the Andes on the Argentina–Chile border. It is the highest volcano on Earth and the highest peak in Chile. The upper reaches of Ojos del Salado consist of several overlapping lava domes, lava flows and volcanic craters, with an only sparse ice cover. The complex extends over an area of 70–160 square kilometres (27–62 sq mi) and its highest summit reaches an altitude of 6,893 metres (22,615 ft) above sea level. Numerous other volcanoes rise around Ojos del Salado.
Due to its location near the Arid Diagonal of South America, the mountain has extremely dry conditions, which prevent the formation of glaciers and a permanent snow cover. Despite the arid climate, there is a permanent crater lake about 100 m (330 ft) in diameter at an elevation of 6,480 metres (21,260 ft)-6,500 metres (21,300 ft) within the summit crater and east of the main summit. This is the highest lake of any kind in the world. Owing to its altitude and the desiccated climate, the mountain lacks vegetation.
Ojos del Salado was volcanically active during the Pleistocene and Holocene, during which it mainly produced lava flows. Activity was in two phases and a depression or caldera formed in the course of its growth. The volcano was also impacted by eruptions of its neighbour to the west, Nevado Tres Cruces. The last eruption occurred around 750 CE; steam emissions observed in November 1993 may have constituted another eruptive event.
An international highway between Argentina and Chile crosses north of the mountain. Ojos del Salado can be ascended from both countries, but the first ascent was made in 1937 by Jan Alfred Szczepański and Justyn Wojsznis, members of a Polish expedition in the Andes. During the middle of the 20th century there was a debate on whether Ojos del Salado or Aconcagua was the highest mountain in South America which was eventually resolved in favour of Aconcagua.",https://en.wikipedia.org/wiki/Ojos_del_Salado
Peru,6768,Huascaran,"Huascarán (Spanish pronunciation: [waskaˈɾan]) (Quechua: Waskaran), Nevado Huascarán or Mataraju is a mountain in the Peruvian province of Yungay (Ancash Department), situated in the Cordillera Blanca range of the western Andes.  The southern summit of Huascarán (Huascarán Sur), which reaches 6,768 metres (22,205 ft), is the highest point in Peru, the northern Andes (north of Lake Titicaca), and in all of the earth's Tropics.  Huascarán is the fourth highest mountain in the Western Hemisphere and South America after Aconcagua, Ojos del Salado, and Monte Pissis, respectively.",https://en.wikipedia.org/wiki/Huascar%C3%A1n
Bolivia,6542,Nevado Sajama,"Nevado Sajama ([neˈβaðo saˈxama]; Aymara: Chak Xaña) is an extinct stratovolcano and the highest peak in Bolivia. The mountain is located in Sajama Province, in Oruro Department. It is situated in Sajama National Park and is a composite volcano consisting of a stratovolcano on top of several lava domes. It is not clear when it erupted last but it may have been during the Pleistocene or Holocene.
The mountain is covered by an ice cap, and Polylepis tarapacana trees occur up to 5,000 metres (16,000 ft) elevation.",https://en.wikipedia.org/wiki/Nevado_Sajama
Ecuador,6263,Chimborazo,"Chimborazo (Spanish pronunciation: [tʃimboˈɾaso] (listen)) is a currently inactive stratovolcano in the Cordillera Occidental range of the Andes. Its last known eruption is believed to have occurred around 550 A.D.Chimborazo's summit is the farthest point on the Earth's surface from the Earth's center, given that it is located along the planet's equatorial bulge. This is despite not being the tallest mountain in the Andes or on Earth. Based on the average global sea level, the height of Chimborazo is 6,263 m (20,548 ft), well below the height of Mount Everest (8849 metres). Nevertheless, Chimborazo is the highest mountain in Ecuador and the 39th highest peak in the Andes.Chimborazo is a popular destination for mountaineering as its climbing routes are considered challenging and take place on snow, ice, and rock, often requiring crampons and other technical climbing equipment.",https://en.wikipedia.org/wiki/Chimborazo
United States,6190,Denali,"Denali (; also known as Mount McKinley, its former official name) is the highest mountain peak in North America, with a summit elevation of 20,310 feet (6,190 m) above sea level. It is the tallest mountain base-to-peak on land, measuring 18,000 ft (5,500 m). With a topographic prominence of 20,194 feet (6,155 m) and a topographic isolation of 4,621.1 miles (7,436.9 km), Denali is the third most prominent and third most isolated peak on Earth, after Mount Everest and Aconcagua.  Located in the Alaska Range in the interior of the U.S. state of Alaska, Denali is the centerpiece of Denali National Park and Preserve.

The Koyukon people who inhabit the area around the mountain have referred to the peak as ""Denali"" for centuries. In 1896, a gold prospector named it ""Mount McKinley"" in support of then-presidential candidate William McKinley; that name was the official name recognized by the federal government of the United States from 1917 until 2015. In August 2015, 40 years after Alaska had done so, the United States Department of the Interior announced the change of the official name of the mountain to Denali.In 1903, James Wickersham recorded the first attempt at climbing Denali, which was unsuccessful. In 1906, Frederick Cook claimed the first ascent, but this ascent is unverified and its legitimacy questioned. The first verifiable ascent to Denali's summit was achieved on June 7, 1913, by climbers Hudson Stuck, Harry Karstens, Walter Harper, and Robert Tatum, who went by the South Summit. In 1951, Bradford Washburn pioneered the West Buttress route, considered to be the safest and easiest route, and therefore the most popular currently in use.On September 2, 2015, the U.S. Geological Survey announced that the mountain is 20,310 feet (6,190 m) high, not 20,320 feet (6,194 m), as measured in 1952 using photogrammetry.",https://en.wikipedia.org/wiki/Denali
