country,number,item,item_id,shortform,pageid,wikidata_description
Afghanistan,2,1940 in Afghanistan,http://www.wikidata.org/entity/Q4564788,wd:Q4564788,11648991,Afghanistan-related events during the year of 1940
Afghanistan,2,1943 in Afghanistan,http://www.wikidata.org/entity/Q4565286,wd:Q4565286,11649939,Afghanistan-related events during the year of 1943
Albania,8,Battle of the Strait of Otranto,http://www.wikidata.org/entity/Q2200263,wd:Q2200263,20954723,battle in World War II
Albania,6,Massacre of Borovë,http://www.wikidata.org/entity/Q6784477,wd:Q6784477,28646412,Atrocity during World War II
Algeria,30,Attack on Mers-El-Kebir,http://www.wikidata.org/entity/Q503347,wd:Q503347,632450,battle
Algeria,10,Operation Reservist,http://www.wikidata.org/entity/Q2080058,wd:Q2080058,4478023,Second World War operation
Algeria,6,Stade 8 Mai 1945,http://www.wikidata.org/entity/Q3026036,wd:Q3026036,5764033,stadium in Algeria
Algeria,6,Raid on Algiers,http://www.wikidata.org/entity/Q7283730,wd:Q7283730,19718088,Italian frogman raid on Allied ships in Algiers harbour in 1942
Algeria,2,British airborne operations in North Africa,http://www.wikidata.org/entity/Q4971269,wd:Q4971269,24457322,British operations part of the Tunisian Campaign of World War II
Argentina,37,Battle of the River Plate,http://www.wikidata.org/entity/Q713529,wd:Q713529,31570,first naval battle of the Second World War
Uruguay,37,Battle of the River Plate,http://www.wikidata.org/entity/Q713529,wd:Q713529,31570,first naval battle of the Second World War
Argentina,14,1943 Argentine coup d'état,http://www.wikidata.org/entity/Q4565209,wd:Q4565209,28036853,1943 military coup of Argentine President Ramón Castillo
Argentina,4,Buenos Aires 1939 chess tournament,http://www.wikidata.org/entity/Q3534525,wd:Q3534525,21177879,international chess competition in Argentina
Argentina,4,1942 in Argentina,http://www.wikidata.org/entity/Q4565124,wd:Q4565124,31634305,Argentina-related events during the year of 1942
Argentina,4,1943 in Argentina,http://www.wikidata.org/entity/Q4565287,wd:Q4565287,31756970,Argentina-related events during the year of 1943
Argentina,4,1944 in Argentina,http://www.wikidata.org/entity/Q4565444,wd:Q4565444,33046026,Argentina-related events during the year of 1944
