country,number,item,item_id
Afghanistan,49,Fall of Kabul,http://www.wikidata.org/entity/Q108102583
Afghanistan,25,Operation Moshtarak,http://www.wikidata.org/entity/Q843588
Afghanistan,19,Battle of Maiwand,http://www.wikidata.org/entity/Q548625
Afghanistan,19,Operation Anaconda,http://www.wikidata.org/entity/Q1476042
Afghanistan,19,Battle of Tora Bora,http://www.wikidata.org/entity/Q2237280
Afghanistan,18,Battle of Saragarhi,http://www.wikidata.org/entity/Q383067
Afghanistan,17,Operation Red Wings,http://www.wikidata.org/entity/Q3354826
Afghanistan,16,Operation Achilles,http://www.wikidata.org/entity/Q1616794
Afghanistan,16,Battle of Parwan,http://www.wikidata.org/entity/Q3269746
Afghanistan,15,Islamic conquest of Afghanistan,http://www.wikidata.org/entity/Q2509966
Afghanistan,14,Battle of Kunduz,http://www.wikidata.org/entity/Q21030182
Afghanistan,14,Russian conquest of Central Asia,http://www.wikidata.org/entity/Q27628456
Afghanistan,13,Battle of Kamdesh,http://www.wikidata.org/entity/Q2664174
Afghanistan,13,Fall of Mazari Sharif,http://www.wikidata.org/entity/Q2889318
Afghanistan,11,Battle of Qala-i-Jangi,http://www.wikidata.org/entity/Q3180637
Afghanistan,11,Battle of Musa Qala,http://www.wikidata.org/entity/Q2638382
Afghanistan,10,Battle of Chora,http://www.wikidata.org/entity/Q1485258
Afghanistan,10,1842 retreat from Kabul,http://www.wikidata.org/entity/Q908888
Afghanistan,9,Operation Medusa,http://www.wikidata.org/entity/Q1763044
Afghanistan,9,Battle of Oxus River,http://www.wikidata.org/entity/Q4871964
Afghanistan,8,Battle of Ghazni,http://www.wikidata.org/entity/Q1010245
Afghanistan,8,Operation Karez,http://www.wikidata.org/entity/Q1518797
Afghanistan,8,Battle of Wanat,http://www.wikidata.org/entity/Q2890373
Afghanistan,8,1221 siege of Bamiyan,http://www.wikidata.org/entity/Q4548218
Afghanistan,8,Battle of Kandahar,http://www.wikidata.org/entity/Q370307
Afghanistan,8,Battle of Herat,http://www.wikidata.org/entity/Q4871211
Afghanistan,8,Battle of Kabul,http://www.wikidata.org/entity/Q4871359
Afghanistan,8,Uzbin Valley ambush,http://www.wikidata.org/entity/Q267418
Afghanistan,8,Afghanistan–Pakistan skirmishes,http://www.wikidata.org/entity/Q4072719
Afghanistan,7,Capture of Zaranj,http://www.wikidata.org/entity/Q108035606
Afghanistan,7,Operation Cobra's Anger,http://www.wikidata.org/entity/Q1128855
Afghanistan,7,Battle of Ghazni,http://www.wikidata.org/entity/Q16207166
Afghanistan,7,Operation Mountain Fury,http://www.wikidata.org/entity/Q909414
Afghanistan,7,Operation Red Dagger,http://www.wikidata.org/entity/Q1379863
Afghanistan,7,Battle of Arghandab,http://www.wikidata.org/entity/Q2890897
Afghanistan,6,Battle of Ghazni,http://www.wikidata.org/entity/Q15224206
Afghanistan,6,Battle of Ghazni,http://www.wikidata.org/entity/Q16207176
Afghanistan,6,Operation Oqab,http://www.wikidata.org/entity/Q2026247
Afghanistan,6,Battle of Jaji,http://www.wikidata.org/entity/Q4871306
Afghanistan,6,Fall of Kandahar,http://www.wikidata.org/entity/Q2888881
Afghanistan,6,Battle of Herat,http://www.wikidata.org/entity/Q25212290
Afghanistan,6,Battle of Tarin Kowt,http://www.wikidata.org/entity/Q4872509
Afghanistan,6,Nader's Sindh Expedition,http://www.wikidata.org/entity/Q22948432
Afghanistan,5,Friendly fire incident at Sangin,http://www.wikidata.org/entity/Q2889117
Afghanistan,5,Battle of the Baggage,http://www.wikidata.org/entity/Q4872836
Afghanistan,5,Battle of Dahaneh,http://www.wikidata.org/entity/Q2888379
Afghanistan,5,Battle of Charasiab,http://www.wikidata.org/entity/Q4870716
Afghanistan,4,Battle of Ghazni,http://www.wikidata.org/entity/Q16207187
Afghanistan,4,Battle of Badghis,http://www.wikidata.org/entity/Q16208711
Afghanistan,4,Operation Halmazag,http://www.wikidata.org/entity/Q1234017
Albania,65,Battle of Actium,http://www.wikidata.org/entity/Q160387
Albania,32,Battle of Lissa,http://www.wikidata.org/entity/Q158054
Albania,32,Battle of Preveza,http://www.wikidata.org/entity/Q1054975
Albania,30,Battle of Dyrrhachium,http://www.wikidata.org/entity/Q1987213
Albania,23,Battle of Dyrrhachium,http://www.wikidata.org/entity/Q525325
Albania,20,Battle of Cape Spartivento,http://www.wikidata.org/entity/Q1541340
Albania,19,Operation Pedestal,http://www.wikidata.org/entity/Q1927362
Albania,17,Battle of Minorca,http://www.wikidata.org/entity/Q1196554
Albania,16,Battle of Savra,http://www.wikidata.org/entity/Q2603935
Albania,16,Battle of Cape Spada,http://www.wikidata.org/entity/Q1636800
Albania,15,Siege of Pelium,http://www.wikidata.org/entity/Q6200334
Albania,15,Battle of the Strait of Otranto,http://www.wikidata.org/entity/Q1034037
Albania,14,Battle of Lissa,http://www.wikidata.org/entity/Q2473448
Albania,13,Battle of the Aous,http://www.wikidata.org/entity/Q3233509
Albania,13,Operation Harpoon,http://www.wikidata.org/entity/Q10130
Albania,12,Gulf of Sidra incident,http://www.wikidata.org/entity/Q2603955
Albania,12,Battle of Albulena,http://www.wikidata.org/entity/Q74072
Albania,12,Bombardment of Ancona,http://www.wikidata.org/entity/Q543048
Albania,12,Battle of Pirano,http://www.wikidata.org/entity/Q4872056
Albania,9,Battle of Dyrrhachium,http://www.wikidata.org/entity/Q3436319
Albania,9,Action of 1 August 1801,http://www.wikidata.org/entity/Q783183
Albania,9,Raid on Pula,http://www.wikidata.org/entity/Q3796996
Albania,8,Battle of the Duisburg Convoy,http://www.wikidata.org/entity/Q3636255
Albania,8,Siege of Berat,http://www.wikidata.org/entity/Q349318
Albania,8,Battle of Košare,http://www.wikidata.org/entity/Q3303959
Albania,8,Battle of Elba,http://www.wikidata.org/entity/Q1814482
Albania,7,Battle of the Tarigo Convoy,http://www.wikidata.org/entity/Q2553656
Albania,7,Battle of Antivari,http://www.wikidata.org/entity/Q1778176
Albania,6,Battle of Lumë,http://www.wikidata.org/entity/Q23020293
Albania,6,Battle of the Malta Convoy,http://www.wikidata.org/entity/Q2890888
Albania,5,Battle of the Cigno Convoy,http://www.wikidata.org/entity/Q3636253
Albania,5,Battle of Phoenice,http://www.wikidata.org/entity/Q16983812
Albania,5,Battle of the Dalmatian channels,http://www.wikidata.org/entity/Q2354422
Albania,5,Battle of Durazzo,http://www.wikidata.org/entity/Q3636419
Albania,5,Adriatic campaign of 1807–1814,http://www.wikidata.org/entity/Q3096663
Albania,4,Convoy de la victoria,http://www.wikidata.org/entity/Q5166670
Albania,4,Battle of Himara,http://www.wikidata.org/entity/Q4871234
Albania,4,Action of 29 November 1811,http://www.wikidata.org/entity/Q3078429
Albania,3,Battle of Gjorm,http://www.wikidata.org/entity/Q3000724
Albania,3,Battle of Morava–Ivan,http://www.wikidata.org/entity/Q4871791
Albania,3,Battle of Deçiq,http://www.wikidata.org/entity/Q3184519
Albania,3,Capo d'Orlando battle,http://www.wikidata.org/entity/Q3636368
Albania,3,Q3796998,http://www.wikidata.org/entity/Q3796998
Albania,2,Battle of Drashovica,http://www.wikidata.org/entity/Q4870912
Albania,2,Q2889740,http://www.wikidata.org/entity/Q2889740
Albania,2,Battle of Muriq,http://www.wikidata.org/entity/Q56299808
Albania,2,Battle of Korytsa,http://www.wikidata.org/entity/Q16253668
Albania,2,Battle of Durrës,http://www.wikidata.org/entity/Q48779976
Albania,2,Battle of Trebeshina,http://www.wikidata.org/entity/Q4872586
Albania,2,Action of 1570,http://www.wikidata.org/entity/Q16146533
Algeria,30,Attack on Mers-El-Kebir,http://www.wikidata.org/entity/Q503347
Algeria,20,Battle of Cape Spartivento,http://www.wikidata.org/entity/Q1541340
Algeria,19,Operation Pedestal,http://www.wikidata.org/entity/Q1927362
Algeria,17,Battle of Minorca,http://www.wikidata.org/entity/Q1196554
Algeria,16,Battle of Cape Spada,http://www.wikidata.org/entity/Q1636800
