country,number,item,item_id
Afghanistan,38,Kader Khan,http://www.wikidata.org/entity/Q3191765
Afghanistan,15,Leena Alam,http://www.wikidata.org/entity/Q6516339
Afghanistan,14,Annet Mahendru,http://www.wikidata.org/entity/Q3464233
Afghanistan,14,Marina Golbahari,http://www.wikidata.org/entity/Q276447
Afghanistan,11,Soosan Firooz,http://www.wikidata.org/entity/Q7562761
Afghanistan,10,Shafiqa Habibi,http://www.wikidata.org/entity/Q2276305
Afghanistan,10,Burhan Qurbani,http://www.wikidata.org/entity/Q89884
Afghanistan,10,Warina Hussain,http://www.wikidata.org/entity/Q55180724
Afghanistan,9,Saba Sahar,http://www.wikidata.org/entity/Q1772399
Afghanistan,8,Yasmeena Ali,http://www.wikidata.org/entity/Q60578542
Afghanistan,8,Azita Ghanizada,http://www.wikidata.org/entity/Q3631545
Afghanistan,8,Fahim Fazli,http://www.wikidata.org/entity/Q17385914
Afghanistan,7,Hussain Sadiqi,http://www.wikidata.org/entity/Q10843545
Afghanistan,6,Youssof Kohzad,http://www.wikidata.org/entity/Q2601393
Afghanistan,6,Arshi Khan,http://www.wikidata.org/entity/Q46999630
Afghanistan,6,Sonia Nassery Cole,http://www.wikidata.org/entity/Q7561738
Afghanistan,5,Ahmad Khan Mahmidzada,http://www.wikidata.org/entity/Q400679
Afghanistan,5,Zekeria Ebrahimi,http://www.wikidata.org/entity/Q187226
Afghanistan,5,Anisa Wahab,http://www.wikidata.org/entity/Q5958785
Afghanistan,5,Najiba Faiz,http://www.wikidata.org/entity/Q37789237
Albania,93,Dua Lipa,http://www.wikidata.org/entity/Q21914464
Albania,83,Masiela Lusha,http://www.wikidata.org/entity/Q37944
Albania,64,Bleona,http://www.wikidata.org/entity/Q22137038
Albania,55,Jim Belushi,http://www.wikidata.org/entity/Q107933
Albania,53,Eliza Dushku,http://www.wikidata.org/entity/Q210200
Albania,40,Albano Carrisi,http://www.wikidata.org/entity/Q263621
Albania,29,Anna Oxa,http://www.wikidata.org/entity/Q238061
Albania,25,Breanne Benson,http://www.wikidata.org/entity/Q544838
Albania,24,Arta Dobroshi,http://www.wikidata.org/entity/Q462415
Albania,18,Tinka Kurti,http://www.wikidata.org/entity/Q2944077
Albania,17,Elvana Gjata,http://www.wikidata.org/entity/Q462706
Albania,14,Margarita Xhepa,http://www.wikidata.org/entity/Q390228
Albania,14,Arben Bajraktaraj,http://www.wikidata.org/entity/Q629529
Albania,13,"Elia, Crown Princess of Albania",http://www.wikidata.org/entity/Q3050902
Albania,12,Marie Logoreci,http://www.wikidata.org/entity/Q659388
Albania,12,Nik Xhelilaj,http://www.wikidata.org/entity/Q3299257
Albania,12,Francesca Romana Coluzzi,http://www.wikidata.org/entity/Q524528
Albania,11,Kristaq Dhamo,http://www.wikidata.org/entity/Q3174405
Albania,11,Esma Agolli,http://www.wikidata.org/entity/Q462752
Albania,10,Enca,http://www.wikidata.org/entity/Q14882122
Algeria,54,Bernard-Henri Lévy,http://www.wikidata.org/entity/Q313509
Algeria,54,Daniel Auteuil,http://www.wikidata.org/entity/Q106303
Algeria,36,Sofia Boutella,http://www.wikidata.org/entity/Q258777
Algeria,35,Patrick Bruel,http://www.wikidata.org/entity/Q171530
Algeria,33,Enrico Macias,http://www.wikidata.org/entity/Q325097
Algeria,31,Tony Gatlif,http://www.wikidata.org/entity/Q127481
Algeria,31,Marlène Jobert,http://www.wikidata.org/entity/Q272183
