country,number,item,item_id
Afghanistan,29,Atiq Rahimi,http://www.wikidata.org/entity/Q179801
Afghanistan,20,Roya Sadat,http://www.wikidata.org/entity/Q24524838
Afghanistan,14,Sahraa Karimi,http://www.wikidata.org/entity/Q67184427
Afghanistan,11,Shahrbanoo Sadat,http://www.wikidata.org/entity/Q26768554
Afghanistan,11,Siddiq Barmak,http://www.wikidata.org/entity/Q8215518
Afghanistan,10,Burhan Qurbani,http://www.wikidata.org/entity/Q89884
Afghanistan,9,Saba Sahar,http://www.wikidata.org/entity/Q1772399
Afghanistan,7,Alka Sadat,http://www.wikidata.org/entity/Q24525377
Afghanistan,7,Lida Abdul,http://www.wikidata.org/entity/Q2000516
Afghanistan,6,Najibullah Quraishi,http://www.wikidata.org/entity/Q6059873
Afghanistan,6,Sonia Nassery Cole,http://www.wikidata.org/entity/Q7561738
Afghanistan,6,Barmak Akram,http://www.wikidata.org/entity/Q17173496
Afghanistan,6,Chabname Zariab,http://www.wikidata.org/entity/Q50413972
Afghanistan,5,Mithaq Kazimi,http://www.wikidata.org/entity/Q3119118
Afghanistan,5,Latif Ahmadi,http://www.wikidata.org/entity/Q6496065
Afghanistan,4,Maliha Zulfacar,http://www.wikidata.org/entity/Q43289119
Afghanistan,4,Jamshid Mahmoudi,http://www.wikidata.org/entity/Q25424819
Afghanistan,4,Abdul Wahid Nazari,http://www.wikidata.org/entity/Q4665758
Afghanistan,3,Razi Mohebi,http://www.wikidata.org/entity/Q5990650
Afghanistan,2,Malek Shafi'i,http://www.wikidata.org/entity/Q16215095
Albania,14,Anri Sala,http://www.wikidata.org/entity/Q568659
Albania,13,Elvira Dones,http://www.wikidata.org/entity/Q1647133
Albania,12,Xhanfize Keko,http://www.wikidata.org/entity/Q834658
Albania,11,Kristaq Dhamo,http://www.wikidata.org/entity/Q3174405
Albania,11,Gjon Mili,http://www.wikidata.org/entity/Q381227
Albania,10,Dhimitër Anagnosti,http://www.wikidata.org/entity/Q3025717
Albania,9,Muharrem Fejzo,http://www.wikidata.org/entity/Q428966
Albania,9,Gjergj Xhuvani,http://www.wikidata.org/entity/Q784149
Albania,9,Hysen Hakani,http://www.wikidata.org/entity/Q3144439
Albania,9,Jorgjia Filçe-Truja,http://www.wikidata.org/entity/Q11728281
Albania,9,Luli Bitri,http://www.wikidata.org/entity/Q6702791
Albania,8,Sabri Godo,http://www.wikidata.org/entity/Q737845
Albania,8,Pjetër Malota,http://www.wikidata.org/entity/Q1390770
Albania,7,Gëzim Erebara,http://www.wikidata.org/entity/Q778617
Albania,7,Viktor Gjika,http://www.wikidata.org/entity/Q782905
Albania,7,Zehrudin Dokle,http://www.wikidata.org/entity/Q3299797
Albania,6,Kujtim Çashku,http://www.wikidata.org/entity/Q3100381
Albania,6,Besnik Bisha,http://www.wikidata.org/entity/Q9169594
Albania,6,Besim Sahatçiu,http://www.wikidata.org/entity/Q16350528
Albania,5,Ibrahim Muçaj,http://www.wikidata.org/entity/Q739825
Algeria,54,Daniel Auteuil,http://www.wikidata.org/entity/Q106303
Algeria,54,Bernard-Henri Lévy,http://www.wikidata.org/entity/Q313509
Algeria,48,Assia Djebar,http://www.wikidata.org/entity/Q157313
Algeria,31,Tony Gatlif,http://www.wikidata.org/entity/Q127481
Algeria,31,Jean-Claude Brialy,http://www.wikidata.org/entity/Q106326
Algeria,29,Roger Hanin,http://www.wikidata.org/entity/Q945936
Algeria,29,Thelma Schoonmaker,http://www.wikidata.org/entity/Q166887
Algeria,28,Alain Chabat,http://www.wikidata.org/entity/Q448021
Algeria,27,Valérie Benguigui,http://www.wikidata.org/entity/Q3554229
Algeria,26,Nicole Garcia,http://www.wikidata.org/entity/Q434060
Algeria,26,Pierre Blanchar,http://www.wikidata.org/entity/Q958955
Algeria,25,Kad Merad,http://www.wikidata.org/entity/Q983159
Algeria,20,Rachid Bouchareb,http://www.wikidata.org/entity/Q951671
Algeria,17,Solveig Dommartin,http://www.wikidata.org/entity/Q436978
Algeria,16,Mohammed Lakhdar-Hamina,http://www.wikidata.org/entity/Q921687
Algeria,14,Lasse Braun,http://www.wikidata.org/entity/Q587389
Algeria,13,Patrick Timsit,http://www.wikidata.org/entity/Q466527
Algeria,13,Didier Bourdon,http://www.wikidata.org/entity/Q1210511
Algeria,12,Daniel Mesguich,http://www.wikidata.org/entity/Q324606
Algeria,12,Guy Gilles,http://www.wikidata.org/entity/Q629390
Andorra,2,Sylvia Steinbrecht,http://www.wikidata.org/entity/Q98112635
Angola,10,Maria João Ganga,http://www.wikidata.org/entity/Q27062979
Angola,9,Ruy Duarte de Carvalho,http://www.wikidata.org/entity/Q3397948
Angola,8,Pocas Pascoal,http://www.wikidata.org/entity/Q19509085
Angola,7,Zézé Gamboa,http://www.wikidata.org/entity/Q21281810
Angola,5,Carlos Conceição,http://www.wikidata.org/entity/Q9696961
Angola,5,Tony D'Algy,http://www.wikidata.org/entity/Q7822163
Angola,5,José Fonseca e Costa,http://www.wikidata.org/entity/Q1709189
Angola,4,Noémia Delgado,http://www.wikidata.org/entity/Q7067459
Angola,3,João Viana,http://www.wikidata.org/entity/Q10312306
Angola,3,Mário Bastos,http://www.wikidata.org/entity/Q83750011
Angola,2,Jorge Cramez,http://www.wikidata.org/entity/Q205026
Angola,2,Diana Andringa,http://www.wikidata.org/entity/Q10266032
Angola,2,Herlander Peyroteo,http://www.wikidata.org/entity/Q10295061
Angola,2,António Escudeiro,http://www.wikidata.org/entity/Q16336714
Angola,2,Vítor Estêvão,http://www.wikidata.org/entity/Q10392725
Angola,1,Jorge Varanda,http://www.wikidata.org/entity/Q10308257
Angola,1,Dulce Fernandes,http://www.wikidata.org/entity/Q105724121
Angola,1,Graça Castanheira,http://www.wikidata.org/entity/Q10291437
Angola,1,Kamy Lara,http://www.wikidata.org/entity/Q111732182
Angola,1,António Olé,http://www.wikidata.org/entity/Q27159914
Antigua and Barbuda,3,Shabier Kirchner,http://www.wikidata.org/entity/Q89672222
Argentina,36,Gaspar Noé,http://www.wikidata.org/entity/Q347950
Argentina,33,Fernando Fernán Gómez,http://www.wikidata.org/entity/Q318736
