country,number,item,item_id
Afghanistan,22.0,Aryana Sayeed,http://www.wikidata.org/entity/Q10944745
Afghanistan,22.0,Ahmad Zahir,http://www.wikidata.org/entity/Q195522
Afghanistan,17.0,Sonita Alizadeh,http://www.wikidata.org/entity/Q20110468
Afghanistan,13.0,Farhad Darya,http://www.wikidata.org/entity/Q741679
Afghanistan,12.0,Dawood Sarkhosh,http://www.wikidata.org/entity/Q4347166
Afghanistan,11.0,Soosan Firooz,http://www.wikidata.org/entity/Q7562761
Afghanistan,10.0,Naghma,http://www.wikidata.org/entity/Q3918308
Afghanistan,8.0,Nashenas,http://www.wikidata.org/entity/Q380162
Afghanistan,8.0,Seeta Qasemi,http://www.wikidata.org/entity/Q16222397
Afghanistan,8.0,Nasrat Parsa,http://www.wikidata.org/entity/Q337491
Afghanistan,8.0,Qasem Jo,http://www.wikidata.org/entity/Q2121416
Afghanistan,7.0,Amir-Jan Sabori,http://www.wikidata.org/entity/Q472198
Afghanistan,7.0,Paradise Sorouri,http://www.wikidata.org/entity/Q25422922
Afghanistan,7.0,Mermen Qamar Gul,http://www.wikidata.org/entity/Q7266402
Afghanistan,7.0,Sarban,http://www.wikidata.org/entity/Q2224651
Afghanistan,7.0,Farid Zaland,http://www.wikidata.org/entity/Q1396681
Afghanistan,7.0,Ehsan Aman,http://www.wikidata.org/entity/Q933314
Afghanistan,7.0,Hangama,http://www.wikidata.org/entity/Q539848
Afghanistan,7.0,Ahmad Wali,http://www.wikidata.org/entity/Q400849
Afghanistan,6.0,Mojgan Azimi,http://www.wikidata.org/entity/Q61063667
Albania,93.0,Dua Lipa,http://www.wikidata.org/entity/Q21914464
Albania,64.0,Bleona,http://www.wikidata.org/entity/Q22137038
Albania,55.0,Jim Belushi,http://www.wikidata.org/entity/Q107933
Albania,44.0,Eleni Foureira,http://www.wikidata.org/entity/Q4493489
Albania,40.0,Albano Carrisi,http://www.wikidata.org/entity/Q263621
Albania,40.0,Era Istrefi,http://www.wikidata.org/entity/Q16911049
Albania,36.0,Juliana Pasha,http://www.wikidata.org/entity/Q229800
Albania,35.0,Rona Nishliu,http://www.wikidata.org/entity/Q235260
Albania,32.0,Linda Halimi,http://www.wikidata.org/entity/Q4952077
Albania,32.0,Ronela Hajati,http://www.wikidata.org/entity/Q16595022
Albania,31.0,Inva Mula,http://www.wikidata.org/entity/Q258299
Albania,31.0,Aurela Gaçe,http://www.wikidata.org/entity/Q229789
Albania,30.0,Jonida Maliqi,http://www.wikidata.org/entity/Q4965132
Albania,30.0,Olta Boka,http://www.wikidata.org/entity/Q236081
Albania,30.0,Elhaida Dani,http://www.wikidata.org/entity/Q10481367
Albania,30.0,Arilena Ara,http://www.wikidata.org/entity/Q10417885
Albania,29.0,Eneda Tarifa,http://www.wikidata.org/entity/Q4982056
Albania,29.0,Herciana Matmuja,http://www.wikidata.org/entity/Q4966335
Albania,29.0,Kejsi Tola,http://www.wikidata.org/entity/Q229793
Albania,29.0,Anna Oxa,http://www.wikidata.org/entity/Q238061
Algeria,46.0,Khaled,http://www.wikidata.org/entity/Q312609
Algeria,35.0,Patrick Bruel,http://www.wikidata.org/entity/Q171530
Algeria,35.0,Rachid Taha,http://www.wikidata.org/entity/Q502990
Algeria,33.0,Enrico Macias,http://www.wikidata.org/entity/Q325097
Algeria,31.0,Jean-Claude Brialy,http://www.wikidata.org/entity/Q106326
Algeria,29.0,Souad Massi,http://www.wikidata.org/entity/Q236370
Algeria,28.0,Warda El- Djazairia,http://www.wikidata.org/entity/Q268615
