country,number,item,item_id
Afghanistan,33,Nadia Nadim,http://www.wikidata.org/entity/Q531727
Afghanistan,32,Rohullah Nikpai,http://www.wikidata.org/entity/Q230854
Afghanistan,22,Zohib Islam Amiri,http://www.wikidata.org/entity/Q3131329
Afghanistan,19,Mohammad Nabi,http://www.wikidata.org/entity/Q1600257
Afghanistan,18,Faysal Shayesteh,http://www.wikidata.org/entity/Q10554064
Afghanistan,16,Balal Arezou,http://www.wikidata.org/entity/Q815251
Afghanistan,16,Shamsuddin Amiri,http://www.wikidata.org/entity/Q548840
Afghanistan,16,Rashid Khan,http://www.wikidata.org/entity/Q21621685
Afghanistan,15,Djelaludin Sharityar,http://www.wikidata.org/entity/Q1232144
Afghanistan,15,Mohammad Yousef Kargar,http://www.wikidata.org/entity/Q434583
Afghanistan,15,Kamia Yousufi,http://www.wikidata.org/entity/Q26262342
Afghanistan,15,Qays Shayesteh,http://www.wikidata.org/entity/Q2515614
Afghanistan,15,Robina Muqimyar,http://www.wikidata.org/entity/Q467296
Afghanistan,14,Mustafa Hadid,http://www.wikidata.org/entity/Q372828
Afghanistan,14,Mustafa Zazai,http://www.wikidata.org/entity/Q16914139
Afghanistan,13,Farshad Noor,http://www.wikidata.org/entity/Q14454175
Afghanistan,13,Ovays Azizi,http://www.wikidata.org/entity/Q21834508
Afghanistan,13,Hafizullah Qadami,http://www.wikidata.org/entity/Q1382778
Afghanistan,13,Masoud Azizi,http://www.wikidata.org/entity/Q971664
Afghanistan,13,Hameed Hassan,http://www.wikidata.org/entity/Q3535065
Afghanistan,13,Mohammad Shahzad,http://www.wikidata.org/entity/Q3535071
Afghanistan,12,Omid Popalzay,http://www.wikidata.org/entity/Q20972445
Afghanistan,12,Omer Atzili,http://www.wikidata.org/entity/Q19366883
Afghanistan,12,Tahmina Kohistani,http://www.wikidata.org/entity/Q463056
Afghanistan,12,Asghar Stanikzai,http://www.wikidata.org/entity/Q1636099
Afghanistan,12,Zakia Khudadadi,http://www.wikidata.org/entity/Q108131734
Afghanistan,12,Nesar Ahmad Bahave,http://www.wikidata.org/entity/Q1370766
