0,1
Bermuda,9.41
Greenland,9.15
Falkland Islands,8.65
New Caledonia,7.7
Vanuatu,7.65
Grenada,7.33
Samoa,6.91
Curaçao,6.15
British Virgin Islands,6
Venezuela,5.96
Guernsey,5.82
Cayman Islands,5.8
Japan,5.57
Iceland,5.28
South Korea,5.23
Djibouti,5.16
Angola,5
Switzerland,4.63
New Zealand,4.6
Guam,4.52
Australia,4.42
Guyana,4.41
Norway,4.29
Denmark,4.25
Suriname,4.22
Brunei,4.21
Finland,4.16
Equatorial Guinea,4
Aruba,3.91
Cape Verde,3.9
Barbados,3.75
Sweden,3.66
United States,3.6
Ireland,3.53
Belize,3.35
Jersey,3.33
Mongolia,3.31
Luxembourg,3.28
Austria,3.26
United Kingdom,3.25
France,3.19
Bahamas,3.16
Puerto Rico,3.16
Fiji,3.06
Germany,3.04
Canada,2.95
Taiwan,2.95
Hong Kong,2.82
Estonia,2.82
Faroe Islands,2.74
Monaco,2.73
Gibraltar,2.7
Republic of the Congo,2.67
Uruguay,2.64
Singapore,2.63
Belgium,2.61
Maldives,2.6
Belarus,2.59
Italy,2.57
Nigeria,2.55
Netherlands,2.47
Burundi,2.43
Reunion,2.39
Azerbaijan,2.3
Russia,2.3
Slovenia,2.29
Panama,2.28
Haiti,2.28
Zimbabwe,2.17
Kazakhstan,2.16
Latvia,2.14
Seychelles,2.14
Bahrain,2.08
Argentina,2
Turkmenistan,2
Greece,1.98
Saint Lucia,1.98
Spain,1.97
Mauritius,1.93
Croatia,1.93
Paraguay,1.89
Namibia,1.89
Jamaica,1.89
Papua New Guinea,1.88
Cyprus,1.88
Brazil,1.87
Slovakia,1.86
Andorra,1.84
El Salvador,1.81
Lithuania,1.8
Hungary,1.79
Czech Republic,1.79
Somalia,1.78
Montenegro,1.73
Botswana,1.71
Portugal,1.62
Nicaragua,1.62
Cameroon,1.6
Myanmar,1.59
Ghana,1.58
Poland,1.58
Saudi Arabia,1.57
Lesotho,1.57
Kuwait,1.55
Dominican Republic,1.54
Uganda,1.54
Bulgaria,1.52
Israel,1.5
United Arab Emirates,1.48
Bosnia and Herzegovina,1.47
Costa Rica,1.47
Chile,1.46
Gabon,1.46
Moldova,1.4
Eswatini,1.39
Ukraine,1.39
Romania,1.39
Malta,1.39
Uzbekistan,1.38
Libya,1.36
Kenya,1.36
China,1.36
Lebanon,1.34
South Africa,1.34
Albania,1.33
Malaysia,1.32
Zambia,1.32
Serbia,1.31
Tanzania,1.3
Qatar,1.27
Laos,1.27
Cambodia,1.25
Trinidad & Tobago,1.24
Mozambique,1.24
Peru,1.23
Thailand,1.21
Mexico,1.18
Philippines,1.13
Kyrgyzstan,1.1
Colombia,1.08
Ecuador,1.06
Iran,1.05
Tajikistan,1.04
Georgia,1.03
Oman,1.02
Algeria,1.01
Honduras,1.01
Turkey,1
Dominica,1
Yemen,0.99
Guatemala,0.98
Republic of Macedonia,0.96
Iraq,0.95
Jordan,0.92
Gambia,0.92
Ethiopia,0.86
Indonesia,0.85
Sudan,0.83
Armenia,0.83
Bolivia,0.77
Sri Lanka,0.77
Rwanda,0.77
Malawi,0.75
Syria,0.7
Bangladesh,0.67
Cuba,0.67
Vietnam,0.66
Afghanistan,0.64
Morocco,0.63
Bhutan,0.61
Tunisia,0.61
Pakistan,0.6
Egypt,0.51
India,0.5
Madagascar,0.5
Nepal,0.43
Senegal,0.4
