country,number,item,item_id
Afghanistan,8.0,Roshan,http://www.wikidata.org/entity/Q1127519
Albania,17.0,Hekurudha Shqiptare,http://www.wikidata.org/entity/Q115984
Albania,17.0,Birra Korça,http://www.wikidata.org/entity/Q865835
Albania,9.0,Posta Shqiptare,http://www.wikidata.org/entity/Q1334419
Albania,9.0,Albpetrol,http://www.wikidata.org/entity/Q21022622
Albania,7.0,ALBtelecom,http://www.wikidata.org/entity/Q294355
Albania,6.0,Banka Kombëtare Tregtare,http://www.wikidata.org/entity/Q806702
Albania,5.0,Albanian Power Corporation,http://www.wikidata.org/entity/Q1651252
Albania,4.0,Raiffeisen Albania,http://www.wikidata.org/entity/Q2127541
Albania,3.0,Vodafone Albania,http://www.wikidata.org/entity/Q7939279
Albania,3.0,Credins Bank,http://www.wikidata.org/entity/Q10985730
Albania,3.0,Union Bank,http://www.wikidata.org/entity/Q13047173
Albania,2.0,Tirana Bank,http://www.wikidata.org/entity/Q7809112
Albania,1.0,Ferlut,http://www.wikidata.org/entity/Q5444350
Algeria,23.0,Sonatrach,http://www.wikidata.org/entity/Q1090717
Algeria,11.0,Entreprise nationale de Radiodiffusion sonore,http://www.wikidata.org/entity/Q2004597
Algeria,10.0,SNVI,http://www.wikidata.org/entity/Q2381695
Algeria,8.0,Société nationale des transports ferroviaires,http://www.wikidata.org/entity/Q1275038
Algeria,7.0,Saidal,http://www.wikidata.org/entity/Q7399953
Algeria,6.0,Cevital,http://www.wikidata.org/entity/Q795474
Algeria,6.0,Naftal,http://www.wikidata.org/entity/Q3335043
Algeria,5.0,Ooredoo Algérie,http://www.wikidata.org/entity/Q3337704
Algeria,4.0,Anesrif,http://www.wikidata.org/entity/Q2826659
Algeria,4.0,Algérie Ferries,http://www.wikidata.org/entity/Q2836031
Algeria,4.0,Asmidal,http://www.wikidata.org/entity/Q2866716
Algeria,4.0,Sonelgaz,http://www.wikidata.org/entity/Q3490327
Algeria,4.0,ENMTP,http://www.wikidata.org/entity/Q5379115
Algeria,3.0,BDL,http://www.wikidata.org/entity/Q64410371
Algeria,3.0,Société nationale des chemins de fer algériens,http://www.wikidata.org/entity/Q2297151
Algeria,3.0,Renault Factory of Algeria,http://www.wikidata.org/entity/Q2671124
Algeria,3.0,CNEP-Bank,http://www.wikidata.org/entity/Q2931752
Algeria,3.0,Cosider,http://www.wikidata.org/entity/Q17625238
Algeria,3.0,Basic-Fit,http://www.wikidata.org/entity/Q40165577
Algeria,2.0,El Khalifa Bank,http://www.wikidata.org/entity/Q63759113
Algeria,2.0,Hyproc Shipping Company,http://www.wikidata.org/entity/Q80323000
Algeria,2.0,ETAC,http://www.wikidata.org/entity/Q86507114
Algeria,2.0,Banque extérieure d'Algérie,http://www.wikidata.org/entity/Q86660761
Algeria,2.0,Amor Benamor Group,http://www.wikidata.org/entity/Q90937441
Algeria,2.0,BADR,http://www.wikidata.org/entity/Q2883031
Algeria,2.0,National Bank of Algeria,http://www.wikidata.org/entity/Q2883410
Algeria,2.0,Q3093124,http://www.wikidata.org/entity/Q3093124
Algeria,2.0,GICA,http://www.wikidata.org/entity/Q3117869
Algeria,2.0,EMA,http://www.wikidata.org/entity/Q22689445
Algeria,2.0,Algerian Tractors Company,http://www.wikidata.org/entity/Q24191338
Algeria,2.0,Europactor Algeria,http://www.wikidata.org/entity/Q24910807
Algeria,2.0,Etrag,http://www.wikidata.org/entity/Q24914507
Algeria,2.0,Cma Sampo,http://www.wikidata.org/entity/Q24914628
Algeria,2.0,Air Algérie Cargo,http://www.wikidata.org/entity/Q56300306
Algeria,1.0,Alphyt,http://www.wikidata.org/entity/Q94696188
Algeria,1.0,Tala,http://www.wikidata.org/entity/Q98755978
Algeria,1.0,Q2891577,http://www.wikidata.org/entity/Q2891577
Algeria,1.0,Q3049827,http://www.wikidata.org/entity/Q3049827
Algeria,1.0,Q3214383,http://www.wikidata.org/entity/Q3214383
Algeria,1.0,RATP El Djazaïr,http://www.wikidata.org/entity/Q3415063
Andorra,21.0,Ràdio i Televisió d'Andorra,http://www.wikidata.org/entity/Q1305972
Andorra,10.0,Andorra Telecom,http://www.wikidata.org/entity/Q3381042
Andorra,7.0,Andbank,http://www.wikidata.org/entity/Q11905472
Andorra,6.0,Crèdit Andorrà,http://www.wikidata.org/entity/Q8352077
Andorra,4.0,Banca Privada d'Andorra,http://www.wikidata.org/entity/Q2511104
Andorra,3.0,MoraBanc,http://www.wikidata.org/entity/Q11937572
Andorra,2.0,Banc Agrícol i Comercial d'Andorra,http://www.wikidata.org/entity/Q8241158
Andorra,2.0,Banc Sabadell d'Andorra,http://www.wikidata.org/entity/Q11907781
Angola,4.0,Banco Angolano de Investimentos,http://www.wikidata.org/entity/Q806172
Angola,4.0,Q990404,http://www.wikidata.org/entity/Q990404
Angola,3.0,Banco Económico,http://www.wikidata.org/entity/Q72338377
Angola,2.0,Caminho de ferro de Moçamedes,http://www.wikidata.org/entity/Q2935148
Angola,2.0,Edições Novembro,http://www.wikidata.org/entity/Q5338767
Angola,2.0,Railway Company of Benguela,http://www.wikidata.org/entity/Q18477728
Angola,2.0,Ferrangol,http://www.wikidata.org/entity/Q30590137
Angola,2.0,Q65170172,http://www.wikidata.org/entity/Q65170172
Angola,1.0,Q110008064,http://www.wikidata.org/entity/Q110008064
Argentina,18.0,YPF,http://www.wikidata.org/entity/Q2006989
Argentina,13.0,Cervecería y Maltería Quilmes,http://www.wikidata.org/entity/Q595750
Argentina,12.0,Fábrica Argentina de Aviones,http://www.wikidata.org/entity/Q1478657
Argentina,11.0,Telecom Argentina,http://www.wikidata.org/entity/Q1544312
Argentina,10.0,Techint,http://www.wikidata.org/entity/Q2037048
Argentina,10.0,Macro Bank,http://www.wikidata.org/entity/Q2335199
Argentina,9.0,Aero Boero,http://www.wikidata.org/entity/Q264346
Argentina,9.0,Mercado Libre,http://www.wikidata.org/entity/Q950419
Argentina,9.0,Cicaré Helicópteros,http://www.wikidata.org/entity/Q2582477
Argentina,9.0,Pampa Energía,http://www.wikidata.org/entity/Q2838738
Argentina,9.0,Bank of the Argentine Nation,http://www.wikidata.org/entity/Q2883376
Argentina,8.0,Ternium,http://www.wikidata.org/entity/Q918208
Argentina,8.0,IEASA,http://www.wikidata.org/entity/Q3030794
Argentina,8.0,Materfer,http://www.wikidata.org/entity/Q5927253
Argentina,7.0,Ford Motor Argentina,http://www.wikidata.org/entity/Q1436915
Argentina,6.0,Zanella,http://www.wikidata.org/entity/Q146784
Argentina,6.0,Ferrocarriles Argentinos,http://www.wikidata.org/entity/Q1059978
Argentina,6.0,Trenes de Buenos Aires,http://www.wikidata.org/entity/Q1125524
Argentina,6.0,Edenor,http://www.wikidata.org/entity/Q2843192
Argentina,6.0,BBVA Argentina,http://www.wikidata.org/entity/Q2876788
Argentina,6.0,Galicia Financial Group,http://www.wikidata.org/entity/Q3118234
Argentina,6.0,Transener,http://www.wikidata.org/entity/Q3537471
Argentina,6.0,Buenos Aires Great Southern Railway,http://www.wikidata.org/entity/Q4985525
Argentina,6.0,Ferrocarriles Argentinos Sociedad del Estado,http://www.wikidata.org/entity/Q19619342
Argentina,5.0,Unidad de Gestión Operativa Ferroviaria de Emergencia,http://www.wikidata.org/entity/Q281032
Argentina,5.0,Ferrocentral,http://www.wikidata.org/entity/Q690774
Argentina,5.0,Metropolitano,http://www.wikidata.org/entity/Q928944
Argentina,5.0,Aeropuertos Argentina 2000,http://www.wikidata.org/entity/Q978809
Argentina,5.0,Ferrovías S.A.C.,http://www.wikidata.org/entity/Q1125533
Argentina,5.0,Nuevo Central Argentino,http://www.wikidata.org/entity/Q1129483
Argentina,5.0,Banco Hipotecario,http://www.wikidata.org/entity/Q2882071
Argentina,5.0,Patagonia Bank,http://www.wikidata.org/entity/Q2882078
Argentina,5.0,Havanna,http://www.wikidata.org/entity/Q2900869
Argentina,5.0,Petrobras Argentina,http://www.wikidata.org/entity/Q3377614
Argentina,5.0,Bank of the City of Buenos Aires,http://www.wikidata.org/entity/Q4856204
Argentina,5.0,Ferrocarril Oeste de Buenos Aires,http://www.wikidata.org/entity/Q4985551
Argentina,5.0,Trenes Argentinos Operaciones,http://www.wikidata.org/entity/Q6116255
Argentina,4.0,Volkswagen Argentina,http://www.wikidata.org/entity/Q1764336
Argentina,4.0,Bunge y Born,http://www.wikidata.org/entity/Q3393743
Argentina,4.0,Central Chubut Railway,http://www.wikidata.org/entity/Q3399113
Armenia,14.0,South Caucasus Railway,http://www.wikidata.org/entity/Q20795233
Armenia,12.0,Yerevan Brandy Company,http://www.wikidata.org/entity/Q1974145
Armenia,8.0,Armenian Railways,http://www.wikidata.org/entity/Q241921
Armenia,8.0,Gazprom Armenia,http://www.wikidata.org/entity/Q688936
Armenia,8.0,Yerevan Ararat Wine Factory,http://www.wikidata.org/entity/Q1687645
Armenia,7.0,Artsakhbank,http://www.wikidata.org/entity/Q4070920
Armenia,6.0,Yerevan Champagne Wines Factory,http://www.wikidata.org/entity/Q27909932
Armenia,5.0,Armenia Telephone Company,http://www.wikidata.org/entity/Q487164
Armenia,4.0,Orange Armenia,http://www.wikidata.org/entity/Q1569960
Armenia,3.0,InecoBank,http://www.wikidata.org/entity/Q55614443
Armenia,2.0,Ameriabank,http://www.wikidata.org/entity/Q4742492
Armenia,2.0,Alaverdi Copper-Chemical Combine,http://www.wikidata.org/entity/Q25486975
Armenia,1.0,Q4530812,http://www.wikidata.org/entity/Q4530812
Armenia,1.0,Almast,http://www.wikidata.org/entity/Q21658135
Armenia,1.0,Tavern Yerevan,http://www.wikidata.org/entity/Q53451693
Armenia,1.0,Araratbank,http://www.wikidata.org/entity/Q56000968
Armenia,1.0,Team Telecom Armenia,http://www.wikidata.org/entity/Q97125249
Armenia,1.0,Viasphere Technopark,http://www.wikidata.org/entity/Q107229111
Australia,46.0,Holden,http://www.wikidata.org/entity/Q29281
Australia,36.0,BHP Group,http://www.wikidata.org/entity/Q625713
Australia,26.0,Commonwealth Bank,http://www.wikidata.org/entity/Q285328
Australia,26.0,Australian Securities Exchange,http://www.wikidata.org/entity/Q732670
Australia,21.0,Telstra,http://www.wikidata.org/entity/Q721162
Australia,20.0,Australia and New Zealand Banking Group,http://www.wikidata.org/entity/Q714641
Australia,20.0,Atlassian,http://www.wikidata.org/entity/Q757307
Australia,19.0,Westpac,http://www.wikidata.org/entity/Q2031726
Australia,18.0,aussieBum,http://www.wikidata.org/entity/Q780477
