country,number,item,item_id,shortform,pageid,wikidata_description
Afghanistan,16,Leena Alam,http://www.wikidata.org/entity/Q6516339,wd:Q6516339,31364955,Afghani actress
Afghanistan,14,Marina Golbahari,http://www.wikidata.org/entity/Q276447,wd:Q276447,525929,Afghan actress
Afghanistan,14,Annet Mahendru,http://www.wikidata.org/entity/Q3464233,wd:Q3464233,38744583,Afghan-born American actress
Afghanistan,12,كـــ  ــــس,http://www.wikidata.org/entity/Q55180724,wd:Q55180724,59540078,Afghan actress and model
Afghanistan,11,Soosan Firooz,http://www.wikidata.org/entity/Q7562761,wd:Q7562761,38797361,Afghan actress and rapper
Afghanistan,10,Shafiqa Habibi,http://www.wikidata.org/entity/Q2276305,wd:Q2276305,52347985,Afghan journalist
Afghanistan,9,Saba Sahar,http://www.wikidata.org/entity/Q1772399,wd:Q1772399,54483356,"Afghan actress, film director and film producer"
Afghanistan,8,Yasmeena Ali,http://www.wikidata.org/entity/Q60578542,wd:Q60578542,68524639,Afghan pornographic actress
Afghanistan,8,Azita Ghanizada,http://www.wikidata.org/entity/Q3631545,wd:Q3631545,8634169,Afghan-American actress
Afghanistan,8,Sonia Nassery Cole,http://www.wikidata.org/entity/Q7561738,wd:Q7561738,30002775,"Afghan-American socialite, activist, director, producer and actress"
Afghanistan,7,Anisa Wahab,http://www.wikidata.org/entity/Q5958785,wd:Q5958785,61684684,Afghan actor and singer (1957-2010)
Afghanistan,6,Fereshta Kazemi,http://www.wikidata.org/entity/Q13560209,wd:Q13560209,38798695,Afghan actress
Afghanistan,6,Layla Alizada,http://www.wikidata.org/entity/Q22276770,wd:Q22276770,49167926,Afghan actress
Afghanistan,5,Najiba Faiz,http://www.wikidata.org/entity/Q37789237,wd:Q37789237,54960423,Afhgan actress (born 1978)
Afghanistan,5,Fereshteh Hosseini,http://www.wikidata.org/entity/Q56364810,wd:Q56364810,66990763,actress
Afghanistan,5,Zohra Daoud,http://www.wikidata.org/entity/Q8073468,wd:Q8073468,9362565,Afghan television celebrity and model
Afghanistan,4,Nikbakht Noruz,http://www.wikidata.org/entity/Q3608877,wd:Q3608877,35806413,Afghan actress
Afghanistan,3,Nelufar Hedayat,http://www.wikidata.org/entity/Q6990843,wd:Q6990843,31276322,British television presenter
Afghanistan,2,Ariana,http://www.wikidata.org/entity/Q13403502,wd:Q13403502,,
