country,number,item,item_id
Afghanistan,17,Afghanistan at the 1968 Summer Olympics,http://www.wikidata.org/entity/Q144857
Afghanistan,16,Afghanistan at the 1960 Summer Olympics,http://www.wikidata.org/entity/Q143301
Afghanistan,16,Afghanistan at the 1964 Summer Olympics,http://www.wikidata.org/entity/Q143482
Afghanistan,2,1961 in Afghanistan,http://www.wikidata.org/entity/Q4570513
Afghanistan,2,1962 in Afghanistan,http://www.wikidata.org/entity/Q4570888
Afghanistan,2,1965 in Afghanistan,http://www.wikidata.org/entity/Q4572068
Afghanistan,2,1966 in Afghanistan,http://www.wikidata.org/entity/Q4572484
Afghanistan,2,1969 in Afghanistan,http://www.wikidata.org/entity/Q4573722
Afghanistan,1,1965 Afghan parliamentary election,http://www.wikidata.org/entity/Q4689129
Afghanistan,1,Q110832969,http://www.wikidata.org/entity/Q110832969
Albania,2,1962 Albanian parliamentary election,http://www.wikidata.org/entity/Q3722310
Albania,2,1966 Albanian parliamentary election,http://www.wikidata.org/entity/Q3722313
Albania,1,Q2245521,http://www.wikidata.org/entity/Q2245521
Albania,1,Festivali i Këngës 6,http://www.wikidata.org/entity/Q13038919
Albania,1,Festivali i Këngës 8,http://www.wikidata.org/entity/Q13038920
Albania,1,Q5934665,http://www.wikidata.org/entity/Q5934665
Albania,1,Festivali i Këngës 1,http://www.wikidata.org/entity/Q16355123
Albania,1,Festivali i Këngës 2,http://www.wikidata.org/entity/Q16355145
Albania,1,Festivali i Këngës 3,http://www.wikidata.org/entity/Q16355154
Albania,1,Festivali i Këngës 4,http://www.wikidata.org/entity/Q16355183
Albania,1,Festivali i Këngës 5,http://www.wikidata.org/entity/Q16355199
Albania,1,Festivali i Këngës 7,http://www.wikidata.org/entity/Q16355204
Albania,1,Albania at the 1966 European Athletics Championships,http://www.wikidata.org/entity/Q19371662
Algeria,17,Algeria at the 1964 Summer Olympics,http://www.wikidata.org/entity/Q647053
Algeria,17,Algeria at the 1968 Summer Olympics,http://www.wikidata.org/entity/Q795574
Algeria,11,El Al Flight 426 hijacking,http://www.wikidata.org/entity/Q2918433
Algeria,6,1963 Algerian presidential election,http://www.wikidata.org/entity/Q3586505
Algeria,6,Oran massacre of 1962,http://www.wikidata.org/entity/Q2546598
Algeria,5,1965 Algerian coup d'état,http://www.wikidata.org/entity/Q2999015
Algeria,3,Air France Flight 406,http://www.wikidata.org/entity/Q4697994
Algeria,3,1964 Algerian legislative election,http://www.wikidata.org/entity/Q4724095
Algeria,3,1963 Championnat National 1 Final,http://www.wikidata.org/entity/Q18347338
Algeria,2,Agathe,http://www.wikidata.org/entity/Q4691517
Algeria,2,1969 Algerian Cup Final,http://www.wikidata.org/entity/Q30635448
Algeria,1,Q3589648,http://www.wikidata.org/entity/Q3589648
Algeria,1,Q2866964,http://www.wikidata.org/entity/Q2866964
Algeria,1,Algeria at the 1965 All-Africa Games,http://www.wikidata.org/entity/Q4724049
Algeria,1,Q5926147,http://www.wikidata.org/entity/Q5926147
Algeria,1,1964 in Algeria,http://www.wikidata.org/entity/Q31340591
Antigua and Barbuda,2,1960 Antiguan general election,http://www.wikidata.org/entity/Q4774825
Antigua and Barbuda,1,1965 Antiguan general election,http://www.wikidata.org/entity/Q4774826
Argentina,20,1960 Argentine Grand Prix,http://www.wikidata.org/entity/Q12455
Argentina,18,Argentina at the 1968 Summer Olympics,http://www.wikidata.org/entity/Q1343540
Argentina,17,Argentina at the 1964 Summer Olympics,http://www.wikidata.org/entity/Q1367812
Argentina,16,Argentina at the 1960 Winter Olympics,http://www.wikidata.org/entity/Q776896
Argentina,16,Argentina at the 1960 Summer Olympics,http://www.wikidata.org/entity/Q1343576
Argentina,15,1964 సమ్మర్,http://www.wikidata.org/entity/Q776894
Argentina,15,Argentina at the 1968 Winter Olympics,http://www.wikidata.org/entity/Q240449
Argentina,13,1962 World Fencing Championships,http://www.wikidata.org/entity/Q1399597
Argentina,12,1969 World Wrestling Championships,http://www.wikidata.org/entity/Q767160
Argentina,10,Argentine Revolution,http://www.wikidata.org/entity/Q3026702
Argentina,8,Rosariazo,http://www.wikidata.org/entity/Q2504085
Argentina,8,1963 Argentine Navy Revolt,http://www.wikidata.org/entity/Q16674509
Argentina,7,1962 Copa Libertadores Finals,http://www.wikidata.org/entity/Q13134258
Argentina,6,1967 South American Championships in Athletics,http://www.wikidata.org/entity/Q133552
Argentina,5,Operation Condor,http://www.wikidata.org/entity/Q4491396
Argentina,5,Argentina at the 1968 Summer Paralympics,http://www.wikidata.org/entity/Q4789290
Argentina,5,Argentina at the 1960 Summer Paralympics,http://www.wikidata.org/entity/Q4789288
Argentina,4,Aerolíneas Argentinas Flight 644,http://www.wikidata.org/entity/Q4688298
Argentina,4,Altamirano rail disaster,http://www.wikidata.org/entity/Q4736123
Argentina,4,1963 Argentine general election,http://www.wikidata.org/entity/Q4789445
Armenia,12,1965 Yerevan Demonstrations,http://www.wikidata.org/entity/Q3309289
Armenia,12,1965 Yerevan Demonstrations,http://www.wikidata.org/entity/Q3309289
Armenia,2,Q55185292,http://www.wikidata.org/entity/Q55185292
Armenia,1,Q4510204,http://www.wikidata.org/entity/Q4510204
Australia,17,Australia at the 1964 Summer Olympics,http://www.wikidata.org/entity/Q144828
Australia,17,Australia at the 1968 Summer Olympics,http://www.wikidata.org/entity/Q145786
Australia,16,Australia at the 1960 Summer Olympics,http://www.wikidata.org/entity/Q144784
Australia,14,Australia at the 1968 Winter Olympics,http://www.wikidata.org/entity/Q582001
Australia,14,Australia at the 1960 Winter Olympics,http://www.wikidata.org/entity/Q782139
Australia,14,Australia at the 1964 Winter Olympics,http://www.wikidata.org/entity/Q782145
Australia,13,1969 Australian Open – Men's Singles,http://www.wikidata.org/entity/Q764694
Australia,9,1969 Australian Open – Women's Doubles,http://www.wikidata.org/entity/Q781612
Australia,8,1965 Australian Championships – Women's Singles,http://www.wikidata.org/entity/Q2408333
Australia,7,1969 Australian Open – Men's Doubles,http://www.wikidata.org/entity/Q2364152
Australia,7,1969 Australian Open – Mixed Doubles,http://www.wikidata.org/entity/Q781620
Australia,6,APRA Awards,http://www.wikidata.org/entity/Q4653396
Australia,5,athletics at the 1962 British Empire and Commonwealth Games,http://www.wikidata.org/entity/Q2869152
Australia,4,1962 Australian Championships – Women's Doubles,http://www.wikidata.org/entity/Q3037579
Australia,4,1960 Australian Championships – Women's Doubles,http://www.wikidata.org/entity/Q3037576
Australia,4,1966 British Lions tour to Australia and New Zealand,http://www.wikidata.org/entity/Q3996178
Australia,4,Australia at the 1960 Summer Paralympics,http://www.wikidata.org/entity/Q4823639
Australia,4,Violet Town rail accident,http://www.wikidata.org/entity/Q7933287
Australia,4,1960 in Australia,http://www.wikidata.org/entity/Q15220354
Australia,4,disappearance of Harold Holt,http://www.wikidata.org/entity/Q47654909
Austria,50,Vienna Convention on Diplomatic Relations,http://www.wikidata.org/entity/Q659717
Austria,49,Eurovision Song Contest 1967,http://www.wikidata.org/entity/Q205192
Austria,30,1964 Winter Olympics medal table,http://www.wikidata.org/entity/Q600376
Austria,24,Vienna Convention on Road Traffic,http://www.wikidata.org/entity/Q697986
Austria,24,1964 European Cup Final,http://www.wikidata.org/entity/Q947635
Austria,23,Vienna Convention on Road Signs and Signals,http://www.wikidata.org/entity/Q699366
Austria,22,alpine skiing at the 1964 Winter Olympics,http://www.wikidata.org/entity/Q660694
Austria,22,biathlon at the 1964 Winter Olympics,http://www.wikidata.org/entity/Q794557
Austria,21,1964 Austrian Grand Prix,http://www.wikidata.org/entity/Q15500
Austria,20,luge at the 1964 Winter Olympics,http://www.wikidata.org/entity/Q668032
Austria,20,ski jumping at the 1964 Winter Olympics,http://www.wikidata.org/entity/Q1079618
Austria,19,bobsleigh at the 1964 Winter Olympics,http://www.wikidata.org/entity/Q667101
Austria,18,Nordic combined at the 1964 Winter Olympics,http://www.wikidata.org/entity/Q221509
Austria,18,Austria at the 1968 Winter Olympics,http://www.wikidata.org/entity/Q781740
Austria,17,Austria at the 1964 Winter Olympics,http://www.wikidata.org/entity/Q240208
Austria,17,Austria at the 1960 Winter Olympics,http://www.wikidata.org/entity/Q781746
Austria,17,Austria at the 1968 Summer Olympics,http://www.wikidata.org/entity/Q1367784
Austria,16,Austria at the 1960 Summer Olympics,http://www.wikidata.org/entity/Q1367773
Austria,15,Austria at the 1964 Summer Olympics,http://www.wikidata.org/entity/Q1318089
Austria,14,1966 Austrian legislative election,http://www.wikidata.org/entity/Q688783
Azerbaijan,2,Q4510203,http://www.wikidata.org/entity/Q4510203
Azerbaijan,1,Q18398573,http://www.wikidata.org/entity/Q18398573
The Bahamas,15,Bahamas at the 1964 Summer Olympics,http://www.wikidata.org/entity/Q2374801
The Bahamas,13,Bahamas at the 1968 Summer Olympics,http://www.wikidata.org/entity/Q2458733
The Bahamas,12,Bahamas at the 1960 Summer Olympics,http://www.wikidata.org/entity/Q2458777
The Bahamas,2,The Bahamas at the 1967 Pan American Games,http://www.wikidata.org/entity/Q11959994
The Bahamas,2,The Bahamas at the 1963 Pan American Games,http://www.wikidata.org/entity/Q17749764
The Bahamas,1,1967 Bahamian general election,http://www.wikidata.org/entity/Q4842387
The Bahamas,1,1968 Bahamian general election,http://www.wikidata.org/entity/Q4842390
The Bahamas,1,1962 Bahamian general election,http://www.wikidata.org/entity/Q4842389
The Bahamas,1,Bahamas at the 1962 British Empire and Commonwealth Games,http://www.wikidata.org/entity/Q19871036
Bangladesh,4,1967 RCD Cup,http://www.wikidata.org/entity/Q4572795
Barbados,13,Barbados at the 1968 Summer Olympics,http://www.wikidata.org/entity/Q143264
Barbados,2,Barbados at the 1963 Pan American Games,http://www.wikidata.org/entity/Q17749887
Barbados,2,Barbados at the 1967 Pan American Games,http://www.wikidata.org/entity/Q11960169
Barbados,1,Barbados at the 1962 British Empire and Commonwealth Games,http://www.wikidata.org/entity/Q19871086
Belarus,2,Q33100078,http://www.wikidata.org/entity/Q33100078
Belarus,1,Q4510201,http://www.wikidata.org/entity/Q4510201
Belarus,1,Q4510207,http://www.wikidata.org/entity/Q4510207
Belarus,1,Q4510412,http://www.wikidata.org/entity/Q4510412
Belarus,1,Q4510416,http://www.wikidata.org/entity/Q4510416
Belgium,36,Merger Treaty,http://www.wikidata.org/entity/Q622766
Belgium,25,1966 European Cup Final,http://www.wikidata.org/entity/Q927244
Belgium,21,1964 Belgian Grand Prix,http://www.wikidata.org/entity/Q20895
Belgium,21,1966 Belgian Grand Prix,http://www.wikidata.org/entity/Q20898
Belgium,21,1967 Belgian Grand Prix,http://www.wikidata.org/entity/Q20900
Belgium,20,1960 Belgian Grand Prix,http://www.wikidata.org/entity/Q20884
Belgium,20,1962 Belgian Grand Prix,http://www.wikidata.org/entity/Q20890
Belgium,20,1961 Belgian Grand Prix,http://www.wikidata.org/entity/Q20889
Belgium,20,1963 Belgian Grand Prix,http://www.wikidata.org/entity/Q20893
Belgium,20,1965 Belgian Grand Prix,http://www.wikidata.org/entity/Q20896
Belgium,20,1968 Belgian Grand Prix,http://www.wikidata.org/entity/Q20901
Belgium,16,Belgium at the 1968 Summer Olympics,http://www.wikidata.org/entity/Q1867864
Belgium,16,Belgium at the 1960 Summer Olympics,http://www.wikidata.org/entity/Q2230615
Belgium,16,Belgium at the 1964 Summer Olympics,http://www.wikidata.org/entity/Q2450758
Belgium,15,Sabena Flight 548,http://www.wikidata.org/entity/Q1575474
Belgium,14,1964 European Cup Winners' Cup Final,http://www.wikidata.org/entity/Q845328
Belgium,13,Belgium at the 1964 Winter Olympics,http://www.wikidata.org/entity/Q145596
Belgium,7,Belgium in the Eurovision Song Contest 1961,http://www.wikidata.org/entity/Q2655007
Belgium,7,1969 Tour of Flanders,http://www.wikidata.org/entity/Q2753435
Belgium,7,1961 Tour of Flanders,http://www.wikidata.org/entity/Q5506228
Benin,2,July 1968 Dahomeyan presidential election,http://www.wikidata.org/entity/Q5208939
Benin,2,May 1968 Dahomeyan presidential election,http://www.wikidata.org/entity/Q5208940
Bolivia,17,Ñancahuazú Guerrilla,http://www.wikidata.org/entity/Q1322079
Bolivia,15,Bolivia at the 1964 Summer Olympics,http://www.wikidata.org/entity/Q148022
Bolivia,14,Bolivia at the 1968 Summer Olympics,http://www.wikidata.org/entity/Q145773
Bolivia,3,San Juan Massacre,http://www.wikidata.org/entity/Q6005192
Bolivia,3,1960 Bolivian general election,http://www.wikidata.org/entity/Q4939668
Bolivia,3,1964 Bolivian coup d'état,http://www.wikidata.org/entity/Q28454110
Bolivia,3,Q20986941,http://www.wikidata.org/entity/Q20986941
Bolivia,2,1964 Bolivian general election,http://www.wikidata.org/entity/Q4939607
Bolivia,2,1966 Bolivian general election,http://www.wikidata.org/entity/Q4939669
Bolivia,2,1962 Bolivian legislative election,http://www.wikidata.org/entity/Q16952618
Bolivia,1,Bolivia at the 1967 Pan American Games,http://www.wikidata.org/entity/Q16142343
Bolivia,1,Q16382824,http://www.wikidata.org/entity/Q16382824
Bolivia,1,1967 in Bolivia,http://www.wikidata.org/entity/Q17509757
Bosnia and Herzegovina,7,1969 Banja Luka earthquake,http://www.wikidata.org/entity/Q11248850
Bosnia and Herzegovina,7,1969 Banja Luka earthquake,http://www.wikidata.org/entity/Q11248850
Bosnia and Herzegovina,1,Q105169037,http://www.wikidata.org/entity/Q105169037
Botswana,3,1965 Bechuanaland general election,http://www.wikidata.org/entity/Q4878577
Botswana,3,1969 Botswana general election,http://www.wikidata.org/entity/Q4948956
Brazil,24,1962 FIFA World Cup Final,http://www.wikidata.org/entity/Q1191064
Brazil,21,1964 Brazilian coup d'état,http://www.wikidata.org/entity/Q4571496
Brazil,17,Brazil at the 1968 Summer Olympics,http://www.wikidata.org/entity/Q2450804
Brazil,16,1963 Pan American Games,http://www.wikidata.org/entity/Q1192716
Brazil,16,Brazil at the 1960 Summer Olympics,http://www.wikidata.org/entity/Q2450621
Brazil,16,Brazil at the 1964 Summer Olympics,http://www.wikidata.org/entity/Q2458663
Brazil,8,football at the 1963 Pan American Games,http://www.wikidata.org/entity/Q2048989
Brazil,7,athletics at the 1963 Pan American Games,http://www.wikidata.org/entity/Q338077
Brazil,6,1965 South American Championships in Athletics,http://www.wikidata.org/entity/Q133553
Brazil,6,Araguaia guerrilla,http://www.wikidata.org/entity/Q1553239
Brazil,6,boxing at the 1963 Pan American Games,http://www.wikidata.org/entity/Q2922951
Brazil,6,1961 Copa Libertadores Finals,http://www.wikidata.org/entity/Q4570312
Brazil,6,1963 Copa Libertadores Finals,http://www.wikidata.org/entity/Q4571091
Brazil,5,1961 in Brazil,http://www.wikidata.org/entity/Q421741
Brazil,5,Aerolíneas Argentinas Flight 322,http://www.wikidata.org/entity/Q926160
Brazil,5,1962 FIFA World Cup knockout stage,http://www.wikidata.org/entity/Q1477326
