country,number,item,item_id,shortform,pageid,wikidata_description
Albania,9,Zogu I Boulevard,http://www.wikidata.org/entity/Q3525191,wd:Q3525191,28130634,"street in Tirana, Albania"
Algeria,7,Yahia Boushaki Boulevard,http://www.wikidata.org/entity/Q65716406,wd:Q65716406,70861263,Boulevard in Thénia town of Boumerdès Province within Algeria
Argentina,26,Avenida 9 de Julio,http://www.wikidata.org/entity/Q777052,wd:Q777052,2727138,"avenue in Buenos Aires, Argentina"
Armenia,20,Northern Avenue,http://www.wikidata.org/entity/Q2874203,wd:Q2874203,24003123,street in Yerevan
Australia,9,ANZAC Parade,http://www.wikidata.org/entity/Q295851,wd:Q295851,1782002,road in Canberra
Austria,43,Vienna Ring Road,http://www.wikidata.org/entity/Q46232,wd:Q46232,1400674,street in Vienna
Azerbaijan,19,Baku Boulevard,http://www.wikidata.org/entity/Q2665945,wd:Q2665945,23589791,"street in Baku, Azerbaijan"
Bangladesh,9,Bangabandhu Avenue,http://www.wikidata.org/entity/Q110820795,wd:Q110820795,69985323,"Road in Dhaka, Bangladesh"
Belarus,10,Independence Avenue,http://www.wikidata.org/entity/Q2384518,wd:Q2384518,24639106,"street in Minsk, Belarus"
Belgium,9,Graslei,http://www.wikidata.org/entity/Q2088410,wd:Q2088410,51875734,"street in Ghent, Belgium"
Bolivia,2,Avenida Monseñor Rivero,http://www.wikidata.org/entity/Q2365779,wd:Q2365779,32434230,Street in Bolivia
Bosnia and Herzegovina,14,Sniper Alley,http://www.wikidata.org/entity/Q3045471,wd:Q3045471,2297065,"street in Sarajevo Canton, Bosnia and Herzegovina"
Brazil,74,Paulista Avenue,http://www.wikidata.org/entity/Q41068,wd:Q41068,772066,avenue in São Paulo
Bulgaria,4,Maria Luiza Boulevard,http://www.wikidata.org/entity/Q6761385,wd:Q6761385,37177045,"central boulevard in Sofia, Bulgaria"
Cambodia,5,Monivong Boulevard,http://www.wikidata.org/entity/Q10507014,wd:Q10507014,15098456,boulevard in Phnom Penh
Canada,20,Yonge Street,http://www.wikidata.org/entity/Q20725,wd:Q20725,285327,road from shores of Lake Ontario in Toronto to Lake Simcoe
Chile,8,Avenida Libertador General Bernardo O'Higgins,http://www.wikidata.org/entity/Q3088670,wd:Q3088670,5801198,"avenue in Santiago, Chile"
Colombia,5,Carrera Séptima,http://www.wikidata.org/entity/Q2940229,wd:Q2940229,45533461,"street in Bogotá, Colombia"
Croatia,7,Tkalčićeva Street,http://www.wikidata.org/entity/Q7810662,wd:Q7810662,20480507,"street in Gornji Grad–Medveščak, Croatia"
Cuba,15,Malecón (Havana),http://www.wikidata.org/entity/Q12597,wd:Q12597,8958854,"broad esplanade, roadway and seawall in Havana, Cuba"
Cyprus,13,Ledra Street,http://www.wikidata.org/entity/Q257937,wd:Q257937,25096270,"shopping thoroughfare in Nicosia, Cyprus"
Czech Republic,28,Golden Lane,http://www.wikidata.org/entity/Q1535529,wd:Q1535529,10991272,"street in Prague, part of Prague Castle"
Democratic Republic of the Congo,5,Boulevard du 30 Juin,http://www.wikidata.org/entity/Q2922063,wd:Q2922063,3200793,"major street in Kinshasa, Democratic Republic of the Congo"
Denmark,29,Nyhavn,http://www.wikidata.org/entity/Q943946,wd:Q943946,2395393,"street, canal and district in Copenhagen"
Egypt,10,Talaat Harb Street,http://www.wikidata.org/entity/Q3450118,wd:Q3450118,25370404,"street in Cairo, Egypt"
Estonia,19,Freedom Square,http://www.wikidata.org/entity/Q2072409,wd:Q2072409,23351201,"square in Tallinn, Estonia"
Finland,18,Mannerheimintie,http://www.wikidata.org/entity/Q1386673,wd:Q1386673,3011993,"street in Helsinki, Finland"
France,92,avenue des Champs-Élysées,http://www.wikidata.org/entity/Q550,wd:Q550,71301,"avenue in Paris, France"
Georgia,22,Rustaveli Avenue,http://www.wikidata.org/entity/Q1754726,wd:Q1754726,4307228,"street in Tbilisi, Georgia"
Germany,47,Unter den Linden,http://www.wikidata.org/entity/Q160899,wd:Q160899,286376,"street in Berlin, Germany"
Ghana,1,Half Assini – New Town Rd.,http://www.wikidata.org/entity/Q5641648,wd:Q5641648,34452986,"street in Jomoro District, Ghana"
Greece,11,Panepistimiou Street,http://www.wikidata.org/entity/Q2049367,wd:Q2049367,5307284,"street in Athens, Greece"
Hungary,39,Andrássy út,http://www.wikidata.org/entity/Q367395,wd:Q367395,2095974,major avenue in Budapest
Iceland,9,Laugavegur,http://www.wikidata.org/entity/Q151294,wd:Q151294,920379,commercial artery in Reykjavík
India,12,Marine Drive,http://www.wikidata.org/entity/Q985828,wd:Q985828,715373,"scenic road and promenade in Mumbai, India"
Indonesia,8,Malioboro Street,http://www.wikidata.org/entity/Q2742133,wd:Q2742133,3568534,"major shopping street in Yogyakarta, Indonesia"
Iran,11,Valiasr Street,http://www.wikidata.org/entity/Q1815227,wd:Q1815227,1924927,"street in Tehran, Iran"
Iraq,6,Al Rasheed Street,http://www.wikidata.org/entity/Q4704687,wd:Q4704687,16749399,Al Rasheed Street is one of the main streets in downtown Baghdad and the oldest modern road of Iraq's capital
Israel,17,Jaffa Road,http://www.wikidata.org/entity/Q2091860,wd:Q2091860,11698859,major thoroughfare in Jerusalem
Italy,32,Via Sacra,http://www.wikidata.org/entity/Q655172,wd:Q655172,1925588,"street in Rome, Italy"
Ivory Coast,2,Rue Princesse,http://www.wikidata.org/entity/Q3449619,wd:Q3449619,27084489,street in Ivory Coast
Japan,9,Takeshita Street,http://www.wikidata.org/entity/Q3179287,wd:Q3179287,443153,"street in Harajuku, Japan"
Jordan,3,Wakalat Street,http://www.wikidata.org/entity/Q7960783,wd:Q7960783,26552463,street in Jordan
Kazakhstan,11,Water Green Boulevard,http://www.wikidata.org/entity/Q713955,wd:Q713955,35974508,street
Kenya,2,Moi Avenue,http://www.wikidata.org/entity/Q6894543,wd:Q6894543,17411394,"street in Mombasa, Kenya"
Kuwait,3,Gulf Road,http://www.wikidata.org/entity/Q12218063,wd:Q12218063,53781230,street in Kuwait
Kyrgyzstan,4,Chuy Prospekti,http://www.wikidata.org/entity/Q5118416,wd:Q5118416,34553855,"avenue in Bishkek, Kyrgyzstan"
Latvia,10,Albert Street,http://www.wikidata.org/entity/Q2687278,wd:Q2687278,20356327,"street in Riga, Latvia"
Lebanon,8,Hamra Street,http://www.wikidata.org/entity/Q3126585,wd:Q3126585,13655893,"street in Beirut, Lebanon"
Lithuania,17,Gediminas Avenue,http://www.wikidata.org/entity/Q1008822,wd:Q1008822,1230296,main street in Vilnius
Luxembourg,7,Krautmaart,http://www.wikidata.org/entity/Q6436459,wd:Q6436459,6912744,"street in the historic Ville Haute of Luxembourg City, on which the Chamber of Deputies and Grand Ducal Palace is located"
Malaysia,13,Petaling Street,http://www.wikidata.org/entity/Q3239125,wd:Q3239125,1825254,"road and neighborhood in Kuala Lumpur, Malaysia"
Maldives,1,Majeedhee Magu,http://www.wikidata.org/entity/Q28458047,wd:Q28458047,51920673,"main road in Malé, Maldives"
Malta,7,Republic Street,http://www.wikidata.org/entity/Q12411330,wd:Q12411330,53203903,"street in Valletta, Malta"
Mexico,23,Paseo de la Reforma,http://www.wikidata.org/entity/Q1478843,wd:Q1478843,197431,Mexico City avenue
Moldova,2,Suvorov Square,http://www.wikidata.org/entity/Q4365793,wd:Q4365793,54861128,"street in Tiraspol, Moldova"
Morocco,3,Avenue Mohammed VI,http://www.wikidata.org/entity/Q4828202,wd:Q4828202,37526752,"street in Marrakesh, Morocco"
Myanmar,4,Bo Aung Kyaw Street,http://www.wikidata.org/entity/Q4931050,wd:Q4931050,29585014,"street in Rangoon, Myanmar"
Nepal,5,Jhochhen,http://www.wikidata.org/entity/Q15930107,wd:Q15930107,39185589,"Street in Kathmandu, Nepal"
Netherlands,14,Singel,http://www.wikidata.org/entity/Q893046,wd:Q893046,6682145,street and canal in Amsterdam
New Zealand,25,Baldwin Street,http://www.wikidata.org/entity/Q804877,wd:Q804877,1085789,"street in Dunedin, New Zealand"
Nigeria,6,"Broad Street, Lagos",http://www.wikidata.org/entity/Q18073097,wd:Q18073097,43857517,road in Nigeria
