,,,
1,Uruguay,1.95,2002
2,United Kingdom,1.92,2002
3,Israel,1.87,2002
4,Argentina,1.75,2002
5,Finland,1.74,2002
5,Japan,1.74,2002
7,Iceland,1.72,2002
8,Netherlands,1.69,2002
9,Denmark,1.66,2002
9,Burundi,1.66,2002
11,Zambia,1.64,2002
12,France,1.62,2002
12,Central African Republic,1.62,2002
14,Italy,1.59,2002
15,Belgium,1.57,2002
16,Sweden,1.54,2002
17,South Korea,1.51,2002
17,Brazil,1.51,2002
19,Germany,1.49,2002
20,Rwanda,1.46,2002
20,North Korea,1.46,2002
22,Turkey,1.44,2002
,Group of 7 countries (G7) average,1.44,2002
23,Uganda,1.41,2002
24,Guinea,1.39,2002
24,Zimbabwe,1.39,2002
,High income OECD countries average,1.35,2002
26,Sierra Leone,1.34,2002
26,Morocco,1.34,2002
26,Austria,1.34,2002
,Eurozone average,1.34,2002
,European Union average,1.33,2002
29,Hungary,1.33,2002
30,Bolivia,1.31,2002
30,Peru,1.31,2002
,NATO countries average,1.3,2002
32,Switzerland,1.28,2002
33,Portugal,1.26,2002
33,Czech Republic,1.26,2002
35,Madagascar,1.25,2002
35,Republic of Macedonia,1.25,2002
35,Cote d'Ivoire,1.25,2002
35,Croatia,1.25,2002
35,Poland,1.25,2002
40,Tanzania,1.23,2002
,Non-religious countries average,1.23,2002
41,Norway,1.21,2002
42,Senegal,1.2,2002
42,Spain,1.2,2002
44,Ireland,1.18,2002
44,Greece,1.18,2002
44,Paraguay,1.18,2002
47,Dominica,1.16,2002
47,Kenya,1.16,2002
49,Mali,1.15,2002
49,Bulgaria,1.15,2002
51,Slovakia,1.13,2002
51,Malawi,1.13,2002
,Cold countries average,1.11,2002
53,Burkina Faso,1.11,2002
53,Bosnia and Herzegovina,1.11,2002
53,Chad,1.11,2002
53,Niger,1.11,2002
57,El Salvador,1.1,2002
57,Mauritania,1.1,2002
57,Latvia,1.1,2002
60,Lithuania,1.8,2002
60,Sri Lanka,1.8,2002
62,Costa Rica,1.7,2002
63,Burma,1.6,2002
64,The Gambia,01.05,2002
64,Chile,1.5,2002
64,Haiti,1.5,2002
64,Guinea-Bissau,1.5,2002
,Former Spanish colonies average,1.3,2002
68,Nepal,1.3,2002
68,Slovenia,1.3,2002
70,Jamaica,01.02,2002
70,Nicaragua,01.02,2002
70,Honduras,1.2,2002
,Former French colonies average,1,2002
73,Mexico,1,2002
73,Cambodia,1,2002
73,Cuba,1,2002
76,Somalia,0.99,2002
77,Estonia,0.98,2002
77,India,0.98,2002
,failed states average,965,2002
79,Canada,0.95,2002
79,Bhutan,0.95,2002
81,Australia,0.93,2002
81,Albania,0.93,2002
,Emerging markets average,927,2002
83,Cameroon,0.92,2002
83,Liberia,0.92,2002
83,Azerbaijan,0.92,2002
83,Mozambique,0.92,2002
87,Armenia,0.9,2002
,South Asia average,887,2002
88,Panama,0.87,2002
88,Lebanon,0.87,2002
88,Papua New Guinea,0.87,2002
88,Guatemala,0.87,2002
88,Pakistan,0.87,2002
88,Gabon,0.87,2002
88,Democratic Republic of the Congo,0.87,2002
95,South Africa,0.82,2002
96,Colombia,0.8,2002
96,Tunisia,0.8,2002
98,New Zealand,0.79,2002
98,Benin,0.79,2002
98,Togo,0.79,2002
101,United States,0.77,2002
101,Namibia,0.77,2002
,South and Central Asia average,767,2002
103,Ethiopia,0.75,2002
103,Bangladesh,0.75,2002
103,Romania,0.75,2002
,Muslim countries average,748,2002
106,Tajikistan,0.74,2002
106,Moldova,0.74,2002
106,Jordan,0.74,2002
,Former Soviet republics average,738,2002
109,Syria,0.72,2002
109,Kyrgyzstan,0.72,2002
111,Uzbekistan,0.7,2002
112,Botswana,0.69,2002
113,Belarus,0.68,2002
114,Laos,0.67,2002
115,China,0.66,2002
116,Thailand,0.64,2002
116,Trinidad and Tobago,0.64,2002
,Middle Eastern and North Africa average,627,2002
118,Mongolia,0.62,2002
118,Vietnam,0.62,2002
120,Philippines,0.61,2002
120,Ukraine,0.61,2002
122,Kazakhstan,0.59,2002
123,Russia,0.54,2002
124,Ecuador,0.51,2002
124,Oman,0.51,2002
126,Angola,0.49,2002
127,Malaysia,0.46,2002
127,Sudan,0.46,2002
129,Nigeria,0.44,2002
129,Algeria,0.44,2002
131,Egypt,0.43,2002
132,Libya,0.41,2002
132,United Arab Emirates,0.41,2002
134,Saudi Arabia,0.39,2002
135,Kuwait,0.34,2002
136,Ghana,0.33,2002
,OPEC countries average,325,2002
137,Indonesia,0.28,2002
138,Venezuela,0.2,2002
139,Iran,0.08,2002
140,Iraq,0.05,2002
141,Turkmenistan,0.03,2002
