scientist,scientistLabel,sitelinks,country,countryLabel
http://www.wikidata.org/entity/Q901070,Richard Kirwan,25,http://www.wikidata.org/entity/Q27,Republic of Ireland
http://www.wikidata.org/entity/Q275040,ﾃ・mile Couﾃｩ,25,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q551787,Thomas Corneille,25,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q669448,Kerim Kerimov,25,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q78714,Carl von Rokitansky,24,http://www.wikidata.org/entity/Q40,Austria
http://www.wikidata.org/entity/Q982047,Edward Granville Browne,24,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q62086,Fritz Mﾃｼller,24,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q559926,Maurice Bucaille,23,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2640587,Aﾓexey Uﾓyukaev,23,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q568506,Lennart Nilsson,22,http://www.wikidata.org/entity/Q34,Sweden
http://www.wikidata.org/entity/Q707856,Ronald Syme,22,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q32257,Christoph Wilhelm Hufeland,22,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q382140,Stamen Grigorov,22,http://www.wikidata.org/entity/Q219,Bulgaria
http://www.wikidata.org/entity/Q272256,Virginia Henderson,21,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q465759,Jan Czochralski,20,http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q708284,Paweﾅ・ Strzelecki,20,http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q286285,ﾃ・mile Oustalet,20,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q1063743,Charles Blagden,20,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q1364884,Michael Fisher,20,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q1701707,John Sealy Townsend,19,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q2719798,Robert W. Paul,19,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q948941,Vasily Mishin,19,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q62234,Theodor Curtius,19,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q731829,Christiaan Snouck Hurgronje,18,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands
http://www.wikidata.org/entity/Q1236051,Francisco Asenjo Barbieri,18,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q306914,Abbﾃｩ Faria,18,http://www.wikidata.org/entity/Q45,Portugal
http://www.wikidata.org/entity/Q51381,Danielle Rousseau,18,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q544915,Louis-Antoine Ranvier,18,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q1193243,John Houghton,18,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q1351047,Michael Grant,18,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q1063692,Lﾃｩon Rosenfeld,17,http://www.wikidata.org/entity/Q31,Belgium
http://www.wikidata.org/entity/Q1399292,Napoleon Cybulski,17,http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q967987,Lﾃｩon Teisserenc de Bort,17,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q816499,Ben Goldacre,17,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q24351146,Grigory Rodchenkov,17,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q64963,Wilhelm Griesinger,17,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q71633,Hanna Neumann,17,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q3353687,Jens Esmark,16,http://www.wikidata.org/entity/Q20,Norway
http://www.wikidata.org/entity/Q1068631,Cornelius Lanczos,16,http://www.wikidata.org/entity/Q27,Republic of Ireland
http://www.wikidata.org/entity/Q215967,Salomon Bochner,16,http://www.wikidata.org/entity/Q41304,Weimar Republic
http://www.wikidata.org/entity/Q1068631,Cornelius Lanczos,16,http://www.wikidata.org/entity/Q28,Hungary
http://www.wikidata.org/entity/Q717543,Arvo Ylppﾃｶ,16,http://www.wikidata.org/entity/Q33,Finland
http://www.wikidata.org/entity/Q336163,Susan Greenfield,16,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q215967,Salomon Bochner,16,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q2481742,Pierre Charles Alexandre Louis,15,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q949565,Laura Mersini-Houghton,15,http://www.wikidata.org/entity/Q222,Albania
http://www.wikidata.org/entity/Q66600,Karl Joseph Eberth,14,http://www.wikidata.org/entity/Q41304,Weimar Republic
http://www.wikidata.org/entity/Q2602121,Josﾃｩ Manuel Rodriguez Delgado,14,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q128073,Gabriele Allegra,14,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q27571800,Katerina Vitale,14,http://www.wikidata.org/entity/Q41,Greece
http://www.wikidata.org/entity/Q2982590,Gazi Yaﾅ・argil,14,http://www.wikidata.org/entity/Q43,Turkey
http://www.wikidata.org/entity/Q1374752,Mo Ibrahim,14,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q1391397,Steve Jones,14,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q70871,Paul Erman,14,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q72367,Fritz Hofmann,14,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q277766,Rogerius of Apulia,13,http://www.wikidata.org/entity/Q28,Hungary
http://www.wikidata.org/entity/Q1343698,Enric Bernat,13,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q1145175,Remo Ruffini,13,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q89516,Friedrich Johann Karl Becke,13,http://www.wikidata.org/entity/Q40,Austria
http://www.wikidata.org/entity/Q458966,Auguste Ambroise Tardieu,13,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q3666327,ﾃ・mile Achard,13,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q71574,Paul Richard Heinrich Blasius,13,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q19713709,Javanshir Feyziyev,13,http://www.wikidata.org/entity/Q227,Azerbaijan
http://www.wikidata.org/entity/Q16373886,Sahibﾉ・ Qafarova,13,http://www.wikidata.org/entity/Q227,Azerbaijan
http://www.wikidata.org/entity/Q7176248,Peter Ouwens,12,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands
http://www.wikidata.org/entity/Q2734482,"Diego Fernﾃ｡ndez de Cﾃｳrdoba, Marquis of Guadalcﾃ｡zar",12,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q1090787,Matti Makkonen,12,http://www.wikidata.org/entity/Q33,Finland
http://www.wikidata.org/entity/Q1439364,Fosco Maraini,12,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q15078048,Ingeborg Hochmair,12,http://www.wikidata.org/entity/Q40,Austria
http://www.wikidata.org/entity/Q2004700,Pierre Bretonneau,12,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2405949,Captain Britain,12,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q4520703,Aleksandr Sharonov,12,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q23692172,Aladdin Allahverdiyev,12,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q23692172,Aladdin Allahverdiyev,12,http://www.wikidata.org/entity/Q227,Azerbaijan
http://www.wikidata.org/entity/Q96250350,Tomislav Tomaﾅ｡eviﾄ・,12,http://www.wikidata.org/entity/Q224,Croatia
http://www.wikidata.org/entity/Q64607858,Tahmasib Ajdarov,12,http://www.wikidata.org/entity/Q227,Azerbaijan
http://www.wikidata.org/entity/Q530425,Sﾃ｡muel Mikoviny,11,http://www.wikidata.org/entity/Q28,Hungary
http://www.wikidata.org/entity/Q1284658,Wifredo Ricart,11,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q11037464,Josefina Castellvﾃｭ,11,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q17478003,Marﾃｭa ﾃ・ngeles Durﾃ｡n,11,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q163683,Maurice Anthony Biot,11,http://www.wikidata.org/entity/Q31,Belgium
http://www.wikidata.org/entity/Q19828039,Qian Xiuling,11,http://www.wikidata.org/entity/Q31,Belgium
http://www.wikidata.org/entity/Q3056425,Eric Tigerstedt,11,http://www.wikidata.org/entity/Q33,Finland
http://www.wikidata.org/entity/Q715790,Jakub Karol Parnas,11,http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q343516,ﾄｰhsan Doﾄ・ramacﾄｱ,11,http://www.wikidata.org/entity/Q43,Turkey
http://www.wikidata.org/entity/Q444237,Honorﾃｩ Thﾃｩodoric d'Albert de Luynes,11,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2121581,Richard de Fournival,11,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q4066893,Victor Henri,11,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q335760,Robert Winston,11,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q621458,Alex Comfort,11,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q75914,Hans Cloos,11,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q2053078,Julius No,11,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q201480,Robert Steinberg,11,http://www.wikidata.org/entity/Q218,Romania
http://www.wikidata.org/entity/Q16372029,Nﾉ・rgiz Paﾅ・ayeva,11,http://www.wikidata.org/entity/Q227,Azerbaijan
http://www.wikidata.org/entity/Q1254170,Andrija ﾅtampar,11,http://www.wikidata.org/entity/Q224,Croatia
http://www.wikidata.org/entity/Q7923755,Vetle Vinje,10,http://www.wikidata.org/entity/Q20,Norway
http://www.wikidata.org/entity/Q8003634,Willem de Vos,10,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands
http://www.wikidata.org/entity/Q1029479,Camilo Lorenzo Iglesias,10,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q1348129,Manuel Palau Boix,10,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q3262430,Louis Lambillotte,10,http://www.wikidata.org/entity/Q31,Belgium
http://www.wikidata.org/entity/Q557382,Elias Tillandz,10,http://www.wikidata.org/entity/Q33,Finland
http://www.wikidata.org/entity/Q557382,Elias Tillandz,10,http://www.wikidata.org/entity/Q34,Sweden
http://www.wikidata.org/entity/Q4382287,Emil Oskar Nobel,10,http://www.wikidata.org/entity/Q34,Sweden
http://www.wikidata.org/entity/Q594808,Jﾃｳzef Kosacki,10,http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q747874,Tytus Maksymilian Huber,10,http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q4256751,Uladzimir Levaneuski,10,http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q3770812,Giuseppe Levi,10,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q115835,Hans Conrad Escher von der Linth,10,http://www.wikidata.org/entity/Q39,Switzerland
http://www.wikidata.org/entity/Q928554,Henri-Alexandre Danlos,10,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q1145612,Meredith Belbin,10,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q1793865,Kurt Mendelssohn,10,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q4496051,Mukhamet Kharrasov,10,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q1979675,Mikhail Pogosyan,10,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q2626233,Sergey Kurginyan,10,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q76291,Wilhelm Ahlwardt,10,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q91673,Gaspar Schott,10,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q101728,Michael Rossmann,10,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q1372851,Eugen Ruge,10,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q4256751,Uladzimir Levaneuski,10,http://www.wikidata.org/entity/Q184,Belarus
http://www.wikidata.org/entity/Q4062290,Cﾉ・lal ﾆ・liyev,10,http://www.wikidata.org/entity/Q227,Azerbaijan
http://www.wikidata.org/entity/Q6049455,Abraham Pihl,9,http://www.wikidata.org/entity/Q20,Norway
http://www.wikidata.org/entity/Q27580690,Lili Bleeker,9,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands
http://www.wikidata.org/entity/Q7248182,Professor Pyg,9,http://www.wikidata.org/entity/Q28,Hungary
http://www.wikidata.org/entity/Q1026826,ﾃ・ngel Crespo,9,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q6004746,Marﾃｭa Vallet Regﾃｭ,9,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q1893889,Marcus Klingberg,9,http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q2317914,Sarah Schenirer,9,http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q2623752,Jﾃｳzef Kallenbach,9,http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q20973595,Wanda Leopold,9,http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q1648062,Alexander-Martin Sardina,9,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q3827749,Laura Conti,9,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q123863,Hans Jenny,9,http://www.wikidata.org/entity/Q39,Switzerland
http://www.wikidata.org/entity/Q6531504,Adam Mez,9,http://www.wikidata.org/entity/Q39,Switzerland
http://www.wikidata.org/entity/Q1222132,Radulphus Brito,9,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q1605876,Henri Hyvernat,9,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q5959091,ﾃ・tienne Serres,9,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q267683,Thomas Sprat,9,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q705089,John Fiske,9,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q1173676,David Baulcombe,9,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q2482444,Frank Close,9,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q2568013,High Evolutionary,9,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q4981092,Richard Wrangham,9,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q1974031,Vyacheslav Polosin,9,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q71049,O. E. H. Wucherer,9,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q88628,Max Kramer,9,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q119509,Gﾃｼnter Bechly,9,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q1648062,Alexander-Martin Sardina,9,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q3741406,Gustav von Ewers,9,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q2471122,Vassili Nesterenko,9,http://www.wikidata.org/entity/Q184,Belarus
http://www.wikidata.org/entity/Q11985196,Eva Sykovﾃ｡,9,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q12842330,Musa Qasﾄｱmlﾄｱ,9,http://www.wikidata.org/entity/Q227,Azerbaijan
http://www.wikidata.org/entity/Q13641439,Khoshbakht Yusifzadeh,9,http://www.wikidata.org/entity/Q227,Azerbaijan
http://www.wikidata.org/entity/Q1766736,Fouad Laroui,8,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands
http://www.wikidata.org/entity/Q4794291,Camilla Stoltenberg,8,http://www.wikidata.org/entity/Q20,Norway
http://www.wikidata.org/entity/Q1183434,Nicolﾃ｡s Cabrera,8,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q3751769,Cosme Damiﾃ｡n de Churruca y Elorza,8,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q3753868,Francisco Grande Coviﾃ｡n,8,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q15642567,Rosa Garcﾃｭa Garcﾃｭa,8,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q19766181,Gabriella Morreale,8,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q2275763,Dﾃｩsirﾃｩ van Monckhoven,8,http://www.wikidata.org/entity/Q31,Belgium
http://www.wikidata.org/entity/Q322549,Veikko Aleksanteri Heiskanen,8,http://www.wikidata.org/entity/Q33,Finland
http://www.wikidata.org/entity/Q4351970,Gustav Elfving,8,http://www.wikidata.org/entity/Q33,Finland
http://www.wikidata.org/entity/Q6199495,Mikael Svonni,8,http://www.wikidata.org/entity/Q34,Sweden
http://www.wikidata.org/entity/Q6381205,Kazimierz Leski,8,http://www.wikidata.org/entity/Q36,Poland
http://www.wikidata.org/entity/Q19766181,Gabriella Morreale,8,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q124502,Andrea Prader,8,http://www.wikidata.org/entity/Q39,Switzerland
http://www.wikidata.org/entity/Q6170741,Jean Baer,8,http://www.wikidata.org/entity/Q39,Switzerland
http://www.wikidata.org/entity/Q687043,Mahmut Ustaosmanoﾄ・lu,8,http://www.wikidata.org/entity/Q43,Turkey
http://www.wikidata.org/entity/Q389589,Rﾃｩgis Blachﾃｨre,8,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q505129,Paul Sﾃｩjournﾃｩ,8,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q3297386,Norbert Rillieux,8,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q1175373,David Mervyn Blow,8,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q1423956,Griffin,8,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q4295570,Sariya Mirzhanova,8,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q4401409,Vyacheslav Rybakov,8,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q59773566,Gail Bradbrook,8,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q7702333,Tereza Khristoforovna Margulova,8,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q20622615,Ilya Gurvich,8,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q19816371,Maria Vorontsova,8,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q25687393,Dmitryi Cygankin,8,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q85700,Viktor Hamburger,8,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q2533262,Karl Ruprect Kroenen,8,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q57691282,Michael Rieﾃ・ler,8,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q2568233,Hienadz Karpienka,8,http://www.wikidata.org/entity/Q184,Belarus
http://www.wikidata.org/entity/Q4347990,Jﾄ・nis Peive,8,http://www.wikidata.org/entity/Q211,Latvia
http://www.wikidata.org/entity/Q27606872,Miriam Friedman Menkin,8,http://www.wikidata.org/entity/Q211,Latvia
http://www.wikidata.org/entity/Q12136616,Yuri Osmanov,8,http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q12161214,Maksym Olehovych Tymoshenko,8,http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q6446737,Kurt Freund,8,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q26391559,Marek Hilﾅ｡er,8,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q4751826,Anastas Ishirkov,8,http://www.wikidata.org/entity/Q219,Bulgaria
http://www.wikidata.org/entity/Q6043036,Nikolai Stojanov,8,http://www.wikidata.org/entity/Q219,Bulgaria
http://www.wikidata.org/entity/Q4062270,Aqil ﾆ・liyev,8,http://www.wikidata.org/entity/Q227,Azerbaijan
http://www.wikidata.org/entity/Q18636543,Boyan Petrov,8,http://www.wikidata.org/entity/Q219,Bulgaria
http://www.wikidata.org/entity/Q975543,Aleksandar Flaker,8,http://www.wikidata.org/entity/Q224,Croatia
http://www.wikidata.org/entity/Q12540008,Darkhan Kydyrali,8,http://www.wikidata.org/entity/Q232,Kazakhstan
http://www.wikidata.org/entity/Q12556846,Nadir Nadirov,8,http://www.wikidata.org/entity/Q232,Kazakhstan
